"","gchl","actn","actp","acnh4","acdoc","aflow","amaxstage","aminstage","gTOC","gTP","gsal","gNH4","gpH","gTN","rTOC","rTP","rpH","gsrainfall","gsmeanstage","gstemp","gschl"
"1",-5.12392254410545,-24.195364659808,0.393804947508197,-1.91233521096247,613.100644716124,12.1757311373925,0.49692510497768,0.320704536948109,-3.29698969176952,-0.00767899890984822,0.964059669257956,-0.0438445636750015,0.179608190942263,-0.290244757644946,1.00892864784324,-0.00240680137925478,0.0375027319011472,0.0313207140827408,0.317642467264529,0.883520714185724,-9.07317099921051
"2",-6.51164196558162,15.3233103095425,1.2221941986333,-4.85135764662643,899.132278964581,21.0499296153977,0.118711660258524,0.189962403469453,-3.81907683910849,-0.0135056982182947,2.045272037077,0.169537281690267,0.0776488721009593,-0.186186784563987,-0.271073130968174,-0.006320185650139,-0.0512381615231622,0.0110931115928368,0.178267567300748,-1.59107717139142,-10.350496693313
"3",-8.03973864959805,45.1763935062976,0.908636872323756,-6.63179900480249,765.689263895306,29.8456854170694,-0.116973421798076,-0.0198760704441683,-3.66925807050041,-0.015473062002704,2.40096944148262,0.454732140732316,-0.117274007935722,0.0411902681691948,-0.23063869648452,-0.0158192023237855,-0.226223648897659,-0.0170932697068913,-0.0619027776463421,-3.67109219099434,-5.62002225782205
"4",-9.62499204192582,53.7248185427534,-0.147815601201171,-6.73870337675487,483.643263857495,33.5638496741153,-0.164257076266865,-0.236538207385683,-2.44321963410354,-0.0113582310968841,0.128823991350996,0.728543912196876,-0.330218055390506,0.459372889725709,-0.282945487360063,-0.0141913360984304,-0.132082886660394,-0.0499528246336822,-0.280828907413102,-4.77440003836092,0.904127041530955
"5",-9.90541987155078,47.7577277980729,-0.626619555459261,-0.631585534151267,179.482892437216,25.2480212204307,-0.230211644429684,-0.34399013156279,-0.455387459926347,-0.0040400498353738,-2.58493000311132,0.876508757256562,-0.460165928246335,0.931038819907011,-4.25383265226619,-0.021872638651144,0.00295912450512521,-0.0730630242499969,-0.349846368332807,-4.56529759589687,-1.37657821301153
"6",-8.01435519466644,46.2941268788383,-0.404508285573633,4.90183799064837,132.903489709899,5.25150707304872,-0.313154295386954,-0.307981381313734,1.2065384316545,0.00122364435835988,-1.86362105051004,0.816279309634126,-0.442492671911591,1.12906282197304,0.969560439034788,-0.00682233947159022,-0.0659506985315057,-0.0746562454301357,-0.257759474496925,-3.10765501188897,-8.18895029535029
"7",-4.97567817981383,53.6913123501581,0.0543678388858142,6.73672278573419,12.283407527343,-17.2610274169098,-0.241220952933262,-0.193995300146917,1.78794484310847,0.00322664214225888,2.31465207462198,0.589797585006197,-0.30259373483479,0.944641076619918,2.41418730897091,0.0134830417772926,-0.00482255042822534,-0.0531388480263539,-0.11153740423602,-0.829201341739967,-9.06943780411892
"8",-2.24605795658927,57.6254323201045,0.376221124478894,4.47089953034637,-289.28968073652,-30.5187598918379,-0.151621447605008,-0.094679068914229,1.42662636085664,0.00458897300811739,6.00343302665014,0.286291130442978,-0.126691280576537,0.588366967502607,3.13295141112753,0.00298594747302619,0.234007905029569,-0.0116366801556218,-0.0208043512689552,1.67043335554354,-4.4872190223477
"9",0.162908667371858,45.7406407794292,0.386510248056305,-0.472795256213832,-591.669097688941,-27.4633587302419,-0.169712232317297,-0.0444190240017377,0.965427803305437,0.00712290666464665,6.18156249389955,0.0192600556347329,-0.0105093927029072,0.37385978325533,-4.4507639755662,0.00943787714218503,0.206107019593216,0.0393148779818588,-0.000418739463857582,3.70296553965749,-4.71772777485275
"10",3.11197146735539,24.9990517086339,0.264412744538494,-5.21387174828708,-448.482040532257,-10.640992409052,-0.102021242717878,0.00343270456009162,1.00638655238104,0.00913737886945191,4.19265153737905,-0.130797016409735,0.00604191101639399,0.379280922722551,1.19421869944691,0.0270533660966267,0.00761066478473423,0.0811635805524377,0.0369901604047878,4.72786779157463,-10.0071373304615
"11",5.75488873551822,12.6919467736921,0.194338444980922,-8.63107227342185,-14.9092325898703,10.1265141716535,0.099940175941669,0.0976047136590656,1.19120655217987,0.00721853073971382,3.08635181951498,-0.161406821399054,-0.0429351809675684,0.379924880270983,-1.028729075409,0.0290087169951588,0.022956261359627,0.10098205979309,0.15750346123809,4.46657125742058,-9.62581533295197
"12",5.30269227651067,14.6689304463376,-0.0387582267533579,-8.45533552347023,294.901827752821,24.5855949258623,0.186769253515761,0.208115851357456,0.558487238811507,0.000203919764980917,2.81005203201854,-0.116245621179976,-0.0991586316537461,0.141243725388985,0.911792444479052,0.0374747984560283,0.012350068255765,0.0897643535159403,0.310326845559647,2.99881319695184,-1.68149304630889
"13",0.633397868618977,12.6607088927066,-0.632924502449346,-8.35621542320612,236.135118805128,27.0632369092813,0.112244397136759,0.236938255642719,-1.36065522339693,-0.00852984231954352,0.684720682651946,-0.0516271365563288,-0.124459063811546,-0.285033274030747,1.52844566701517,0.0260292648023173,-0.227068068548492,0.0533248741409688,0.360042588139223,0.715212233560154,0.768931366205415
"14",-5.07523259331591,-8.38324483895607,-1.19912576758807,-7.86981193325232,0.337523888394607,19.5761185597689,0.0274340472051784,0.11025534099996,-4.0006389210342,-0.0138393382675021,-3.45689214725264,-0.00307467007489575,-0.110390947593729,-0.623355512610508,-0.208548023204636,0.0104657157857189,-0.264559786250694,-0.00183831166031979,0.214620572058413,-1.75383001475272,-7.32270153713357
"15",-6.59129041845758,-38.5858511960552,-1.21643213184388,-5.65978003854514,-215.701859928339,7.12130292687382,-0.099696431338399,-0.138915567670279,-6.16083777235038,-0.0137946624829659,-5.68803124662846,0.0213432562081303,-0.0673606885297345,-0.682610215537509,2.75692848056759,0.024155555433272,-0.0310761986000427,-0.0599306213115645,-0.0706473631097482,-3.74471168163922,-13.5101110263853
"16",-2.69035906266762,-51.4924774331258,-0.452661810691615,0.0177331350910923,-284.103299305748,-6.66587360265822,-0.358850974650695,-0.372463795906286,-6.842389389412,-0.0116791837721286,-3.15467980971495,0.0292928024900378,-0.0113419404569487,-0.542038412239852,-2.84365972947537,0.014607496627788,0.0207913781364916,-0.106939572923639,-0.318259222239847,-4.73830655475793,-11.0206322674714
"17",1.48858769723081,-33.5518035023647,0.714824904823851,8.89019415840336,-270.789926557487,-19.0163063218247,-0.592640962732375,-0.461788028798815,-6.05892786975648,-0.0125605266386068,1.72928135888489,0.0276365182558285,0.0438726860525673,-0.456214141091409,-3.41701174440442,-0.00673765798010946,-0.00352500414877271,-0.127129421163487,-0.382772657645624,-4.45582418305373,-11.2068466913509
"18",0.165176385404948,-0.272080379559481,1.3298453777597,15.6429575930483,-300.910564005059,-28.4883092550953,-0.536192942950254,-0.38926537291459,-4.95506772179703,-0.0173604048123134,4.73584596989474,0.0141768628241359,0.0902589112155439,-0.591694094582909,2.98052380150415,-0.0050316325945973,0.211569082247823,-0.110601280916255,-0.268598273155135,-2.97075001482883,-20.914463343178
"19",-6.44003220881458,23.2191896397188,0.916343707985814,18.6312767664602,-409.856456793827,-33.801824367608,-0.278674616341803,-0.251838018724074,-4.59334797598728,-0.0215194831821925,5.34344248241491,-0.0152606166836333,0.120279028525986,-0.834718099627482,2.03900102273331,-0.0108372838580656,0.3143846068744,-0.0599369011229939,-0.109369337378767,-0.683653568799346,-27.688828126104
"20",-12.6601297207078,29.012965744937,0.122126168480948,14.1950129697767,-369.643965814601,-33.1318348641084,-0.156546075191269,-0.156371991197976,-4.93808940733581,-0.0206091757135717,6.09832408796537,-0.059853249719695,0.124897700961489,-0.933700172804755,0.839795093649618,-0.00373122866821905,0.081924793597951,0.0115497701431062,-0.025589547622919,1.78843091385571,-21.1524637219261
"21",-13.4731795911418,25.638271124256,-0.278551174074935,5.91557915327842,-50.7442387930166,-25.2443896428142,-0.199736038146355,-0.112857573644089,-5.00862105019695,-0.0155664911545073,7.42691244188975,-0.105529649854081,0.0946410899880694,-0.785285048323313,-2.48628930897486,0.00672617920061535,-0.0433575525507329,0.083718567012193,-0.00704348837060799,3.7759925232816,-11.2090145211417
"22",-9.28347570224175,19.6553176168993,-0.221815871381617,1.15605407166655,393.055209729904,-10.7889970439804,-0.159836493153283,-0.0510534880868863,-4.01610129424315,-0.0109632598782014,6.31836813649753,-0.123596167393909,0.0179889831798946,-0.522524001843547,1.17723045889767,-0.00948539933186396,-0.0013046689518999,0.133124114886793,0.049746875114538,4.74520133496327,-9.46703213802957
"23",-4.80973580123989,7.16225832912681,-0.153350990039854,6.37250420312428,642.200464055374,7.50776986622222,0.0251866505957381,0.0742814984158195,-2.34578351195949,-0.00918800641981032,1.07095373732728,-0.090738411150426,-0.104771447573594,-0.343000221755434,-3.38426388362637,0.00186701747696614,-0.171971825066512,0.143638592624174,0.199725897207574,4.43562264998351,-8.09859639136822
"24",-3.50068199722072,-17.2438634518667,-0.437227224171481,21.5147763973343,572.2229460385,24.7621135300365,0.187448255015652,0.204733958426816,-1.34460411789804,-0.00786254913159053,-5.30937499177903,-0.0121791006097559,-0.245740997673974,-0.301238525435722,3.07579699049423,0.0257729308787353,-0.350199533066306,0.110510183060426,0.362082819238954,2.93206687724861,4.34676924795577
"25",-4.14380801318246,-39.538030264015,-0.85587811035255,36.2921112118575,306.767694503028,34.8811388570851,0.231275554823032,0.218547733653545,-2.06736082219562,-0.00346606794599328,-8.41819264891971,0.0744279035613785,-0.352041544715378,-0.303723399389375,-1.00438189011819,0.0200140484884245,-0.189498496255739,0.039982286956741,0.38270409023579,0.64137359885582,19.3345348665207
"26",-3.21459194737404,-38.5616278422669,-0.854410328655019,44.3298585381013,59.323706501441,32.9348684702456,0.12168000177375,0.0568928872173978,-4.16745104191128,0.0036271849091483,-7.89367140032176,0.12234775117829,-0.372491927830382,-0.268241035624594,3.46389712059665,0.0237547582141069,-0.0482014081454477,-0.0423916378812547,0.193672321342725,-1.81818832641972,21.3291942813395
"27",0.413601525006117,-10.5998575224516,-0.418435114301542,38.1182971761607,-73.4084546148139,19.3991248899235,-0.196556593979598,-0.204693679045172,-6.04772294372836,0.00868674122016826,-6.96100055754338,0.107512135905766,-0.293539158778742,-0.223965549225612,0.255418971760206,0.0211575622289532,-0.138252659972746,-0.109366109012521,-0.106409363481579,-3.79094052479613,15.3889677105702
