"","speed","dir"
"1",0.645220759193388,4.28823739504378
"2",0.193438893594351,11.6248217531366
"3",0.216694127112414,17.8791528655171
"4",-0.214518659144765,19.6024056863095
"5",-0.57115121927114,13.3549553576921
"6",-0.551355637676474,1.21062104571986
"7",-0.659501880465922,-14.6392128891421
"8",-0.12381576090595,-30.7628866789673
"9",0.0955119260084174,-42.4960744843043
"10",0.380629505974646,-47.4406508992371
"11",0.598309726426811,-44.6053894543139
"12",0.399252388972384,-34.6305721150104
"13",0.407039531035881,-19.1328543036879
"14",0.0169625283200053,-1.64101246122097
"15",-0.109122171861515,13.0890927802401
"16",-0.288651992411617,21.2793204873584
"17",-0.442764734909232,20.6838263538157
"18",-0.297423248205521,11.883601365031
"19",-0.397993067870412,-2.97868333219237
"20",-0.126044010156515,-19.885059732686
"21",-0.0681980624658218,-34.8632331181351
"22",0.17336647740181,-44.0688475864367
"23",0.498026135767774,-45.5586447158434
"24",0.507561271188557,-38.6964252624858
"25",0.662743174983503,-25.6043344976057
"26",0.293069839488304,-9.20587466609564
"27",-0.0005969394573557,6.12674234333968
"28",-0.423986010698962,16.5664629786923
"29",-0.730429436511848,19.6887977429012
"30",-0.580267920845489,15.0913803479382
"31",-0.501616343109527,4.29667018664609
"32",-0.00809710348397671,-9.84008894879302
"33",0.231329190557674,-23.8777949901039
"34",0.457245943890313,-34.3959295657652
"35",0.544201208340006,-39.050075768549
"36",0.291914764242774,-36.9092793424006
"37",0.269090817628904,-29.4042959787427
"38",-0.014329352726233,-19.0949073991928
"39",-0.0455510332302333,-9.4883087865824
"40",-0.135217080357214,-3.16700566463324
"41",-0.267201255817142,-1.67382331047183
"42",-0.212087115026148,-4.6979846950391
"43",-0.376341854914574,-10.9477179521857
"44",-0.201465748665843,-17.8321485807122
"45",-0.0992055522024756,-22.8044721616146
"46",0.180499284098506,-22.8849025563889
"47",0.485919386028642,-16.7747897816286
"48",0.494226512220663,-4.72449381988653
"49",0.544150864586149,11.1315137418979
"50",0.177663504291599,27.2927705884142
"51",-0.0935730338728488,39.5364199902744
"52",-0.386427639007272,45.3428899489885
"53",-0.587398773131963,43.5365739719894
"54",-0.420448950813673,34.6546334901917
"55",-0.343814547285524,20.9526127197302
"56",0.0101036380683614,5.87785837747926
"57",0.154999415877427,-6.61404027203601
"58",0.256766629550667,-13.0085033365896
"59",0.344188330924901,-11.6350008775309
"60",0.249005307822836,-2.95030426275984
"61",0.370780604906729,10.0508400300423
"62",0.222995458327667,23.8638545458499
"63",0.160322643330856,34.46471716977
"64",-0.0432613352064596,39.14564472864
"65",-0.371515405265596,36.1034544187298
"66",-0.492844235219011,25.8722202200253
"67",-0.691494681251977,10.4101648845466
"68",-0.438275479904659,-6.34147651074725
"69",-0.145679082260134,-20.1948839690128
"70",0.233981331488734,-27.0913379654505
"71",0.609284171770568,-25.7278587923473
"72",0.630672709413589,-16.3717138386179
"73",0.602533258176986,-1.85789126629503
"74",0.173317713169072,14.0792220731363
"75",-0.176408180257015,27.6077201856931
"76",-0.461537041058191,35.5731039064853
"77",-0.616734259192618,35.9553884864937
"78",-0.447519959666733,28.9965100094538
"79",-0.354351671873216,16.9693341645287
"80",-0.035949061006781,3.92218638801698
"81",0.121898840562903,-5.56419251581468
"82",0.254266970979042,-8.42457127403425
"83",0.412963886741045,-4.23991617205798
"84",0.362150946683211,5.80597236890853
"85",0.411203418332606,18.9920286074499
"86",0.132649868286379,32.4235026444617
"87",-0.152406119124035,42.1578068730362
"88",-0.510868738929859,46.1856832473774
"89",-0.839122048105199,40.077701433923
"90",-0.778664237623899,25.5109982604715
"91",-0.686882804884247,4.9492309852241
"92",-0.152635076501518,-15.7294055012231
"93",0.290161070178298,-31.1917141211434
"94",0.638693027445279,-37.9552366910161
"95",0.919295192490965,-35.1860722634414
"96",0.56598223580989,-26.7416391064195
