"","actn","actp","gchl","gDO","gsal","gtemp","gmeanstage","acflow","acmaxstage","acminstage","date"
"158",-44.2319715663164,-0.356984247673309,20.622569994368,32.4341035162488,-8.31014723019197,-2.35089687916353,0.117347308341398,43.6598309572003,0.0424466509331821,-0.0147065233918455,"2017-11-11"
"159",-43.1372825394451,-0.350127717955725,20.2195107111065,30.4804341859176,-8.38314743605934,-2.6554936601687,0.0960588644037076,39.9923426956474,0.048828568578362,-0.0269568622903718,"2017-11-14"
"160",-40.6216869085249,-0.344907908060697,19.6940258681434,28.5530952651206,-8.46581104459037,-2.95151128733103,0.0735534654538484,36.0606696165512,0.0597425421056704,-0.0290200001694997,"2017-11-17"
"161",-36.7706495363638,-0.341050491539437,19.0723658414376,26.7933449723685,-8.53096244063504,-3.23716333169121,0.0496038736813346,31.9832122864173,0.0698582863427733,-0.0216144330212362,"2017-11-20"
"162",-31.7762943315853,-0.337980515711206,18.381969121325,25.3000548071482,-8.55187421832498,-3.51142281262248,0.0234518620096449,28.3412172669856,0.0725376116323557,-0.0087005610864474,"2017-11-23"
"163",-25.9472805453905,-0.335578274846228,17.6507496973154,24.1230685477573,-8.50665881617645,-3.77363292287414,-0.00583959387818273,25.2566918704125,0.0625599276143822,0.00291310964036802,"2017-11-26"
"164",-19.6498917165698,-0.333607999427996,16.9057369697596,23.2617793161808,-8.3812021115532,-4.02243418452208,-0.0377898230144639,22.3125379442492,0.0372311179376743,0.00600330821869666,"2017-11-28"
"165",-13.310777690273,-0.332057522965592,16.1747874642466,22.6768209824843,-8.17758288896377,-4.25719112507488,-0.0735168067416721,19.2959240543204,-0.00531474001671393,-0.00665720040974028,"2017-12-02"
"166",-7.26269842712887,-0.329420173731907,15.4854535369784,22.2956116068283,-7.90405584077561,-4.47693422903267,-0.112595909028599,17.7493583517262,-0.0654957785440238,-0.03982237140746,"2017-12-05"
"167",-1.91162563288728,-0.325630662002392,14.8603427499996,22.0201599811987,-7.58575277512657,-4.68115022772431,-0.154854612668671,16.5370062358622,-0.141707032288211,-0.0945366777703506,"2017-12-08"
"168",2.46527007873137,-0.320272284080434,14.3196368472965,21.7456151171623,-7.25639228056138,-4.86976070718141,-0.200215431466701,16.2508292922512,-0.229200149995101,-0.166976758356344,"2017-12-11"
"169",5.70141485991065,-0.313317577739614,13.881821869833,21.3789992089262,-6.94911523744108,-5.03911069518324,-0.247057839642879,15.808941082627,-0.319805965817622,-0.24884003196634,"2017-12-14"
"170",7.73969205725319,-0.305213791543467,13.562667291964,20.8465393390435,-6.70254058434534,-5.18992954532767,-0.296118554074211,16.7516593848275,-0.405791183797414,-0.33105111219443,"2017-12-17"
"171",8.66194273309718,-0.295426536812202,13.3733021587551,20.0991894825545,-6.54214526042097,-5.32275623078954,-0.345940236118711,17.6989048107179,-0.478957002191897,-0.403649156101661,"2017-12-19"
