"","X.6","X.4","X.2","X","mctn","actn","actp","mctp","mcnh4","acnh4","mcdoc","acdoc","mcsal","acsal","aflow","amaxstage","mflow","mmaxstage","gTOC","gTP","gsal","gpH","gchl","gTN","rTOC","rTP","rsal","rpH","rchl","rTN","marshmeanrain","gsrainfall","gsmeanstage","X.1","aflow_cum","mflow_cum","X.3","cNH4","cTOC","cDO","cTP","csal","cturb","ctemp","cTN","cpH","cchl","X.5","gNH4","X","eNH4","eTOC","eDO","eTP","esal","eturb","etemp","eTN","epH","echl"
"21",21,21,21,21,7.86994991656052,18.0997690444409,-0.117983511068699,0.350405697282367,10.537747550859,47.9660109715797,-120.465238273304,279.018278523449,-14.8337528408318,-7.79780855973406,32.6316520642751,0.0857389172386012,49.4926317370991,0.160917840890033,-2.93671751929534,0.00846840648350757,-9.25633319313726,-0.410999951921823,-4.68208608328308,-0.228499699155327,2.58546729478498,0.0249090019052827,-5.73623268453922,-0.136367601881692,19.8221428388318,0.87483034060884,-0.0761930347766173,-0.0416622249417144,0.0853795892347323,21,960.026029033058,1752.74518309122,21,0.23369153928542,-0.0971748031065438,-0.120839917147353,0.00703265046273225,-4.50188419365735,5.27037765908038,-2.82515193098558,0.326598122575485,-0.26294645409031,4.03686232900644,21,0.0993595219854151,21,0.0828581947393197,0.6878187090627,1.45931445024484,0.0297638676618997,-4.04428483823086,27.7798300812904,-2.83130896047882,0.333141805878211,-0.336593451310765,10.4683594616478
"22",22,22,22,22,8.11279769540509,17.7041482271877,-0.433437418614866,0.268566227637185,8.20958113655134,41.4866335796602,-255.294134497166,169.426429008108,-12.537620226889,-9.75365609700835,22.089812176572,-0.285183886366882,4.17887115006295,-0.273990966886796,-5.18480298046886,0.014267183077208,-7.5593561988628,-0.333964408059889,0.206118604162148,-0.206911902229829,-1.58536574912263,0.0230066809565513,-8.41625995303352,-0.233745734782554,-0.216725465839747,0.334203265602405,-0.120387704713773,-0.111852152068306,-0.338968951744923,22,916.365852649054,430.940674972053,22,0.202603485417724,0.324795988078893,1.22542845041289,0.0144295104555558,-5.40491136380044,15.8599463034822,-4.82988107235543,0.277931005416538,-0.238401123533827,4.10169593032327,22,0.171581764941411,22,0.0611038973359072,1.40315503526316,0.280270087489262,0.0282416580092412,-5.43208182043516,24.9170969615008,-4.65567726267204,0.25202593207032,-0.540474925191452,8.88962878546962
"23",23,23,23,23,-1.13584291014232,19.5430726239531,-0.0573946782530407,0.127678304533252,4.13269801819045,22.3974229845333,-530.801197419295,15.0967420770607,-9.50962645571354,-11.4099028755512,13.921238516822,-0.508915562297294,-18.3860802228301,-0.519126267668434,-6.0888262049171,0.0128634701170196,-6.4507981013681,-0.131111913008199,5.13483249702588,-0.225790948475138,-5.37920337597236,0.016717874531724,-7.01457844513906,-0.167387914995296,7.1146858589837,-0.0928687551870491,-0.0808094851235223,-0.143587705386702,-0.571345059430697,23,410.349394716148,-258.023049685695,23,0.151892254668957,0.879441077125272,1.94123617767501,0.023324398981074,-4.62024833624197,24.4279955224744,-4.71215971330495,0.364358044235585,-0.209045542290805,5.48393190240697,23,0.1689844811157,23,0.0466736612508975,1.65278611161551,-2.07227735484375,0.0232749370801403,-4.64680941566615,17.8257506229047,-4.42775260812455,0.196374974170422,-0.359106396987563,5.74192173699512
"24",24,24,24,24,-10.5932685320846,17.3490104683156,0.311393707410421,0.00865887283375255,3.231414739019,2.2008302030447,-390.230549424398,-222.766438698879,-3.4236147723819,-5.224731676425,-3.99147124706578,-0.4579969465192,-29.5320607953696,-0.467698158055465,-5.24144057901515,0.00505088507485379,-4.51693825662499,0.00543722949473653,6.34650167128752,-0.292096338195431,3.89630483840839,0.0342849860982983,-3.83225872623772,0.0285298624272292,30.7382688475302,0.948030271555403,-0.0740352047530934,-0.128683229192458,-0.491871880167837,24,-327.529593709053,-905.682290612002,24,0.10079722500211,1.01647158742723,1.12151553791483,0.0261532295784909,-2.7024625339265,23.9429837732432,-2.97573465601293,0.468657998040639,-0.225115532827621,6.26704701054209,24,0.0632801597089284,24,0.0500859313107508,1.25747657556047,-3.94012776868763,0.0172178795435361,-2.37727776024493,10.6849893614353,-2.7491658573191,0.191693865745663,-0.0887447122131399,2.67260350262537
"25",25,25,25,25,-11.8638701417952,10.6526305324275,0.300979166202531,-0.0171337508876651,-0.814673336673041,-8.358145409179,-427.185448939972,-382.106448938892,4.47332810575428,4.86437980809846,-29.4603637327546,-0.284703861600472,-44.8517161082184,-0.293796219740333,-3.66256957041099,-0.00262947962413678,-1.12663094305079,-0.0165874223312614,3.79096349089887,-0.315712777110484,4.25203902808649,0.0210859920748578,-2.11057167829282,-0.0445917759723028,28.4736920423541,0.909176959327293,-0.100630377070258,-0.0746749321023332,-0.284494528748181,25,-807.463772346507,-1442.75432171293,25,0.063303539697333,0.449000379962012,-0.749889199171387,0.0187695075974987,-0.88055395713285,14.3585934764135,-0.902902613999823,0.402692233729528,-0.240394519631364,4.36227516577871,25,-0.076445863986395,25,0.059400329254812,0.440600957135771,-4.00775370994413,0.0103534589373322,-0.102471851806482,5.63203834339481,-0.864981790598015,0.19921283556604,-0.110500751526304,0.584237270974056
"26",26,26,26,26,-0.64410999278839,2.67903860907823,0.312207688949771,0.104051065871778,-3.75423763129636,-5.37715675953297,-196.248165976897,-240.051974434611,7.62505313391732,7.39166010068938,-33.5608751953362,-0.205895014114541,-53.1862890647189,-0.234344039935862,-2.48232004867857,-0.00426900867160866,0.930823949266366,-0.0881348123309646,0.719373780295273,-0.200638360328119,-0.0347435125997556,-0.00327400637300131,2.40786122493525,-0.174320351174033,3.37303683013495,0.0550490113429858,-0.052146815908551,-0.00108778329215151,-0.187483099011324,26,-673.410192138743,-1398.14978557908,26,0.0431607099659017,-0.292795364882086,-2.16193327094933,0.00758625448001844,-0.17454097848282,3.68118935889156,0.591328121165929,0.19176375983748,-0.20103289575649,0.689691464165447,26,-0.0611795487274333,26,0.0541696889040831,-0.294660854359151,-2.51620227614129,0.00393300978073005,1.02763343230362,2.13827385639139,0.447450601011049,0.170884078559186,-0.220591428036613,-0.510932070397123
"27",27,27,27,27,17.5215320386937,-1.68307639397726,0.746969946960206,0.302096443856486,-2.70757613083594,3.59280517334853,-143.134469443601,192.894662416898,3.46541241384436,0.25114514163441,-4.152768962465,-0.236679189895201,-35.4250127291777,-0.301080335398742,-1.81769343629151,-0.000299751600525708,-0.8381885076986,-0.0686726185773785,-0.422694584943572,0.0242334596922385,-0.0350988675336633,0.00646371912970387,1.58419368496435,-0.0323462625013344,-5.4630067035047,-0.00637373912303808,0.0589376327023602,0.0676582606995188,-0.224485638642724,27,-38.3030441700295,-602.122136967549,27,0.0336845592399222,-0.57177974328776,-2.12046245097331,0.00321919662136192,-0.609441829268052,0.0458006504295829,1.52652428035808,0.0378533188652613,-0.136519524103838,-1.93124722362677,27,0.162630557771199,27,0.0280012319881887,-0.670483194264964,-0.775817538116954,0.000899482722825522,0.924992920655911,-1.01924980892113,1.32636086252675,0.0988078137010667,-0.114737166757833,-0.893551811130312
"28",28,28,28,28,31.0399323655463,-3.33264321049252,1.18011397020818,0.42841721625251,-1.83168553175944,10.7061944205717,212.79596592863,609.991594066861,-2.37276640754371,-7.70172916225405,27.9102622319015,-0.212972945817918,-0.471725606778605,-0.32343992768186,-0.76202611752849,0.00406515099855933,-4.45098045802284,0.0457665645024889,-0.223491101311404,0.237927309203869,-0.275442678362333,0.00391183760725197,-4.48154732526465,0.0573774585822194,6.1924879159622,0.0399720645453895,0.114958248260348,0.109287910238753,-0.233844973526403,28,609.749607018204,531.969406734607,28,0.0233350649135312,-0.499792895282735,-1.11192893469262,0.00818546537051774,-1.21461691056438,3.95675300514557,2.44003341467194,0.0462306093658362,-0.118131297354697,-2.12863153414728,28,0.313928613456867,28,-0.00397644706176952,-0.818318210821941,0.104361954792815,0.00181821237637556,0.422741744767208,-3.82099409898552,2.32053240309632,0.0167442212411428,0.0415729451650413,-0.773739419972395
"29",29,29,29,29,30.7542399966436,-5.4740683537858,0.85294111391664,0.368902199385416,-0.992482040937954,8.46395919544402,211.949231209499,696.391853606026,-4.7377482496902,-11.3912798420837,29.7835135591185,-0.0298843506984714,19.2250122696862,-0.198216693129852,1.64945902038724,0.00586070108051299,-5.67693558425278,0.169970712644519,-0.123284502849545,0.415445765163433,-0.410697492304116,0.00034802276531342,-4.40401662749296,-0.0751780107718021,8.39740594869407,-0.0820570442196322,0.0880366082048284,0.11643831964803,-0.113281399909481,29,833.352266088512,963.368397465738,29,0.00500741935077863,-0.641411198239422,-0.388778377773782,0.0143064014328471,-0.965448873560218,8.78205176542999,3.49629244210628,0.10537575642777,-0.145188109392885,-1.08285337506403,29,0.169703756177804,29,-0.0207472905237758,-0.942779961187364,-0.0219186302350692,0.00301406183273114,0.390045792714249,-5.07467245963851,3.50612017069866,-0.0350143408044607,0.0606745587714329,-0.302548795963775
"30",30,30,30,30,17.7855873622664,-7.00742056093216,-0.206691330232461,0.130837740068936,-2.00074158401544,0.642854684813102,263.255390489785,416.283788723675,-5.32840671855501,-12.6206851260185,10.0939315699827,0.220528979180917,13.8188911514577,0.00760401189532472,5.22326152544394,0.00780184759516377,-3.43831990086325,0.254513212165049,0.492145339165971,0.673824092119013,-4.36409226840593,0.00283892508820499,-2.20094739221642,-0.0363083790489233,-3.7371038159471,-0.537487090875641,0.0733768536601104,0.090258791475098,0.0732264337950443,30,574.02561674479,481.361653156425,30,-0.0181146024522439,-1.09486450664204,-0.53170437819775,0.0123581765752545,0.208452938361761,7.75639862393116,4.0672021104905,0.0551607149764342,-0.135457503271512,-0.229376936561119,30,-0.0666825213259074,30,-0.0159988576571205,-1.07579945014489,-0.504532482228748,0.00083825665194911,0.929638005109401,-4.22623229757728,4.14619326585768,-0.0459352001936644,0.0797020667773627,0.222843954962645
"31",31,31,31,31,-0.929367087209557,-5.72359270441483,-1.03626848366662,-0.147934127724072,-0.107385121572446,-6.3568643605572,11.3933719001195,13.4849228130859,-6.49847137364765,-11.4723032294734,-0.639578254751549,0.353049210133443,9.63998255703435,0.140041277392953,8.37095647550211,0.0138892129603741,-0.732527965189672,0.294418940532553,3.49947563693349,1.06120893157393,-2.24125812304473,-0.0124856580294069,-0.353153221976127,0.136677653459168,-6.52483622645306,-0.237910143357172,0.0933159629339151,0.0424847478498499,0.173476565025406,31,145.726983373502,172.711119377397,31,-0.0346838623168743,-1.3582830220033,-0.938632830830244,0.00226060699810108,1.32322631582222,0.458692825560447,3.23981866490004,-0.101554986933227,-0.0477511373546524,0.761789489310976,31,-0.122013514820618,31,-0.00218217492979419,-1.06604351836386,-0.628046403136694,-0.00358100770333762,1.38760825520209,-2.48842584620623,3.29033420875199,-0.0400913718945022,0.139942657807945,0.403259474134688
"32",32,32,32,32,-14.9056577745116,1.65260729529293,-0.839356810152404,-0.312571011847825,-2.37166923442215,-8.65748497746513,119.624578944883,-249.251086904518,-5.53530239049762,-6.58912086370556,4.00894879556532,0.284271642802711,24.1768257311024,0.11613703351818,9.32873391049559,0.0232238769453246,-0.226460399776923,0.266707544014633,8.60738502642416,1.38349788571234,-1.15279232066439,-0.000937680246409582,3.02842056913144,0.0442085186381157,2.67474962886856,0.0643396258593904,0.0509629083335725,-0.00992808094689214,0.123323562699965,32,-80.0427789098273,502.321551000638,32,-0.0331960180487012,-1.06884209684919,-0.700338655656933,-0.00726145234908034,1.22200302715337,-7.0703086009283,0.793336721108218,-0.205007984313715,0.0390680542931675,2.89619356326013,32,-0.0634371462387781,32,0.0037528948885292,-0.706984505200947,-0.199908673951887,-0.00627593342280764,1.07250827807901,-1.89185202229299,0.76778703421658,-0.0483354868463396,0.0877064327623717,0.0152408692422119
"33",33,33,33,33,-18.1158427213714,12.2463235640814,0.0610115228467737,-0.28306522145932,-1.26246187376384,-6.57282508782907,57.1520173770301,-320.127496555641,-1.09315068955892,-1.1589205389577,7.48226800198715,0.0962330821635836,38.8078352403527,0.000631786162816575,7.78549696746227,0.0300890048449956,-0.865478692927903,0.14627843958101,12.485218460842,1.37316536126944,7.46538890590787,0.0164642547454072,0.736654487025924,-0.114329396828137,3.8781041197353,1.08731453359325,-0.0520002392364957,-0.0543822977487452,-0.0110351634846959,33,9.03611161421258,856.349469398291,33,-0.0100123334650125,-0.451586367014112,0.265920436444533,-0.00818753978703597,-0.297608144580838,-8.28568562980803,-2.31924721312508,-0.128717378097335,0.0188859228570332,5.63857662288147,33,-0.0703065674637724,33,-0.00269534269505476,-0.063435813879957,0.413540330155913,-0.00619293393834942,-0.0260855211583045,-3.2086088109505,-2.39536921475881,-0.0737865357345775,-0.0382766337211048,-0.773856768854875
"34",34,34,34,34,-15.2476923565278,16.2494723061452,0.617688295286459,-0.132681476608798,-1.37048726409691,-5.34475848165446,131.607183218578,-324.610188535476,2.04134801984075,-0.0367122084141803,2.82052850723376,-0.0842407453517613,25.8178277812435,-0.114505433831543,5.25395009021689,0.0299308401311305,-0.135318678518358,-0.0166397575902083,12.2053242906641,1.01986683342606,-4.51507564221975,-0.000893064672954841,-2.77233093694738,-0.0238386284840772,-4.44478631991129,-0.496688888913544,-0.105975937804819,-0.0807388462679313,-0.140985260269041,34,195.25749324481,674.547140438227,34,0.0273562943086832,0.0100056446733125,1.14934546976337,-0.00126423619953337,-2.19505328103585,-1.93695640772474,-4.53007075518291,0.0805090255851671,-0.0908942451205626,6.54008725154303,34,-0.0968153022040304,34,-0.0111445503349014,0.427732083802853,0.720100150351331,-0.0055010907310172,-1.16748377376347,-4.90626349496882,-4.58555016978725,-0.08397022990672,-0.0887755329212179,-1.40217812084264
"35",35,35,35,35,-13.5346466629086,8.36538813342437,0.294819630015478,-0.02665124264955,1.21604736413681,-5.63408373340363,-151.145971446097,-372.206645219429,1.11892785361699,-1.15481763452846,-2.69662150298408,-0.203547811650999,-11.145646307159,-0.19340975044596,3.70716797742423,0.0241641944753421,1.76697492017662,-0.110298115481722,8.94252933784778,0.624548741885208,-0.854255138796467,-0.00133990685237145,-0.655776957557095,0.000729399431028597,-5.90704686146985,-0.193465395703585,-0.087121173736382,-0.0850034671733126,-0.225712320283008,35,168.953823853693,-184.672156095682,35,0.0633618164879749,0.226464283244648,1.21183991914299,0.00599995707682637,-3.04753204882371,7.49764550208982,-4.80576864174448,0.260495265992457,-0.151642655156806,4.2628775698417,35,-0.0299027726962514,35,-0.00926829945565639,0.459012038885448,0.563248838902064,-0.00461881230064741,-1.51118001849367,-4.47711836884108,-4.77152798071216,-0.040358387357485,-0.0953819444732586,-1.26374160320941
"36",36,36,36,36,-15.5315021253979,-6.75996806059857,-0.36140191684629,-0.0903408752377303,-2.318401710326,-7.51241294335767,-126.094836510731,-410.851329764765,1.16007273591387,2.44367157091682,-8.09612709860349,-0.265369978716193,-36.5475777048644,-0.228444513817099,3.8370656950284,0.0185006198971549,2.4330204153196,-0.0780849048049179,6.89609637575841,0.48908689799386,2.81584123000547,0.00255463897989766,-0.219137519683451,-0.175957486048006,-0.354393523863096,0.254324385729534,-0.0785303776561275,-0.0688984522447703,-0.248941611648004,36,-168.810449187591,-1109.59582605499,36,0.0818237441365923,0.584426806762406,0.553149734797879,0.00825110285947527,-2.22133327600181,13.9198485267721,-3.34326049369112,0.300171858963335,-0.0764729300968855,0.668802124667022,36,0.0425419098350026,36,0.00383524488063362,0.2245018787666,0.178565011653379,-0.000961245136503688,-0.834822035586588,-1.10194257616734,-3.20891534724522,0.0561383341619913,-0.0889519025388615,-0.270420139739724
"37",37,37,37,37,-18.0659009740545,-16.091148068558,-0.510468827679198,-0.315565099474086,-2.60223322653619,-6.76676981662633,-192.513008129798,-347.956828586101,5.96372775047065,10.4026339506,-17.5796059385204,-0.266883542492951,-27.2894823421483,-0.214985937696438,4.63802766940281,0.0168000340563132,1.44327519956941,0.00707422598713213,8.13593826515494,0.610132304264564,1.52702360672068,-0.00275496144754252,-0.13841670252002,-0.154136127397575,0.479841174019071,0.024713113441919,-0.0946829448225231,-0.0381882412048884,-0.214584583454222,37,-604.555800230376,-1090.37243184941,37,0.0753147386742948,1.20905937348276,-0.17207541952588,0.00695761409020055,-0.316058669220542,14.2560256103473,-1.22453706790638,0.226871491560901,0.0427503534671573,-1.37395874889237,37,-0.00271036991842773,37,0.0175144593920322,0.0998794673805384,-0.132962456801697,0.00615037140131497,0.341086869887765,3.11511221574577,-1.06349287512268,0.15115211185557,-0.0263275047097973,0.89904107606488
"38",38,38,38,38,-15.0903037466842,-8.80915873795566,-0.0829200431751364,-0.53874924458798,-1.21664458801465,-1.13046866569346,0.687393534943624,-224.451382441845,11.0296365254452,13.6909861201099,-25.8627625515384,-0.19127325556594,-4.90165612851602,-0.159867437426358,4.48642833343693,0.0173161673517883,1.35009763408599,0.0126013314329136,9.87933733879815,0.696042730012663,2.82028245858774,0.007697371161763,2.85462183088462,0.0286896259145431,-1.97107727364061,0.0338352317918202,-0.0496157720252426,-0.00109564087267101,-0.129249349052575,38,-825.566556731985,-483.403682573364,38,0.0497410691162488,1.47024998770477,-0.562269685614019,0.00592209649601972,1.41360092161579,9.6743430764594,0.539313361706043,0.136273147671813,0.0338893435229359,-1.42810641920712,38,-0.0853723785767536,38,0.0209050807734181,0.191406660825261,-0.280948456570508,0.0113441941962422,1.27978928952323,4.8135937003616,0.604504697896241,0.176622641707848,-0.0528507372956147,1.23501966413559
"39",39,39,39,39,-0.347085862176515,13.603206593438,0.239418005734401,-0.569727715672512,0.31377887875478,7.57716612446668,-77.3066888371908,-201.674301827721,11.8228607720157,8.81067090993791,-23.8710509207175,-0.061484710757273,-4.14840081963698,-0.0858043129330948,2.84865815242173,0.0155282427079009,3.62895397735309,-0.092914615986765,8.11388687331978,0.509057951514938,-0.736077954862273,-0.0039884302815148,2.43628067441702,-0.0292042666168736,-1.51281367353243,-0.351358974578308,0.0503922490953682,0.0324693120494492,-0.0266936496441242,39,-703.290450209417,-572.865057074913,39,0.0190113788294956,0.673031727235689,-0.769626326807825,0.00510896005806579,2.10149583818335,3.34533183438313,1.69588218791267,0.0764731980869061,-0.143215709706213,-1.39631687669046,39,-0.0883571149205921,39,0.0130558532856596,0.262542723861282,-0.359276155478035,0.00842947112310202,1.62868849139941,2.57639780086312,1.58031795349983,0.112909488507164,-0.282010205692147,0.360187717993302
"40",40,40,40,40,23.215557660346,37.6884124691045,-0.0166587920760884,-0.313234056503799,-1.73973813708891,14.2570193942349,196.677355141541,-346.899530987322,10.7301287202196,3.0278357131577,-14.6874199449068,0.0597234716587041,-19.9577879666375,-0.0118529000994722,0.839995744415446,0.00996910257835826,5.90916486281811,-0.194443822669405,3.21481074632789,0.151064038695489,-3.3199814515722,-0.0179826778027735,2.02022250053816,-0.14632774959853,-2.83834594048584,-0.685924646165481,0.102056820126619,0.056413837271485,0.0569614453803404,40,-378.248562195725,-1047.57062065478,40,-0.00402480202324566,-0.870749757615723,-1.05530375212792,0.00168960382441543,1.78745953801742,-2.04715094205632,2.59858290565258,0.0331085826020947,-0.335660193213324,-2.31834451138478,40,-0.0610910520618288,40,0.0022504940605462,0.00954531453232735,-0.440759241261898,-0.00059258961398498,1.5458878177199,-1.46274159622135,2.3356437154848,0.0112345879573453,-0.421908317778107,-0.993829255493128
"41",41,41,41,41,46.7986663712823,48.829907451952,-0.507070622274794,0.144371527696757,-3.05994750155067,12.0896940894199,403.839352687728,-503.117445873224,10.855546576692,2.27403274060426,-7.0542262325965,0.139620051012339,-18.3775345755374,0.0653249006631468,-0.00247450732108889,0.0040372419908529,5.06898424637945,-0.190462779185007,0.234440958207152,-0.0396617900755516,-2.88818089164062,-0.000888294573659452,3.03558258148554,-0.0406781410600329,-8.0624712052554,-0.430906193639831,0.0864593528064647,0.0658088867055586,0.122699468200785,41,-91.1141990509905,-688.078257560785,41,-0.0137626176585175,-1.98545357186142,-1.30712386901697,-0.0042412535307044,1.04024339848964,-5.29431580762903,3.47346501782946,-0.00918719291545815,-0.372796718412942,-2.67115195256777,41,-0.0760622113846817,41,-0.00329464530697013,-0.477394072594322,-0.477189435756926,-0.00656997715350317,1.31457172291852,-3.49327671379092,3.21152237595493,-0.0407895188923476,-0.242809907830953,-1.40952646450019
"42",42,42,42,42,59.6125769073713,42.4077634736229,-0.530456895962703,0.580224826243845,-0.0209537400129487,4.8499948463065,764.944901352595,-414.665491686782,9.89905514559181,3.86451440684487,-0.736263570607558,0.224618269396549,8.56195052692864,0.196273458492568,0.626724733522718,0.00168170071837884,1.73435127372656,-0.129118284989029,3.025444154415,0.110692086560407,-3.30657891521946,-0.00264439735575269,-0.15146469321123,-0.0329821972439867,-7.55427971247725,-0.430843964729752,0.0786188677272906,0.0596814586752935,0.235155054261113,42,37.8707321285572,276.833416731743,42,-0.0130446381605401,-1.88378571961065,-1.16250056252173,-0.00851826083452038,0.269585492406073,-6.44386067729354,3.91866680598824,-0.0411094640768434,-0.264374257509958,-0.620898558841482,42,-0.0922258065749797,42,-0.00269911050415574,-0.66550364466594,-0.402967590585569,-0.00328492527880619,0.947800046450254,-1.58555712549897,3.81658797754792,-0.000677084631943707,-0.0557030014546019,-0.144507012710204
"43",43,43,43,43,54.7103553517958,28.9835510071371,0.0466463391468126,0.782434387628344,0.246565588096185,-3.65714571848008,574.765818603472,-5.77493260445513,6.1413484046112,4.1191553949273,6.69846460701441,0.353021276234966,32.2727569732403,0.387569718869706,1.48724428318449,0.00245143688047817,-0.628702561610796,-0.113480801309665,9.03407354758263,0.377049589725188,0.458765011300591,-0.00972376670985585,-0.372594168486023,-0.236444132931278,0.359544583485276,0.0991887522718518,0.0972476053477212,0.0410155527676801,0.403256986608417,43,76.3294219858856,823.011119808196,43,-0.00991621978108093,-0.959298937242694,-0.512162602555877,-0.00838834716023018,-0.588833086421099,-6.44492737936164,3.1821890739796,-0.0609581161533516,-0.151494730398464,3.15001026007868,43,-0.0690319037811013,43,-0.00113535185758091,-0.245955211734041,-0.236349981641883,0.00583661010699686,0.218330455447151,2.46765492143566,3.28204176063406,0.0842268702465037,-0.139088423838955,2.09657130897742
"44",44,44,44,44,36.6953021674081,24.6498530500864,0.644684938175974,0.678546199413671,-1.21847882397004,-8.08015008932912,432.633840640705,505.602899595973,3.80043208993911,4.28798440413753,9.03796130563941,0.447476294385545,30.7578146731441,0.522411736670353,1.07176564048325,0.00220896414979685,-0.497712331384827,-0.140476654623291,11.3103061244406,0.36882685729206,3.94713097659644,-0.00482034130325574,3.41202720305596,-0.240430060631068,2.91936406423678,0.411301606478804,0.0566398752527529,0.0155736251912433,0.509653290510715,44,160.733085444367,676.987866574883,44,-0.0121504687634478,-0.233811077159751,0.306784327049057,-0.00630940205258224,-1.73974278965323,-6.87377025265843,0.977718376645297,-0.0894246157583942,-0.111964281337668,5.71975056466269,44,-0.0646202792287544,44,-0.00326602788325179,0.413953351489085,-0.0199541602208927,0.0106095709132725,-0.923729729538754,4.75118479511926,1.1693541969618,0.116967564435764,-0.244326790931105,3.58231765777061
"45",45,45,45,45,18.6447362708889,35.4156256477124,0.717538982519182,0.397792231317034,-3.75874938162596,-7.73686262336295,168.378592725123,776.152267088488,6.24629395408254,5.19461083149998,4.10175072475571,0.358680524690685,16.0749005834208,0.427738224893745,-0.810512680028079,-0.00137986359444188,0.20868093304101,-0.127202314566422,6.22092677141246,-0.0111851695262915,1.88012803215491,-0.0130436355912999,2.42466961297456,-0.0633464455280881,-3.39922544112605,0.0575508418812659,-0.0491956604718378,-0.0115459696502489,0.37990243483447,45,311.344155313293,208.557074725463,45,-0.0223302236665313,-0.168112172700145,0.859255304062374,-0.00625806819103352,-3.02273697742267,-8.78898071860495,-1.99020367139473,-0.131699158646227,-0.0887511267657528,4.92402654219327,45,-0.101664329188303,45,-0.00881179596322621,0.737383921199917,0.270331071337728,0.00553221187782568,-2.07198400213555,2.98679622956604,-1.86619116830878,0.053753274018244,-0.131655895263541,3.10664065750157
"46",46,46,46,46,10.085993579747,51.6268524067177,0.425700670237776,0.139054302054475,-1.16151231224337,-4.8090243537183,235.875943773765,661.020601116902,9.22273455392352,3.16314269909269,5.04530886042975,0.0632885294509034,10.2568520144698,0.0903662832396684,-2.69173100061542,-0.00567496966553942,-0.279316493134884,-0.0623469226383379,-2.20180465339736,-0.422969461785964,-3.28537713633866,-0.00381836014034992,0.818910440391598,-0.0630676708476629,-6.78902726550787,-0.573504136219934,-0.105007652288111,-0.0348519387136609,0.0214954360136521,46,403.477500223917,-10.1581232093293,46,-0.0363506388325222,-0.307718115939724,1.01821215673783,-0.00793160649944999,-3.81631019049417,-10.9744897858053,-4.3325677838597,-0.156291157119251,-0.00985501457169986,1.55284352993541,46,-0.051022189544261,46,-0.0139029031008736,0.575670424777118,0.653641582166134,-0.00376013253247707,-2.57629724290971,-1.1837182471653,-4.33716694107835,-0.0446614722119783,0.0382913834624223,1.14504024733951
"47",47,47,47,47,10.0864428894882,54.7611516893139,0.282464853067716,0.0349978463893477,-1.51804380209411,-2.67643006227947,7.08360632360452,305.126063718959,7.69941508402174,-1.64995188455749,15.4529459241953,-0.251933291857273,8.89105117676701,-0.277539422455888,-2.79727447419539,-0.00624088345978792,-0.631854290258849,-0.0252181977428369,-6.87219912761956,-0.464580317366148,5.74035348759248,0.00558917725484869,-0.147012610861867,-0.0523340533602422,-3.58911517257725,0.375179657660027,-0.0839907639443704,-0.0516618148226065,-0.334475813851931,47,290.502000307449,90.9715549289455,47,-0.0464107467553977,-0.0838307854132208,0.946902427424934,-0.0070435298685472,-3.51112807463918,-9.86818472017996,-4.92330897891138,-0.135139808858483,0.0912137431371667,-1.77746312843408,47,0.140586697262745,47,-0.0154663365932778,0.277834040838327,1.01192229706316,-0.00800015359677326,-2.07754090739761,-3.74501633234485,-4.97223485127772,-0.0818688990997262,0.112610010764279,-0.846894523882007
"48",48,48,48,48,14.4727972792203,35.3478260391909,0.410258039124596,0.0955100019081962,-0.620119921578662,-4.39963278609381,-59.8802724895274,-20.5292397954349,4.44493933691743,-1.29950352578052,13.290790853872,-0.354178688590272,-9.50242325406998,-0.432924137362434,-0.777666803015792,-0.00224703047622705,1.42465969436885,-0.0442785271572953,-5.41073343799518,-0.119630874146068,-2.96316183943442,-0.0132771927655272,-2.31509020413147,0.19785851996792,-1.88592850653341,-0.666958001379258,-0.0727306127657869,-0.0599144630148153,-0.442164961671419,48,-42.2010791883807,-229.166194739478,48,-0.046596207573829,0.389013896340221,0.776338449626844,-0.00115148350169758,-2.11598128341118,-2.65262646001593,-3.68025165173234,-0.0833618680964839,0.121379406152731,-3.11821762669708,48,0.244466079203442,48,-0.0136490578242685,0.281270595700441,1.13680724241791,-0.00335561638959985,-0.854914365455201,-2.03137959955988,-3.64144834655384,-0.027361949193738,0.138726211249726,-1.79279880373522
"49",49,49,49,49,16.3301778844508,3.35945672343649,0.450010232041056,0.201920639117157,-2.08234530158297,-6.93559887650557,-164.133799442808,-182.959340949021,5.08547613638418,6.72450047752096,-12.8631500913533,-0.208982046521882,-40.2947385579736,-0.325608471751885,2.01475703385605,0.00254344253567559,5.18800514716793,-0.0245249948123009,-1.91572655995598,0.255857197009559,-1.08052565917198,-0.0106630279396088,1.70688971706816,0.33115166395993,-2.86752620365144,-0.586493525857177,-0.0982395153544523,-0.057556773555515,-0.281836228251289,49,-443.605757005828,-1043.30891310197,49,-0.0370758511666619,0.541350944448093,0.467382594609256,0.00693119464920068,-0.366075546132678,8.9546659010568,-1.51482594895378,-0.0375564407374316,0.0660926128520145,-2.38431894478969,49,0.101281568434598,49,-0.0108040646537227,0.576344383050715,0.953838616096258,0.00634633733116019,0.370520064458201,2.94049160085077,-1.35487310529197,0.0569848647380648,0.122210052750338,-1.67666982777243
