"","eNH4","eTOC","eDO","eTP","esal","eturb","etemp","eTN","epH","echl"
"32",0.0037528948885292,-0.706984505200947,-0.199908673951887,-0.00627593342280764,1.07250827807901,-1.89185202229299,0.76778703421658,-0.0483354868463396,0.0877064327623717,0.0152408692422119
"33",-0.00269534269505476,-0.063435813879957,0.413540330155913,-0.00619293393834942,-0.0260855211583045,-3.2086088109505,-2.39536921475881,-0.0737865357345775,-0.0382766337211048,-0.773856768854875
"34",-0.0111445503349014,0.427732083802853,0.720100150351331,-0.0055010907310172,-1.16748377376347,-4.90626349496882,-4.58555016978725,-0.08397022990672,-0.0887755329212179,-1.40217812084264
"35",-0.00926829945565639,0.459012038885448,0.563248838902064,-0.00461881230064741,-1.51118001849367,-4.47711836884108,-4.77152798071216,-0.040358387357485,-0.0953819444732586,-1.26374160320941
"36",0.00383524488063362,0.2245018787666,0.178565011653379,-0.000961245136503688,-0.834822035586588,-1.10194257616734,-3.20891534724522,0.0561383341619913,-0.0889519025388615,-0.270420139739724
"37",0.0175144593920322,0.0998794673805384,-0.132962456801697,0.00615037140131497,0.341086869887765,3.11511221574577,-1.06349287512268,0.15115211185557,-0.0263275047097973,0.89904107606488
"38",0.0209050807734181,0.191406660825261,-0.280948456570508,0.0113441941962422,1.27978928952323,4.8135937003616,0.604504697896241,0.176622641707848,-0.0528507372956147,1.23501966413559
"39",0.0130558532856596,0.262542723861282,-0.359276155478035,0.00842947112310202,1.62868849139941,2.57639780086312,1.58031795349983,0.112909488507164,-0.282010205692147,0.360187717993302
"40",0.0022504940605462,0.00954531453232735,-0.440759241261898,-0.00059258961398498,1.5458878177199,-1.46274159622135,2.3356437154848,0.0112345879573453,-0.421908317778107,-0.993829255493128
"41",-0.00329464530697013,-0.477394072594322,-0.477189435756926,-0.00656997715350317,1.31457172291852,-3.49327671379092,3.21152237595493,-0.0407895188923476,-0.242809907830953,-1.40952646450019
"42",-0.00269911050415574,-0.66550364466594,-0.402967590585569,-0.00328492527880619,0.947800046450254,-1.58555712549897,3.81658797754792,-0.000677084631943707,-0.0557030014546019,-0.144507012710204
"43",-0.00113535185758091,-0.245955211734041,-0.236349981641883,0.00583661010699686,0.218330455447151,2.46765492143566,3.28204176063406,0.0842268702465037,-0.139088423838955,2.09657130897742
"44",-0.00326602788325179,0.413953351489085,-0.0199541602208927,0.0106095709132725,-0.923729729538754,4.75118479511926,1.1693541969618,0.116967564435764,-0.244326790931105,3.58231765777061
"45",-0.00881179596322621,0.737383921199917,0.270331071337728,0.00553221187782568,-2.07198400213555,2.98679622956604,-1.86619116830878,0.053753274018244,-0.131655895263541,3.10664065750157
"46",-0.0139029031008736,0.575670424777118,0.653641582166134,-0.00376013253247707,-2.57629724290971,-1.1837182471653,-4.33716694107835,-0.0446614722119783,0.0382913834624223,1.14504024733951
"47",-0.0154663365932778,0.277834040838327,1.01192229706316,-0.00800015359677326,-2.07754090739761,-3.74501633234485,-4.97223485127772,-0.0818688990997262,0.112610010764279,-0.846894523882007
"48",-0.0136490578242685,0.281270595700441,1.13680724241791,-0.00335561638959985,-0.854914365455201,-2.03137959955988,-3.64144834655384,-0.027361949193738,0.138726211249726,-1.79279880373522
"49",-0.0108040646537227,0.576344383050715,0.953838616096258,0.00634633733116019,0.370520064458201,2.94049160085077,-1.35487310529197,0.0569848647380648,0.122210052750338,-1.67666982777243
"50",-0.0088701588796417,0.607068717712845,0.573723929530742,0.0119817014261045,0.984013098314916,7.24227717678469,0.641656114450915,0.0795198838390307,0.0743624055077151,-1.22174287618744
"51",-0.00825322316593994,-0.0237123785251591,0.186616825722234,0.00742961424408995,1.00959992487621,7.62277716925608,1.792806995576,0.0109614377530077,0.0940256929854053,-1.01551808841521
"52",-0.00886389221596944,-0.923189431829778,-0.0733484519497443,-0.00315405722265399,1.04883067053815,4.05488093146653,2.40890687231498,-0.080755307307611,0.131850457783702,-1.03362289779705
"53",-0.0103024200027238,-1.18486532806538,-0.189510641518333,-0.00925984608087038,1.57662895340307,-0.557412377508217,3.0109774670044,-0.0911123005385393,0.0387463646381698,-0.856360133667418
"54",-0.011569506933266,-0.264988826635209,-0.207058228247508,-0.00416916340326168,2.28899151608284,-3.2588471459309,3.53399114470548,0.0228064050543805,-0.0716577474526384,-0.265645168842244
"55",-0.0113329507966819,1.45186733790884,-0.127922412652346,0.00768489278606308,2.1990320591995,-3.49238756871854,3.24656892599694,0.195309238389387,-0.00995135742275353,0.435037529310825
"56",-0.00918048327902851,2.77346951961397,0.116090776210126,0.0134889693446301,0.504401948411093,-2.91151408491535,1.50387136569851,0.294419066363796,0.0788595877707805,0.67537180610693
"57",-0.00639421581120196,2.62649688807918,0.550955032684467,0.00676101097458092,-2.46393664391155,-3.03714800547453,-1.39198365685654,0.236059289689427,0.0149419314266455,0.159419200181389
"58",-0.00490007273121791,1.11725721733387,1.0176329550132,-0.00418758875798963,-5.12347591828489,-3.45004116141083,-4.10149374402995,0.0654563237152921,-0.0335614453868424,-0.806692084069201
"59",-0.00514785580470608,-0.504543157367131,1.22031081613799,-0.00676553722147267,-5.73609176152204,-2.42346626920293,-5.15974554473703,-0.0833157157645376,0.0729208795405814,-1.50287078531006
"60",-0.00537884392528135,-0.942698987805553,0.981012846176674,0.00143790112543922,-3.78539792614054,0.78763372838895,-4.09581339187424,-0.0943230473132528,0.145741891720589,-1.3860021718585
"61",-0.00362543848804426,0.100797672072127,0.44228575988752,0.0106102648882824,-0.370250063370619,4.46608319822726,-1.72689144612337,0.041036223514733,0.0809919102958191,-0.586451234727132
"62",-5.28242584737211e-05,1.72262772085862,-0.0187775889363296,0.0109634202728337,2.62696397515999,5.71863538801406,0.580397812552081,0.21328647676429,0.049352531142742,0.158669735464515
"63",0.00300396593403015,2.51814237644581,-0.137654805593766,0.00359769381081459,3.88737182846904,3.23504155825671,1.98029454845034,0.280299736646092,0.113937818609211,0.163390928147172
"64",0.0033813037356182,1.82967746211872,-0.0191302462031518,-0.00359510255713252,3.45679894261217,-1.30730642638071,2.5821733173624,0.185858658267876,0.144985419905543,-0.606772847323485
"65",0.00134970504354064,0.29666697872696,0.00765085368357123,-0.0060920957158979,2.44754832040717,-4.60689598624716,2.95367539302114,0.00509066582018468,0.103288653513236,-1.51796162910111
"66",-0.000701585134545049,-0.970072836382758,-0.198428345817633,-0.00555809429125441,1.87482648912334,-4.74756313931358,3.28350969694373,-0.133039459508793,0.0304138985108143,-1.90528229059926
"67",-0.000909084617592759,-1.36700300993588,-0.401688003614991,-0.00473205036249318,1.78719481504859,-2.86884061668171,3.06975722804806,-0.158006843769572,-0.0691417133439178,-1.636228722003
"68",-6.10923342942364e-05,-0.959724767600332,-0.249191326625909,-0.00377445864901155,1.43572774763795,-1.83610542218318,1.65162011294098,-0.0984576839374867,-0.117834481243588,-1.10040019029028
"69",-0.00041815522907189,-0.200084450829885,0.332558126858137,-0.00253456521840839,0.20541374824613,-3.27048500040463,-0.928493550536557,-0.0342667323036411,-0.0435155037904056,-0.741607489662785
"70",-0.00292947908835868,0.435349781908811,1.03320789201437,-0.00248752911496542,-1.60999177308168,-5.88741836957019,-3.62833909230833,-0.0189347470656584,-0.00281045373204596,-0.678865383726124
"71",-0.00642061236682261,0.720710858109841,1.42921132129254,-0.00432904824314859,-2.9573482636185,-6.80522864155758,-5.04002246316614,-0.045066102652161,-0.139499488508273,-0.737151152064721
"72",-0.00874627891920988,0.617367458705958,1.30318041598665,-0.00557486684455382,-2.89476954356971,-4.48169445818547,-4.402839091332,-0.0720142733553077,-0.261051999906041,-0.726946147845594
"73",-0.00886177537498511,0.16669467069444,0.775485380995444,-0.00377130055616875,-1.41080256702942,-0.469653925697367,-2.16387406159434,-0.0750171807127213,-0.16379571116431,-0.686472438494766
"74",-0.00793970241284756,-0.374039837922642,0.214923058750185,-0.00103743789912186,0.522241207864634,1.82664078800153,0.382877178691387,-0.0669516118118864,-0.00939320324115811,-0.798312563590658
"75",-0.00790816284121756,-0.647759797054677,-0.0733334844095485,-0.00117257437056468,1.7587842314066,0.385813753584755,2.11149895175906,-0.0770779425190524,0.00261597301842227,-1.04178328290999
"76",-0.00921878281886791,-0.589450971159419,-0.078696968740429,-0.00392519469758631,1.81316307109959,-3.4194245067755,2.79255019201324,-0.112183351846621,-0.0367858203331446,-1.06681327045817
"77",-0.010756532509494,-0.415982573923455,0.0106262707865931,-0.005879093170619,1.008171775075,-6.16204132108088,2.92712204539699,-0.144545615753874,-0.0176790871503571,-0.501622005753985
