"","mctn","actn","actp","mctp","mcnh4","acnh4","mcdoc","acdoc","mcsal","acsal","aflow","amaxstage","mflow","mmaxstage","gTOC","gTP","gsal","gpH","gchl","gTN","rTOC","rTP","rsal","rpH","rchl","rTN","marshmeanrain","gsrainfall","gsmeanstage","date"
"1",18.6987270458774,28.5950248318255,0.698858263543054,0.283304121275727,-2.30689073000522,-5.20799812085298,75.9687858774459,71.1947512947305,-4.40931475671197,0.865584888736255,-1.80963194896487,-0.32185386491572,-18.0854871678316,-0.308677141635287,3.39070517730111,0.00244753613151391,1.80064997163626,-0.481456211617902,-5.24344761933787,1.06228484997046,0.356806155291814,-0.00549008515234236,-2.58517599555655,-0.101927619153948,-1.69849925687122,0.0416704514486049,-0.0933464550853093,-0.0775696592786123,-0.271863784579653,"2016-03-01"
"2",25.4858708864581,17.4904761838885,0.132562704479526,0.555907667346101,-2.39967125880757,1.99816311815923,128.451283984263,-39.6522511200274,-1.680502318187,9.05064093515163,-19.1533892761744,-0.273783628017095,-28.5712004353563,-0.21883308095418,3.59299448544336,0.00370989965702042,3.90610825288228,-0.389814754650889,-4.62407222825311,1.03929898967753,0.562273075101886,0.0153920878470193,0.535085452423603,-0.0494096862902661,-0.63101827041252,0.5294079730158,-0.00614559387899923,-0.0486570163352698,-0.162623430562663,"2016-04-01"
"3",20.4000744200448,4.71149235481501,-0.164045850279757,0.4567250853958,-0.747886073244477,8.95817950519174,-48.1800765877795,-253.148617942201,-0.0866957661800818,14.8727375233853,-24.1329931326284,-0.222905448299259,-36.1290119577458,-0.200632333023271,2.44346209570904,0.00520366127593541,4.86615023672436,-0.0960023937075944,-3.32458871817152,0.690484019138667,1.3165987632624,0.00238254387123671,4.51637242759139,0.200835918534668,-1.70597917160446,0.327923825473704,0.104428057286705,-0.00341247346796483,-0.129224743559708,"2016-05-01"
"4",6.09601352313952,-14.5424645097755,-0.198684484215507,0.0664523269874849,-2.02969921281381,3.74934609158593,-23.9177477185361,-377.259938597048,1.91021431301961,13.6842181993393,-18.3621045117419,-0.154686790412925,-27.0102513312361,-0.219794227099419,0.933925312237112,0.0079827436409923,3.32864192892369,0.105703457368422,-1.5677660292043,0.354076529132817,-5.56802529906122,0.00820508702955671,4.38232811587971,0.173610441299574,1.20080236777015,-0.397029658402447,0.113517699363386,0.0482640930897157,-0.124740750095812,"2016-06-01"
"5",-5.36798935682312,-28.7784760821449,-0.199598533931493,-0.365660928130662,5.55425134588433,-4.12542345661279,-85.572065258846,-130.792765671626,1.99283024925057,7.38188309193455,-10.245284053109,-0.0537732386022603,-0.152953415612785,-0.163160558780136,0.0719060128007522,0.0110425256191667,1.36309294951866,0.0626732802930755,1.4585503598312,0.291478160158793,5.19519575641608,0.0275460864580807,2.14127925000611,-0.0169569676043035,10.5642628340091,1.06085136756988,0.0732562031468072,0.0842716758323231,-0.0889876746402397,"2016-07-01"
"6",-7.74620149522528,-32.6071698444325,-0.491267193824892,-0.628519421338864,1.84218585943364,-9.93326235974974,158.035540916348,259.038774158283,-2.84205769927757,1.39847410638634,1.809051341579,0.0567537151267332,23.7276529078489,-0.0134392251452179,-0.141704527887024,0.0108626403687673,1.75326369052197,-0.084030259002124,4.7272842068376,0.37859091862315,2.57789454711498,0.0270416641199541,2.28460420371591,0.0126746795108265,18.6663777179142,0.845997998226286,0.0973132350411647,0.0966721320699128,0.0201220253281047,"2016-08-01"
"7",-4.49478237021841,-31.5403672457235,-0.946790066607208,-0.613594299334121,1.22161146942745,-8.85900390962346,129.073134569086,424.69204987378,-9.63794208915567,0.676312679618952,19.3230416496386,0.134086429563725,28.3156276946756,0.149491339233518,-0.500101036112391,0.00476583431280582,3.37655075726578,-0.130570239014174,4.85200647983341,0.288157826637244,4.36473707635038,0.0369728662687144,1.86163886459753,0.00363578361500144,19.7913831723925,1.2366340776806,0.101218127336415,0.0804835305381105,0.142301722077491,"2016-09-01"
"8",-0.152813097390792,-21.2633767161147,-1.02152427314013,-0.40229894051708,-3.47853571239507,-7.57343889425694,177.914240513761,236.162616316729,-11.5953389880387,3.46247685109178,29.2968111313779,0.143797551002643,21.80665125413,0.230340225982265,-1.61326856687083,-0.00457807091115122,2.44738387619426,-0.0599540225053824,0.181287910349111,-0.0915879345267303,3.41045440492379,0.0293163569245129,0.0723913850970769,-0.243457963655049,15.2282477316656,0.890941392473854,0.00863609603138899,0.0466443636761405,0.199980105168447,"2016-10-01"
"9",-3.25463905876995,-7.87519441727031,-0.605312041460943,-0.167226489862358,-1.56887773716579,-6.03932794746471,-139.722398177665,-58.6043723459267,-7.95267188759273,2.7465341947596,24.247793880962,0.0437191406048857,24.0561306072361,0.142585531670412,-3.43264863274422,-0.0109248399579423,-1.55175124391577,-0.0209591092806468,-6.10853838447985,-0.531930087414142,1.46043751457403,0.0138058639098734,-0.823536514728448,-0.286231141117873,8.80782529529912,0.730349630928473,-0.101204319356769,-0.00248212861551116,0.100670711024234,"2016-11-01"
"10",-16.5777617573759,0.0959735459375874,-0.16128713270265,-0.109628510293739,-2.49799421977001,-3.29269773753571,-222.382415681666,-236.505896918183,-3.63630861823402,-2.07887910817526,10.9328959611288,-0.180431634655709,23.6577154355671,-0.123529223567691,-5.2725705109247,-0.010813863195457,-4.42348040478226,-0.0898053590413278,-8.31210872457518,-0.738938026876772,4.26232831477839,0.025901537607306,-2.80686611877731,-0.0622235084530339,3.05392295569497,0.889101012266016,-0.113678547583313,-0.054909886597681,-0.165169312796606,"2016-12-01"
