#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2016 01 01 19 00 151  4.6  5.1 99.00 99.00 99.00 999 1018.5  27.0  26.3  22.4 99.0 99.00
2016 01 01 20 00 178  3.1  3.4 99.00 99.00 99.00 999 1018.2  26.9  26.4  22.3 99.0 99.00
2016 01 01 21 00 189  3.6  4.0 99.00 99.00 99.00 999 1018.1  27.0  26.5  22.0 99.0 99.00
2016 01 01 22 00 166  3.7  4.1 99.00 99.00 99.00 999 1018.3  26.7  26.6  21.2 99.0 99.00
2016 01 01 23 00 163  3.4  3.8 99.00 99.00 99.00 999 1018.3  26.3  26.5  21.1 99.0 99.00
2016 01 02 00 00 148  3.6  4.0 99.00 99.00 99.00 999 1018.5  26.2  26.4  21.6 99.0 99.00
2016 01 02 01 00 142  3.2  3.4 99.00 99.00 99.00 999 1019.0  25.9  26.4  21.7 99.0 99.00
2016 01 02 02 00 131  2.6  2.9 99.00 99.00 99.00 999 1019.3  26.0  26.4  21.7 99.0 99.00
2016 01 02 03 00 126  2.5  2.9 99.00 99.00 99.00 999 1019.4  25.9  26.4  21.3 99.0 99.00
2016 01 02 04 00 118  1.9  2.1 99.00 99.00 99.00 999 1019.5  25.7  26.4  21.3 99.0 99.00
2016 01 02 05 00 126  1.2  1.4 99.00 99.00 99.00 999 1019.1  25.8  26.4  21.2 99.0 99.00
2016 01 02 06 00 127  1.4  1.6 99.00 99.00 99.00 999 1018.7  25.6  26.4  21.0 99.0 99.00
2016 01 02 07 00  75  1.0  1.6 99.00 99.00 99.00 999 1018.5  25.7  26.3  21.0 99.0 99.00
2016 01 02 08 00  80  1.3  1.5 99.00 99.00 99.00 999 1018.0  25.5  26.2  21.2 99.0 99.00
2016 01 02 09 00  62  1.9  2.2 99.00 99.00 99.00 999 1017.7  25.3  26.1  21.2 99.0 99.00
2016 01 02 10 00  66  2.1  2.3 99.00 99.00 99.00 999 1017.7  25.2  26.1  21.1 99.0 99.00
2016 01 02 11 00 100  1.6  1.9 99.00 99.00 99.00 999 1017.7  25.1  26.1  21.1 99.0 99.00
2016 01 02 12 00  51  2.2  2.4 99.00 99.00 99.00 999 1018.3  25.1  26.1  21.2 99.0 99.00
2016 01 02 13 00  64  2.6  2.9 99.00 99.00 99.00 999 1018.9  25.0  26.0  21.4 99.0 99.00
2016 01 02 14 00 111  1.2  2.5 99.00 99.00 99.00 999 1019.5  25.0  26.0  21.5 99.0 99.00
2016 01 02 15 00  54  2.3  2.7 99.00 99.00 99.00 999 1019.9  25.0  26.1  21.7 99.0 99.00
2016 01 02 16 00 319  0.4  0.9 99.00 99.00 99.00 999 1019.5  25.0  26.2  21.6 99.0 99.00
2016 01 02 17 00   3  2.2  3.0 99.00 99.00 99.00 999 1018.6  24.9  26.4  21.5 99.0 99.00
2016 01 02 18 00  67  2.2  2.6 99.00 99.00 99.00 999 1017.4  25.2  26.6  21.3 99.0 99.00
2016 01 02 19 00 142  0.1  0.6 99.00 99.00 99.00 999 1016.7  25.3  26.7  20.8 99.0 99.00
2016 01 02 20 00 184  0.6  0.9 99.00 99.00 99.00 999 1016.2  25.4  26.9  20.9 99.0 99.00
2016 01 02 21 00 165  0.8  1.7 99.00 99.00 99.00 999 1016.1  25.8  26.9  21.0 99.0 99.00
2016 01 02 22 00 118  2.6  3.1 99.00 99.00 99.00 999 1016.0  25.9  26.9  20.8 99.0 99.00
2016 01 02 23 00 131  1.9  2.4 99.00 99.00 99.00 999 1016.0  25.6  26.9  21.0 99.0 99.00
2016 01 03 00 00  89  1.0  1.1 99.00 99.00 99.00 999 1016.5  25.5  26.9  21.1 99.0 99.00
2016 01 03 01 00 117  1.4  1.8 99.00 99.00 99.00 999 1016.8  25.4  26.8  20.6 99.0 99.00
2016 01 03 02 00  70  1.1  1.3 99.00 99.00 99.00 999 1016.8  25.7  26.7  20.4 99.0 99.00
2016 01 03 03 00  43  1.1  1.2 99.00 99.00 99.00 999 1016.9  25.6  26.7  20.3 99.0 99.00
2016 01 03 04 00  59  2.7  3.1 99.00 99.00 99.00 999 1016.8  24.9  26.8  20.6 99.0 99.00
2016 01 03 05 00 115  0.6  0.9 99.00 99.00 99.00 999 1016.4  24.7  26.8  20.8 99.0 99.00
2016 01 03 06 00 114  1.8  2.1 99.00 99.00 99.00 999 1016.0  25.2  26.8  21.0 99.0 99.00
2016 01 03 07 00  73  2.0  2.3 99.00 99.00 99.00 999 1015.7  25.2  26.8  20.9 99.0 99.00
2016 01 03 08 00  43  2.2  2.5 99.00 99.00 99.00 999 1015.3  24.7  26.6  21.3 99.0 99.00
2016 01 03 09 00  20  4.7  5.4 99.00 99.00 99.00 999 1015.4  23.8  26.5  21.5 99.0 99.00
2016 01 03 10 00  58  3.6  4.1 99.00 99.00 99.00 999 1014.8  23.8  26.3  21.5 99.0 99.00
2016 01 03 11 00  77  3.7  4.0 99.00 99.00 99.00 999 1015.0  23.8  26.3  21.5 99.0 99.00
2016 01 03 12 00  70  3.6  4.1 99.00 99.00 99.00 999 1015.3  24.1  26.2  21.7 99.0 99.00
2016 01 03 13 00  40  4.7  5.3 99.00 99.00 99.00 999 1016.0  24.1  26.2  21.7 99.0 99.00
2016 01 03 14 00  30  7.1  8.0 99.00 99.00 99.00 999 1016.5  23.2  26.1  21.1 99.0 99.00
2016 01 03 15 00  32  6.0  6.6 99.00 99.00 99.00 999 1016.5  22.9  26.1  20.9 99.0 99.00
2016 01 03 16 00  42  5.3  5.6 99.00 99.00 99.00 999 1016.2  23.3  26.2  21.4 99.0 99.00
2016 01 03 17 00  28  4.0  4.8 99.00 99.00 99.00 999 1015.4  23.6  26.2  21.6 99.0 99.00
2016 01 03 18 00 359  5.6  6.2 99.00 99.00 99.00 999 1014.3  23.4  26.2  21.4 99.0 99.00
2016 01 03 19 00  35  2.6  2.9 99.00 99.00 99.00 999 1013.3  22.0  26.2  20.4 99.0 99.00
2016 01 03 20 00  80  1.4  1.7 99.00 99.00 99.00 999 1012.6  23.9  26.1  21.5 99.0 99.00
2016 01 03 21 00  37  2.1  2.5 99.00 99.00 99.00 999 1012.6  24.6  26.2  20.7 99.0 99.00
2016 01 03 22 00 138  1.3  1.5 99.00 99.00 99.00 999 1012.5  24.8  26.1  20.7 99.0 99.00
2016 01 03 23 00 189  3.5  3.9 99.00 99.00 99.00 999 1012.6  24.9  26.1  21.1 99.0 99.00
2016 01 04 00 00 225  2.9  3.3 99.00 99.00 99.00 999 1012.9  25.3  26.1  20.8 99.0 99.00
2016 01 04 01 00 245  3.8  4.2 99.00 99.00 99.00 999 1013.1  25.5  26.1  21.6 99.0 99.00
2016 01 04 02 00 282  7.4  8.6 99.00 99.00 99.00 999 1013.3  25.7  26.0  20.7 99.0 99.00
2016 01 04 03 00   0  9.7 10.8 99.00 99.00 99.00 999 1014.1  22.5  25.9  19.6 99.0 99.00
2016 01 04 04 00   3  9.9 11.0 99.00 99.00 99.00 999 1014.4  20.6  25.9  18.5 99.0 99.00
2016 01 04 05 00  16 10.5 12.2 99.00 99.00 99.00 999 1013.8  21.3  25.8  18.8 99.0 99.00
2016 01 04 06 00  20  7.5  8.0 99.00 99.00 99.00 999 1013.3  21.1  25.6  18.1 99.0 99.00
2016 01 04 07 00  26  4.6  5.4 99.00 99.00 99.00 999 1012.6  21.4  25.5  18.4 99.0 99.00
2016 01 04 08 00   1  3.8  4.6 99.00 99.00 99.00 999 1012.5  21.0  25.4  18.0 99.0 99.00
2016 01 04 09 00  16  3.7  4.2 99.00 99.00 99.00 999 1012.6  20.5  25.3  17.7 99.0 99.00
2016 01 04 10 00 355  3.4  4.5 99.00 99.00 99.00 999 1013.2  20.6  25.2  17.9 99.0 99.00
2016 01 04 11 00 334  7.5  8.6 99.00 99.00 99.00 999 1014.2  20.5  25.1  17.9 99.0 99.00
2016 01 04 12 00 352  6.7  7.3 99.00 99.00 99.00 999 1014.7  19.2  25.0  17.1 99.0 99.00
2016 01 04 13 00  15  5.6  6.5 99.00 99.00 99.00 999 1014.8  18.9  24.9  16.7 99.0 99.00
2016 01 04 14 00   5  6.6  7.6 99.00 99.00 99.00 999 1016.0  19.0  24.8  16.8 99.0 99.00
2016 01 04 15 00 359  6.5  7.6 99.00 99.00 99.00 999 1016.5  18.5  24.7  16.0 99.0 99.00
2016 01 04 16 00   1  6.4  7.7 99.00 99.00 99.00 999 1016.7  18.4  24.6  15.6 99.0 99.00
2016 01 04 17 00  11  7.4  8.5 99.00 99.00 99.00 999 1015.7  18.4  24.5  14.9 99.0 99.00
2016 01 04 18 00   0  7.9  8.3 99.00 99.00 99.00 999 1015.6  18.6  24.5  12.6 99.0 99.00
2016 01 04 19 00   6  7.2  8.5 99.00 99.00 99.00 999 1015.1  19.1  24.4   8.2 99.0 99.00
2016 01 04 20 00   1  5.5  6.8 99.00 99.00 99.00 999 1015.1  19.5  24.4   5.7 99.0 99.00
2016 01 04 21 00 341  5.8  6.6 99.00 99.00 99.00 999 1015.0  19.8  24.3   7.1 99.0 99.00
2016 01 04 22 00   3  6.2  7.4 99.00 99.00 99.00 999 1015.3  20.5  24.1   7.0 99.0 99.00
2016 01 04 23 00   7  6.0  6.5 99.00 99.00 99.00 999 1016.1  20.8  24.0   7.5 99.0 99.00
2016 01 05 00 00  17  5.5  6.3 99.00 99.00 99.00 999 1016.6  20.7  23.9   7.9 99.0 99.00
2016 01 05 01 00  29  8.4  9.8 99.00 99.00 99.00 999 1016.9  20.4  23.7   9.1 99.0 99.00
2016 01 05 02 00  31  9.9 11.2 99.00 99.00 99.00 999 1017.8  20.1  23.5   9.6 99.0 99.00
2016 01 05 03 00  16  9.8 10.8 99.00 99.00 99.00 999 1018.5  19.8  23.3   8.4 99.0 99.00
2016 01 05 04 00  17  9.6 10.8 99.00 99.00 99.00 999 1018.4  19.3  23.2   9.6 99.0 99.00
2016 01 05 05 00  17 10.7 11.9 99.00 99.00 99.00 999 1018.2  19.1  23.1   8.8 99.0 99.00
2016 01 05 06 00   4 10.6 12.3 99.00 99.00 99.00 999 1018.7  18.7  23.0   9.8 99.0 99.00
2016 01 05 07 00  17 11.0 12.6 99.00 99.00 99.00 999 1017.8  18.8  22.8  10.5 99.0 99.00
2016 01 05 08 00  12 10.1 12.0 99.00 99.00 99.00 999 1017.1  18.5  22.6  10.9 99.0 99.00
2016 01 05 09 00   4 10.6 12.8 99.00 99.00 99.00 999 1017.7  18.1  22.4  12.2 99.0 99.00
2016 01 05 10 00 357 12.7 14.1 99.00 99.00 99.00 999 1017.9  17.6  22.2  13.0 99.0 99.00
2016 01 05 11 00   6 11.9 13.1 99.00 99.00 99.00 999 1018.7  17.5  22.0  13.5 99.0 99.00
2016 01 05 12 00   8  8.6  9.9 99.00 99.00 99.00 999 1019.4  17.5  21.9  14.0 99.0 99.00
2016 01 05 13 00  37  7.5  8.6 99.00 99.00 99.00 999 1019.9  17.9  21.7  14.6 99.0 99.00
2016 01 05 14 00  39  8.0  8.7 99.00 99.00 99.00 999 1020.6  17.8  21.7  15.7 99.0 99.00
2016 01 05 15 00 350  5.3  6.1 99.00 99.00 99.00 999 1020.9  17.9  21.7  16.1 99.0 99.00
2016 01 05 16 00   7  8.4  9.3 99.00 99.00 99.00 999 1020.9  18.6  21.6  16.0 99.0 99.00
2016 01 05 17 00   9  7.9  9.1 99.00 99.00 99.00 999 1020.7  18.6  21.5  15.4 99.0 99.00
2016 01 05 18 00  37  9.5 10.8 99.00 99.00 99.00 999 1019.3  19.5  21.5  16.7 99.0 99.00
2016 01 05 19 00  41 10.3 11.7 99.00 99.00 99.00 999 1018.6  19.8  21.5  17.7 99.0 99.00
2016 01 05 20 00  50 10.0 10.9 99.00 99.00 99.00 999 1018.5  20.4  21.6  17.8 99.0 99.00
2016 01 05 21 00  41  9.7 10.7 99.00 99.00 99.00 999 1018.5  20.0  21.5  17.5 99.0 99.00
2016 01 05 22 00  44 11.7 14.3 99.00 99.00 99.00 999 1018.8  21.4  21.5  16.4 99.0 99.00
2016 01 05 23 00  46 12.8 14.2 99.00 99.00 99.00 999 1019.1  21.3  21.4  16.2 99.0 99.00
2016 01 06 00 00  41 12.6 14.7 99.00 99.00 99.00 999 1019.2  21.1  21.4  16.0 99.0 99.00
2016 01 06 01 00  40 10.9 12.5 99.00 99.00 99.00 999 1019.6  21.0  21.3  15.9 99.0 99.00
2016 01 06 02 00  40 11.3 12.8 99.00 99.00 99.00 999 1019.5  21.1  21.2  16.5 99.0 99.00
2016 01 06 03 00  36  9.5 10.7 99.00 99.00 99.00 999 1020.1  21.3  21.2  17.1 99.0 99.00
2016 01 06 04 00  49  9.0  9.8 99.00 99.00 99.00 999 1020.1  21.2  21.2  17.1 99.0 99.00
2016 01 06 05 00  59 10.6 11.3 99.00 99.00 99.00 999 1019.9  20.5  21.2  17.8 99.0 99.00
2016 01 06 06 00  60 10.5 11.5 99.00 99.00 99.00 999 1019.4  20.1  21.2  17.7 99.0 99.00
2016 01 06 07 00  39  8.8  9.6 99.00 99.00 99.00 999 1019.1  19.7  21.2  17.8 99.0 99.00
2016 01 06 08 00  23  9.4 10.5 99.00 99.00 99.00 999 1017.8  19.4  21.2  18.0 99.0 99.00
2016 01 06 09 00  40 10.3 12.3 99.00 99.00 99.00 999 1017.7  19.4  21.1  18.0 99.0 99.00
2016 01 06 10 00  28  8.6 10.5 99.00 99.00 99.00 999 1017.6  19.6  21.1  18.2 99.0 99.00
2016 01 06 11 00  27  9.4 10.4 99.00 99.00 99.00 999 1017.4  19.6  21.0  18.1 99.0 99.00
2016 01 06 12 00  14 10.6 11.9 99.00 99.00 99.00 999 1017.6  19.3  21.1  17.9 99.0 99.00
2016 01 06 13 00  21  9.5 11.1 99.00 99.00 99.00 999 1018.6  19.5  21.1  17.9 99.0 99.00
2016 01 06 14 00   4 10.0 10.9 99.00 99.00 99.00 999 1019.2  18.8  21.0  17.4 99.0 99.00
2016 01 06 15 00  10  8.9 10.1 99.00 99.00 99.00 999 1019.6  18.9  20.9  17.6 99.0 99.00
2016 01 06 16 00  34 10.9 13.2 99.00 99.00 99.00 999 1018.1  19.8  20.9  17.9 99.0 99.00
2016 01 06 17 00  38 10.8 12.1 99.00 99.00 99.00 999 1018.3  20.4  20.9  17.2 99.0 99.00
2016 01 06 18 00  49  8.6  9.3 99.00 99.00 99.00 999 1017.3  20.2  20.9  17.2 99.0 99.00
2016 01 06 19 00  38  7.6  8.3 99.00 99.00 99.00 999 1015.8  20.8  20.9  18.1 99.0 99.00
2016 01 06 20 00  41  8.1  9.5 99.00 99.00 99.00 999 1015.6  21.1  21.1  17.5 99.0 99.00
2016 01 06 21 00  31  6.6  7.7 99.00 99.00 99.00 999 1015.4  21.3  21.2  17.6 99.0 99.00
2016 01 06 22 00  39  4.4  4.9 99.00 99.00 99.00 999 1016.1  21.5  21.1  18.3 99.0 99.00
2016 01 06 23 00  43  5.3  6.0 99.00 99.00 99.00 999 1016.5  21.4  21.0  18.2 99.0 99.00
2016 01 07 00 00  34  3.6  4.1 99.00 99.00 99.00 999 1016.9  21.1  21.1  18.1 99.0 99.00
2016 01 07 01 00   8  3.2  3.7 99.00 99.00 99.00 999 1017.2  21.0  21.1  18.0 99.0 99.00
2016 01 07 02 00   1  3.9  4.5 99.00 99.00 99.00 999 1017.3  20.8  20.8  17.8 99.0 99.00
2016 01 07 03 00 359  4.4  4.8 99.00 99.00 99.00 999 1017.2  20.6  20.8  17.6 99.0 99.00
2016 01 07 04 00 357  4.9  5.5 99.00 99.00 99.00 999 1017.1  20.4  21.0  17.2 99.0 99.00
2016 01 07 05 00 358  8.0  8.6 99.00 99.00 99.00 999 1017.2  19.8  20.9  17.0 99.0 99.00
2016 01 07 06 00   2  7.9  8.5 99.00 99.00 99.00 999 1016.9  19.4  20.8  16.9 99.0 99.00
2016 01 07 07 00   2  7.8  8.8 99.00 99.00 99.00 999 1016.6  19.2  20.8  17.0 99.0 99.00
2016 01 07 08 00  11  6.5  7.5 99.00 99.00 99.00 999 1015.7  19.1  20.8  17.0 99.0 99.00
2016 01 07 09 00  18  6.3  7.1 99.00 99.00 99.00 999 1015.3  19.1  20.8  17.0 99.0 99.00
2016 01 07 10 00  12  5.6  5.9 99.00 99.00 99.00 999 1015.4  18.5  20.8  16.7 99.0 99.00
2016 01 07 11 00  23  5.8  6.3 99.00 99.00 99.00 999 1015.7  18.6  20.7  16.8 99.0 99.00
2016 01 07 12 00  19  5.6  6.4 99.00 99.00 99.00 999 1016.0  18.6  20.6  16.8 99.0 99.00
2016 01 07 13 00  15  3.6  4.1 99.00 99.00 99.00 999 1016.5  18.5  20.5  16.5 99.0 99.00
2016 01 07 14 00  31  5.0  5.8 99.00 99.00 99.00 999 1017.2  17.2  20.4  15.9 99.0 99.00
2016 01 07 15 00  28  4.4  5.4 99.00 99.00 99.00 999 1017.5  17.0  20.5  16.1 99.0 99.00
2016 01 07 16 00  35  3.3  3.8 99.00 99.00 99.00 999 1017.5  17.5  20.6  16.6 99.0 99.00
2016 01 07 17 00  35  3.0  3.2 99.00 99.00 99.00 999 1017.1  18.3  20.7  17.2 99.0 99.00
2016 01 07 18 00 257  0.7  0.8 99.00 99.00 99.00 999 1016.1  19.0  21.0  17.6 99.0 99.00
2016 01 07 19 00 232  0.5  0.6 99.00 99.00 99.00 999 1015.1  19.7  21.3  17.7 99.0 99.00
2016 01 07 20 00 217  0.7  0.9 99.00 99.00 99.00 999 1014.7  20.0  21.5  17.1 99.0 99.00
2016 01 07 21 00 191  0.4  0.7 99.00 99.00 99.00 999 1014.5  20.9  21.6  17.4 99.0 99.00
2016 01 07 22 00   0  0.0  0.0 99.00 99.00 99.00 999 1014.9  22.5  21.6  17.7 99.0 99.00
2016 01 07 23 00 119  1.2  1.3 99.00 99.00 99.00 999 1015.3  21.5  21.5  16.0 99.0 99.00
2016 01 08 00 00 158  1.7  1.8 99.00 99.00 99.00 999 1015.7  21.4  21.4  16.8 99.0 99.00
2016 01 08 01 00  86  1.3  1.6 99.00 99.00 99.00 999 1015.9  21.8  21.3  16.7 99.0 99.00
2016 01 08 02 00 110  1.9  2.1 99.00 99.00 99.00 999 1016.0  21.7  21.3  17.8 99.0 99.00
2016 01 08 03 00 119  1.4  1.5 99.00 99.00 99.00 999 1015.9  21.6  21.3  17.2 99.0 99.00
2016 01 08 04 00  59  2.0  2.4 99.00 99.00 99.00 999 1015.8  21.5  21.3  18.3 99.0 99.00
2016 01 08 05 00  59  2.3  2.5 99.00 99.00 99.00 999 1015.6  21.3  21.2  18.3 99.0 99.00
2016 01 08 06 00  52  2.2  2.4 99.00 99.00 99.00 999 1015.1  21.3  21.2  18.8 99.0 99.00
2016 01 08 07 00  43  2.1  2.3 99.00 99.00 99.00 999 1014.7  21.2  21.3  19.0 99.0 99.00
2016 01 08 08 00  89  2.4  2.6 99.00 99.00 99.00 999 1014.0  21.3  21.3  19.4 99.0 99.00
2016 01 08 09 00 159  3.1  3.4 99.00 99.00 99.00 999 1013.8  22.7  21.2  19.2 99.0 99.00
2016 01 08 10 00 175  4.2  4.6 99.00 99.00 99.00 999 1013.5  23.1  21.1  19.1 99.0 99.00
2016 01 08 11 00 184  5.6  5.9 99.00 99.00 99.00 999 1013.7  23.2  21.1  19.4 99.0 99.00
2016 01 08 12 00 171  7.6  8.6 99.00 99.00 99.00 999 1013.4  23.7  21.2  19.7 99.0 99.00
2016 01 08 13 00 191  5.9  6.2 99.00 99.00 99.00 999 1013.7  23.7  21.3  19.9 99.0 99.00
2016 01 08 14 00 197  6.3  6.9 99.00 99.00 99.00 999 1014.6  24.1  21.3  19.7 99.0 99.00
2016 01 08 15 00 197  5.6  6.2 99.00 99.00 99.00 999 1014.7  24.0  21.3  20.1 99.0 99.00
2016 01 08 16 00 185  5.4  5.9 99.00 99.00 99.00 999 1014.6  24.1  21.3  19.7 99.0 99.00
2016 01 08 17 00 185  6.9  7.7 99.00 99.00 99.00 999 1013.7  24.3  21.4  19.3 99.0 99.00
2016 01 08 18 00 197  7.7  8.6 99.00 99.00 99.00 999 1012.8  24.3  21.5  19.5 99.0 99.00
2016 01 08 19 00 199  6.2  6.7 99.00 99.00 99.00 999 1012.5  23.1  21.7  20.5 99.0 99.00
2016 01 08 20 00 212  4.0  4.4 99.00 99.00 99.00 999 1012.1  23.2  21.8  21.1 99.0 99.00
2016 01 08 21 00 217  2.2  2.3 99.00 99.00 99.00 999 1012.1  23.4  21.9  21.2 99.0 99.00
2016 01 08 22 00 226  2.1  2.1 99.00 99.00 99.00 999 1012.1  23.4  21.8  21.1 99.0 99.00
2016 01 08 23 00 228  1.5  1.6 99.00 99.00 99.00 999 1012.4  23.4  21.8  21.2 99.0 99.00
2016 01 09 00 00 254  0.8  1.0 99.00 99.00 99.00 999 1012.4  23.3  21.8  21.1 99.0 99.00
2016 01 09 01 00 291  1.0  1.0 99.00 99.00 99.00 999 1012.8  22.9  21.7  21.0 99.0 99.00
2016 01 09 02 00 301  1.2  1.3 99.00 99.00 99.00 999 1012.8  23.0  21.6  21.1 99.0 99.00
2016 01 09 03 00  19  1.3  1.4 99.00 99.00 99.00 999 1012.9  22.3  21.6  20.7 99.0 99.00
2016 01 09 04 00  44  0.7  0.8 99.00 99.00 99.00 999 1012.9  22.0  21.6  20.7 99.0 99.00
2016 01 09 05 00  53  0.5  0.6 99.00 99.00 99.00 999 1012.9  22.0  21.6  20.8 99.0 99.00
2016 01 09 06 00  34  1.5  1.5 99.00 99.00 99.00 999 1012.6  22.1  21.6  20.9 99.0 99.00
2016 01 09 07 00 100  1.0  1.0 99.00 99.00 99.00 999 1012.5  22.0  21.7  20.9 99.0 99.00
2016 01 09 08 00 128  0.7  0.8 99.00 99.00 99.00 999 1012.0  21.9  21.6  20.8 99.0 99.00
2016 01 09 09 00 194  0.6  0.6 99.00 99.00 99.00 999 1011.8  21.6  21.5  20.6 99.0 99.00
2016 01 09 10 00 167  1.6  1.7 99.00 99.00 99.00 999 1011.6  21.8  21.4  20.8 99.0 99.00
2016 01 09 11 00 201  0.3  0.4 99.00 99.00 99.00 999 1011.7  21.9  21.3  20.9 99.0 99.00
2016 01 09 12 00 301  0.7  0.8 99.00 99.00 99.00 999 1012.5  22.5  21.3  21.5 99.0 99.00
2016 01 09 13 00 346  0.7  0.8 99.00 99.00 99.00 999 1013.4  22.4  21.4  21.2 99.0 99.00
2016 01 09 14 00 325  0.8  1.0 99.00 99.00 99.00 999 1014.2  22.9  21.5  21.0 99.0 99.00
2016 01 09 15 00   0  0.0  0.0 99.00 99.00 99.00 999 1014.7  23.8  21.7  21.0 99.0 99.00
2016 01 09 16 00   0  0.0  0.0 99.00 99.00 99.00 999 1014.7  23.7  22.0  20.3 99.0 99.00
2016 01 09 17 00   0  0.0  0.0 99.00 99.00 99.00 999 1014.2  25.5  22.1  21.2 99.0 99.00
2016 01 09 18 00 204  0.9  0.9 99.00 99.00 99.00 999 1013.2  23.3  22.3  20.3 99.0 99.00
2016 01 09 19 00 201  0.9  1.0 99.00 99.00 99.00 999 1012.2  23.0  22.5  20.9 99.0 99.00
2016 01 09 20 00   0  0.0  0.2 99.00 99.00 99.00 999 1011.8  23.9  22.6  21.5 99.0 99.00
2016 01 09 21 00 220  2.0  2.1 99.00 99.00 99.00 999 1011.9  24.5  22.6  21.8 99.0 99.00
2016 01 09 22 00 200  2.0  2.1 99.00 99.00 99.00 999 1012.1  24.7  22.7  21.6 99.0 99.00
2016 01 09 23 00 201  1.1  1.1 99.00 99.00 99.00 999 1012.5  24.6  22.7  22.2 99.0 99.00
2016 01 10 00 00 165  2.1  2.1 99.00 99.00 99.00 999 1012.5  24.4  22.8  22.3 99.0 99.00
2016 01 10 01 00 175  2.5  2.6 99.00 99.00 99.00 999 1013.0  24.0  22.9  22.4 99.0 99.00
2016 01 10 02 00 191  3.5  3.8 99.00 99.00 99.00 999 1013.4  24.7  22.7  22.9 99.0 99.00
2016 01 10 03 00 187  4.5  4.9 99.00 99.00 99.00 999 1013.9  25.0  22.5  23.1 99.0 99.00
2016 01 10 04 00 213  5.6  6.1 99.00 99.00 99.00 999 1013.9  24.6  22.5  21.9 99.0 99.00
2016 01 10 05 00 192  5.0  5.4 99.00 99.00 99.00 999 1013.6  24.8  22.4  21.5 99.0 99.00
2016 01 10 06 00 229  5.7  6.3 99.00 99.00 99.00 999 1013.5  24.9  22.5  22.4 99.0 99.00
2016 01 10 07 00 220  5.8  6.2 99.00 99.00 99.00 999 1013.4  24.8  22.5  22.2 99.0 99.00
2016 01 10 08 00 226  5.9  6.3 99.00 99.00 99.00 999 1012.9  24.6  22.7  22.2 99.0 99.00
2016 01 10 09 00 223  6.5  7.3 99.00 99.00 99.00 999 1012.9  24.7  22.7  22.5 99.0 99.00
2016 01 10 10 00 263  3.1  3.4 99.00 99.00 99.00 999 1013.0  24.0  22.7  20.8 99.0 99.00
2016 01 10 11 00 248  3.3  3.7 99.00 99.00 99.00 999 1013.5  23.9  22.5  20.6 99.0 99.00
2016 01 10 12 00 238  2.4  2.8 99.00 99.00 99.00 999 1014.1  24.0  22.5  21.7 99.0 99.00
