YYYY MM DD hh  WD  WSPD GST  WVHT  DPD   APD  MWD  BAR    ATMP  WTMP  DEWP  VIS  TIDE
2004 01 09 13  48  4.1  4.5 99.00 99.00 99.00 999 1019.5  19.2  20.8 999.0 99.0 -0.05
2004 01 09 14  43  3.5  3.9 99.00 99.00 99.00 999 1019.9  19.6  20.8 999.0 99.0  0.12
2004 01 09 15  45  2.6  2.9 99.00 99.00 99.00 999 1020.3  20.0  21.0 999.0 99.0  0.23
2004 01 09 16  67  2.6  3.2 99.00 99.00 99.00 999 1019.8  20.4  21.1 999.0 99.0  0.31
2004 01 09 17  42  1.4  1.7 99.00 99.00 99.00 999 1019.1  21.0  21.4 999.0 99.0  0.29
2004 01 09 18  33  1.9  2.0 99.00 99.00 99.00 999 1018.2  21.3  21.7 999.0 99.0  0.22
2004 01 09 19  33  1.2  1.4 99.00 99.00 99.00 999 1017.5  21.7  21.9 999.0 99.0  0.28
2004 01 09 20  51  0.6  0.8 99.00 99.00 99.00 999 1016.9  22.3  22.1 999.0 99.0  0.23
2004 01 09 21  38  0.3  0.4 99.00 99.00 99.00 999 1016.8  22.8  22.2 999.0 99.0  0.27
2004 01 09 22  91  0.3  0.4 99.00 99.00 99.00 999 1016.6  22.6  22.3 999.0 99.0  0.38
2004 01 09 23   0  0.0  0.1 99.00 99.00 99.00 999 1016.6  22.0  22.2 999.0 99.0  0.52
2004 01 10 00   0  0.0  0.1 99.00 99.00 99.00 999 1016.6  21.8  22.1 999.0 99.0  0.58
2004 01 10 01   0  0.0  0.0 99.00 99.00 99.00 999 1017.1  21.3  22.0 999.0 99.0  0.59
2004 01 10 02 125  0.5  0.6 99.00 99.00 99.00 999 1017.3  21.6  22.0 999.0 99.0  0.65
2004 01 10 03   0  0.0  0.0 99.00 99.00 99.00 999 1017.6  21.3  22.1 999.0 99.0  0.71
2004 01 10 04 180  1.6  1.7 99.00 99.00 99.00 999 1016.8  21.8  22.0 999.0 99.0  0.72
2004 01 10 05 182  2.1  2.3 99.00 99.00 99.00 999 1015.8  22.1  21.9 999.0 99.0  0.69
2004 01 10 06 194  4.9  5.4 99.00 99.00 99.00 999 1015.0  22.7  21.9 999.0 99.0  0.76
2004 01 10 07 203  5.3  6.0 99.00 99.00 99.00 999 1014.8  23.0  21.9 999.0 99.0  0.63
2004 01 10 08 246  3.0  3.2 99.00 99.00 99.00 999 1014.9  22.6  21.9 999.0 99.0  0.56
2004 01 10 09 283  2.2  2.4 99.00 99.00 99.00 999 1014.6  22.0  21.8 999.0 99.0  0.57
2004 01 10 10 303  2.8  3.1 99.00 99.00 99.00 999 1014.5  21.7  21.7 999.0 99.0  0.56
2004 01 10 11 323  5.6  6.2 99.00 99.00 99.00 999 1014.7  21.2  21.7 999.0 99.0  0.48
2004 01 10 12 323  6.2  6.8 99.00 99.00 99.00 999 1014.9  21.2  21.7 999.0 99.0  0.26
2004 01 10 13 318  5.9  6.6 99.00 99.00 99.00 999 1015.5  21.5  21.7 999.0 99.0  0.05
2004 01 10 14 328 10.9 12.2 99.00 99.00 99.00 999 1016.6  19.6  21.7 999.0 99.0  0.06
2004 01 10 15 338  9.7 11.3 99.00 99.00 99.00 999 1017.3  18.9  21.7 999.0 99.0  0.14
2004 01 10 16 341 10.3 11.7 99.00 99.00 99.00 999 1017.1  19.1  21.7 999.0 99.0  0.25
2004 01 10 17 328  9.8 11.6 99.00 99.00 99.00 999 1016.9  18.6  21.7 999.0 99.0  0.26
2004 01 10 18 324 10.8 12.5 99.00 99.00 99.00 999 1016.8  17.8  21.8 999.0 99.0  0.23
