YY MM DD hh WD   WSPD GST  WVHT  DPD   APD  MWD  BAR    ATMP  WTMP  DEWP  VIS
98 01 01 20  57  9.1 10.0 99.00 99.00 99.00 999 1027.7  18.7  18.0 999.0 99.0
98 01 01 21  44 10.6 12.0 99.00 99.00 99.00 999 1027.9  18.5  18.1 999.0 99.0
98 01 01 22  44 11.0 12.5 99.00 99.00 99.00 999 1028.2  18.5  18.1 999.0 99.0
98 01 01 23  41  9.6 11.0 99.00 99.00 99.00 999 1028.1  18.2  18.0 999.0 99.0
98 01 02 00  42  7.0  8.3 99.00 99.00 99.00 999 1028.4  18.0  18.0 999.0 99.0
98 01 02 01  75  6.8  7.5 99.00 99.00 99.00 999 1028.5  19.0  17.9 999.0 99.0
98 01 02 02  83  8.4  9.6 99.00 99.00 99.00 999 1028.5  19.5  17.9 999.0 99.0
98 01 02 03  63  8.4 10.2 99.00 99.00 99.00 999 1028.6  19.1  17.9 999.0 99.0
98 01 02 04  69  7.6  8.6 99.00 99.00 99.00 999 1028.1  19.1  17.7 999.0 99.0
98 01 02 05  70  7.7  8.9 99.00 99.00 99.00 999 1027.5  19.1  17.6 999.0 99.0
98 01 02 06  82  8.9 10.1 99.00 99.00 99.00 999 1027.0  19.5  17.5 999.0 99.0
98 01 02 07  80  6.9  7.6 99.00 99.00 99.00 999 1026.8  19.7  17.3 999.0 99.0
98 01 02 08  69  6.2  6.9 99.00 99.00 99.00 999 1026.3  19.3  17.4 999.0 99.0
98 01 02 09  69  7.1  7.8 99.00 99.00 99.00 999 1025.9  19.3  17.4 999.0 99.0
98 01 02 10  70  6.4  7.0 99.00 99.00 99.00 999 1025.9  19.2  17.6 999.0 99.0
98 01 02 11  79  8.7 10.2 99.00 99.00 99.00 999 1025.9  19.5  17.6 999.0 99.0
98 01 02 12  79  7.9  8.8 99.00 99.00 99.00 999 1026.1  19.8  17.6 999.0 99.0
98 01 02 13  72  8.7  9.7 99.00 99.00 99.00 999 1026.2  19.9  17.6 999.0 99.0
98 01 02 14  87  9.5 11.2 99.00 99.00 99.00 999 1026.6  20.7  17.6 999.0 99.0
98 01 02 15  79  8.2  9.2 99.00 99.00 99.00 999 1027.2  20.6  17.6 999.0 99.0
98 01 02 16  83  8.5  9.5 99.00 99.00 99.00 999 1026.9  20.5  17.7 999.0 99.0
98 01 02 17  80  8.9 10.1 99.00 99.00 99.00 999 1026.1  20.6  17.9 999.0 99.0
98 01 02 18  63  7.4  8.4 99.00 99.00 99.00 999 1025.0  20.9  18.0 999.0 99.0
98 01 02 19  62  7.6  8.4 99.00 99.00 99.00 999 1024.4  21.0  18.2 999.0 99.0
98 01 02 20  73  9.9 10.9 99.00 99.00 99.00 999 1023.9  21.0  18.5 999.0 99.0
98 01 02 21  46  6.5  7.8 99.00 99.00 99.00 999 1023.9  20.6  18.6 999.0 99.0
98 01 02 22  65  7.3  8.2 99.00 99.00 99.00 999 1024.0  20.5  18.7 999.0 99.0
98 01 02 23  67  7.6  8.5 99.00 99.00 99.00 999 1024.1  20.5  18.6 999.0 99.0
98 01 03 00  72  8.4  9.4 99.00 99.00 99.00 999 1024.3  20.9  18.6 999.0 99.0
98 01 03 01  74  7.9  8.8 99.00 99.00 99.00 999 1024.5  20.8  18.6 999.0 99.0
98 01 03 02  76  8.1  9.4 99.00 99.00 99.00 999 1024.6  20.9  18.6 999.0 99.0
98 01 03 03  64  7.4  8.1 99.00 99.00 99.00 999 1024.2  20.6  18.6 999.0 99.0
98 01 03 04  84  7.8  9.0 99.00 99.00 99.00 999 1023.7  21.1  18.6 999.0 99.0
98 01 03 05  80  7.3  7.8 99.00 99.00 99.00 999 1022.9  21.1  18.6 999.0 99.0
98 01 03 06  83  7.4  8.1 99.00 99.00 99.00 999 1022.8  21.2  18.6 999.0 99.0
98 01 03 07  73  6.0  6.6 99.00 99.00 99.00 999 1022.7  20.9  18.6 999.0 99.0
98 01 03 08  66  4.7  5.2 99.00 99.00 99.00 999 1022.3  20.3  18.7 999.0 99.0
98 01 03 09  74  7.9  8.5 99.00 99.00 99.00 999 1021.6  19.8  18.7 999.0 99.0
98 01 03 10  69  6.9  7.5 99.00 99.00 99.00 999 1021.6  20.5  18.7 999.0 99.0
98 01 03 11 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
98 01 03 12  67  7.4  8.2 99.00 99.00 99.00 999 1022.0  20.3  18.7 999.0 99.0
98 01 03 13  79  6.9  8.1 99.00 99.00 99.00 999 1022.2  20.9  18.6 999.0 99.0
98 01 03 14  70  6.5  7.0 99.00 99.00 99.00 999 1022.6  21.2  18.7 999.0 99.0
98 01 03 15  61  5.5  5.9 99.00 99.00 99.00 999 1023.0  21.2  18.8 999.0 99.0
98 01 03 16  72  6.0  6.9 99.00 99.00 99.00 999 1022.7  21.6  18.9 999.0 99.0
98 01 03 17  56  4.6  5.4 99.00 99.00 99.00 999 1022.0  21.4  19.1 999.0 99.0
98 01 03 18  24  2.9  3.5 99.00 99.00 99.00 999 1021.0  21.0  19.3 999.0 99.0
98 01 03 19  38  4.0  4.2 99.00 99.00 99.00 999 1020.4  21.0  19.3 999.0 99.0
98 01 03 20  48  5.4  6.0 99.00 99.00 99.00 999 1020.0  21.6  19.5 999.0 99.0
98 01 03 21  38  5.7  6.2 99.00 99.00 99.00 999 1020.2  21.3  19.7 999.0 99.0
98 01 03 22  47  6.5  7.1 99.00 99.00 99.00 999 1020.3  21.4  19.9 999.0 99.0
98 01 03 23  57  6.2  6.8 99.00 99.00 99.00 999 1020.0  21.2  19.9 999.0 99.0
98 01 04 00  54  7.1  7.8 99.00 99.00 99.00 999 1020.3  21.3  19.7 999.0 99.0
98 01 04 01  65  7.7  8.5 99.00 99.00 99.00 999 1020.3  21.1  19.5 999.0 99.0
98 01 04 02  74  7.2  8.0 99.00 99.00 99.00 999 1020.4  21.5  19.5 999.0 99.0
98 01 04 03  78  7.6  8.3 99.00 99.00 99.00 999 1020.2  21.8  19.6 999.0 99.0
98 01 04 04  76  6.7  7.6 99.00 99.00 99.00 999 1020.3  21.8  19.6 999.0 99.0
98 01 04 05  72  6.2  6.7 99.00 99.00 99.00 999 1019.8  21.8  19.6 999.0 99.0
98 01 04 06  80  6.4  6.9 99.00 99.00 99.00 999 1019.4  22.1  19.7 999.0 99.0
98 01 04 07  77  6.3  6.9 99.00 99.00 99.00 999 1018.6  22.1  20.0 999.0 99.0
98 01 04 08  67  4.8  5.4 99.00 99.00 99.00 999 1018.1  21.9  20.3 999.0 99.0
98 01 04 09  77  5.9  6.4 99.00 99.00 99.00 999 1017.4  22.1  20.5 999.0 99.0
98 01 04 10  63  5.4  5.8 99.00 99.00 99.00 999 1017.6  21.6  20.5 999.0 99.0
98 01 04 11  80  6.8  7.5 99.00 99.00 99.00 999 1018.2  22.0  20.3 999.0 99.0
98 01 04 12  82  7.9  9.0 99.00 99.00 99.00 999 1018.3  22.5  20.1 999.0 99.0
98 01 04 13  80  6.9  7.4 99.00 99.00 99.00 999 1018.7  22.3  20.0 999.0 99.0
98 01 04 14  75  6.4  7.1 99.00 99.00 99.00 999 1019.7  22.5  19.8 999.0 99.0
98 01 04 15  72  6.0  6.7 99.00 99.00 99.00 999 1020.3  22.6  19.8 999.0 99.0
98 01 04 16  87  8.8  9.8 99.00 99.00 99.00 999 1020.3  22.9  20.1 999.0 99.0
98 01 04 17  71  9.1 10.6 99.00 99.00 99.00 999 1019.6  22.5  20.3 999.0 99.0
98 01 04 18  73  8.1  8.8 99.00 99.00 99.00 999 1018.5  22.6  20.7 999.0 99.0
98 01 04 19  66  8.7  9.6 99.00 99.00 99.00 999 1017.5  22.9  21.2 999.0 99.0
98 01 04 20  84  7.7  8.7 99.00 99.00 99.00 999 1017.0  23.0  21.5 999.0 99.0
98 01 04 21  90  7.5  8.6 99.00 99.00 99.00 999 1016.8  23.3  21.7 999.0 99.0
98 01 04 22 109  6.7  7.9 99.00 99.00 99.00 999 1016.6  23.5  21.7 999.0 99.0
98 01 04 23 100  5.0  5.7 99.00 99.00 99.00 999 1017.1  23.3  21.7 999.0 99.0
98 01 05 00  67  5.5  6.1 99.00 99.00 99.00 999 1017.9  22.6  21.7 999.0 99.0
98 01 05 01  65  5.2  5.8 99.00 99.00 99.00 999 1017.9  22.3  21.6 999.0 99.0
98 01 05 02  68  6.1  6.7 99.00 99.00 99.00 999 1018.3  22.2  21.4 999.0 99.0
98 01 05 03  70  6.0  6.4 99.00 99.00 99.00 999 1018.5  22.5  21.3 999.0 99.0
98 01 05 04  89  6.2  7.1 99.00 99.00 99.00 999 1018.2  22.7  21.2 999.0 99.0
98 01 05 05  87  4.3  4.7 99.00 99.00 99.00 999 1017.9  22.5  21.2 999.0 99.0
98 01 05 06  94  5.5  6.1 99.00 99.00 99.00 999 1017.4  22.6  21.3 999.0 99.0
98 01 05 07 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
98 01 05 08  88  6.3  6.8 99.00 99.00 99.00 999 1016.5  22.6  21.5 999.0 99.0
98 01 05 09  84  5.6  6.1 99.00 99.00 99.00 999 1016.4  22.5  21.5 999.0 99.0
98 01 05 10  82  5.8  6.4 99.00 99.00 99.00 999 1016.3  22.6  21.6 999.0 99.0
98 01 05 11  86  4.9  5.4 99.00 99.00 99.00 999 1016.5  22.8  21.6 999.0 99.0
98 01 05 12  89  4.2  4.7 99.00 99.00 99.00 999 1017.2  22.9  21.5 999.0 99.0
98 01 05 13  76  3.7  4.1 99.00 99.00 99.00 999 1017.6  22.6  21.4 999.0 99.0
98 01 05 14  78  4.4  4.7 99.00 99.00 99.00 999 1018.4  22.8  21.4 999.0 99.0
98 01 05 15  83  4.7  5.4 99.00 99.00 99.00 999 1018.6  23.3  21.5 999.0 99.0
98 01 05 16  74  4.1  4.6 99.00 99.00 99.00 999 1018.7  23.1  21.6 999.0 99.0
98 01 05 17  71  3.9  4.2 99.00 99.00 99.00 999 1017.7  23.4  21.7 999.0 99.0
98 01 05 18  73  3.6  4.0 99.00 99.00 99.00 999 1016.8  23.3  22.0 999.0 99.0
98 01 05 19  74  5.2  5.6 99.00 99.00 99.00 999 1015.7  23.5  22.1 999.0 99.0
98 01 05 20  66  4.5  5.1 99.00 99.00 99.00 999 1015.5  23.7  22.4 999.0 99.0
98 01 05 21  60  4.3  4.9 99.00 99.00 99.00 999 1015.4  23.5  22.5 999.0 99.0
98 01 05 22  79  6.0  6.5 99.00 99.00 99.00 999 1015.2  23.6  22.6 999.0 99.0
98 01 05 23  71  6.2  6.7 99.00 99.00 99.00 999 1015.7  23.3  22.6 999.0 99.0
98 01 06 00  61  4.6  4.9 99.00 99.00 99.00 999 1016.1  23.1  22.5 999.0 99.0
98 01 06 01  74  4.7  5.1 99.00 99.00 99.00 999 1016.6  23.1  22.5 999.0 99.0
98 01 06 02  68  4.6  5.0 99.00 99.00 99.00 999 1017.0  23.2  22.4 999.0 99.0
98 01 06 03  82  4.7  5.5 99.00 99.00 99.00 999 1017.2  23.3  22.4 999.0 99.0
98 01 06 04  83  5.9  6.3 99.00 99.00 99.00 999 1017.1  23.3  22.4 999.0 99.0
98 01 06 05  88  5.0  5.8 99.00 99.00 99.00 999 1016.8  23.3  22.3 999.0 99.0
98 01 06 06  87  4.5  4.9 99.00 99.00 99.00 999 1016.3  23.2  22.3 999.0 99.0
98 01 06 07  97  5.3  5.6 99.00 99.00 99.00 999 1015.7  23.3  22.3 999.0 99.0
98 01 06 08  89  4.7  5.2 99.00 99.00 99.00 999 1015.3  23.2  22.4 999.0 99.0
98 01 06 09  97  5.3  5.8 99.00 99.00 99.00 999 1015.4  23.4  22.4 999.0 99.0
98 01 06 10 109  4.2  4.6 99.00 99.00 99.00 999 1015.5  23.4  22.4 999.0 99.0
98 01 06 11 118  5.9  6.6 99.00 99.00 99.00 999 1015.7  23.9  22.4 999.0 99.0
98 01 06 12 123  6.7  7.4 99.00 99.00 99.00 999 1016.3  24.2  22.4 999.0 99.0
98 01 06 13 128  6.0  6.4 99.00 99.00 99.00 999 1016.5  24.2  22.3 999.0 99.0
98 01 06 14 133  5.6  6.3 99.00 99.00 99.00 999 1016.9  24.7  22.4 999.0 99.0
98 01 06 15 134  6.4  7.1 99.00 99.00 99.00 999 1017.1  24.8  22.6 999.0 99.0
98 01 06 16 122  6.4  7.4 99.00 99.00 99.00 999 1016.9  24.9  22.8 999.0 99.0
98 01 06 17 131  5.7  6.6 99.00 99.00 99.00 999 1016.5  25.0  23.0 999.0 99.0
98 01 06 18 141  6.7  7.7 99.00 99.00 99.00 999 1015.8  25.0  23.2 999.0 99.0
98 01 06 19 136  7.5  8.4 99.00 99.00 99.00 999 1014.8  25.2  23.3 999.0 99.0
98 01 06 20 136  7.6  8.4 99.00 99.00 99.00 999 1014.7  25.0  23.5 999.0 99.0
98 01 06 21 132  8.1  9.5 99.00 99.00 99.00 999 1013.9  25.2  23.6 999.0 99.0
98 01 06 22 134  7.3  8.0 99.00 99.00 99.00 999 1013.9  24.8  23.6 999.0 99.0
98 01 06 23 122  6.8  7.9 99.00 99.00 99.00 999 1014.3  24.8  23.6 999.0 99.0
98 01 07 00 126  6.1  6.6 99.00 99.00 99.00 999 1014.3  24.7  23.7 999.0 99.0
98 01 07 01 119  5.8  6.6 99.00 99.00 99.00 999 1014.4  24.7  23.6 999.0 99.0
98 01 07 02 124  7.5  8.9 99.00 99.00 99.00 999 1014.4  24.7  23.5 999.0 99.0
98 01 07 03 130  8.3  9.8 99.00 99.00 99.00 999 1014.7  24.7  23.4 999.0 99.0
98 01 07 04 129  8.9  9.9 99.00 99.00 99.00 999 1014.4  24.7  23.4 999.0 99.0
98 01 07 05 130  8.3  9.5 99.00 99.00 99.00 999 1013.8  24.6  23.4 999.0 99.0
98 01 07 06 134  8.1  9.3 99.00 99.00 99.00 999 1013.9  24.5  23.3 999.0 99.0
98 01 07 07 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
98 01 07 08 140  7.4  8.2 99.00 99.00 99.00 999 1013.0  24.4  23.3 999.0 99.0
98 01 07 09 137  8.2  9.6 99.00 99.00 99.00 999 1012.3  24.5  23.2 999.0 99.0
98 01 07 10 135  8.7  9.9 99.00 99.00 99.00 999 1012.0  24.5  23.3 999.0 99.0
98 01 07 11 131  8.5  9.8 99.00 99.00 99.00 999 1012.0  24.5  23.4 999.0 99.0
98 01 07 12 135  8.8  9.9 99.00 99.00 99.00 999 1012.6  24.5  23.4 999.0 99.0
98 01 07 13 153  7.2  8.5 99.00 99.00 99.00 999 1013.2  24.5  23.5 999.0 99.0
98 01 07 14 158  8.3  9.3 99.00 99.00 99.00 999 1013.8  24.9  23.5 999.0 99.0
98 01 07 15 150  8.3  9.1 99.00 99.00 99.00 999 1014.3  24.9  23.5 999.0 99.0
98 01 07 16 143  7.2  8.6 99.00 99.00 99.00 999 1014.2  24.9  23.6 999.0 99.0
98 01 07 17 153  8.1  9.6 99.00 99.00 99.00 999 1013.1  25.1  23.7 999.0 99.0
98 01 07 18 150  9.2 10.4 99.00 99.00 99.00 999 1012.0  25.1  24.0 999.0 99.0
98 01 07 19 145  7.7  8.2 99.00 99.00 99.00 999 1011.4  25.1  24.2 999.0 99.0
98 01 07 20 146  8.2  9.0 99.00 99.00 99.00 999 1011.0  25.1  24.3 999.0 99.0
98 01 07 21 154  6.6  7.4 99.00 99.00 99.00 999 1010.8  25.1  24.4 999.0 99.0
98 01 07 22 141  6.5  7.1 99.00 99.00 99.00 999 1010.9  24.9  24.3 999.0 99.0
98 01 07 23 135  6.4  7.1 99.00 99.00 99.00 999 1011.0  24.7  24.0 999.0 99.0
98 01 08 00 136  6.5  7.3 99.00 99.00 99.00 999 1011.2  24.7  23.8 999.0 99.0
98 01 08 01 136  6.1  7.0 99.00 99.00 99.00 999 1011.7  24.7  23.8 999.0 99.0
98 01 08 02 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
98 01 08 03 152  7.5  8.4 99.00 99.00 99.00 999 1012.2  24.7  24.2 999.0 99.0
98 01 08 04 154  9.0 10.1 99.00 99.00 99.00 999 1011.8  24.9  24.3 999.0 99.0
98 01 08 05 157  7.4  8.8 99.00 99.00 99.00 999 1011.6  24.7  24.3 999.0 99.0
98 01 08 06 159  7.3  8.2 99.00 99.00 99.00 999 1011.4  24.8  24.3 999.0 99.0
98 01 08 07 164  6.3  6.9 99.00 99.00 99.00 999 1011.4  24.8  24.3 999.0 99.0
98 01 08 08 164  5.7  6.8 99.00 99.00 99.00 999 1011.1  24.7  24.2 999.0 99.0
98 01 08 09 164  6.0  6.9 99.00 99.00 99.00 999 1011.0  24.7  24.2 999.0 99.0
98 01 08 10 171  6.6  7.4 99.00 99.00 99.00 999 1011.2  24.7  24.2 999.0 99.0
98 01 08 11 164  6.8  8.0 99.00 99.00 99.00 999 1011.2  24.7  24.1 999.0 99.0
98 01 08 12 161  7.9  8.6 99.00 99.00 99.00 999 1011.6  24.7  24.0 999.0 99.0
98 01 08 13 177  7.1  8.0 99.00 99.00 99.00 999 1012.3  24.8  24.0 999.0 99.0
98 01 08 14 191  7.4  8.1 99.00 99.00 99.00 999 1012.8  25.0  24.0 999.0 99.0
98 01 08 15 182  8.6  9.7 99.00 99.00 99.00 999 1012.7  25.0  24.2 999.0 99.0
98 01 08 16 180  8.1  9.5 99.00 99.00 99.00 999 1012.5  25.2  24.4 999.0 99.0
98 01 08 17 183  8.7 10.6 99.00 99.00 99.00 999 1011.4  25.3  24.6 999.0 99.0
98 01 08 18 188  6.7  7.5 99.00 99.00 99.00 999 1010.8  25.3  24.9 999.0 99.0
98 01 08 19 201  6.6  7.5 99.00 99.00 99.00 999 1010.7  25.4  25.1 999.0 99.0
98 01 08 20 198  5.8  6.3 99.00 99.00 99.00 999 1010.5  25.6  25.2 999.0 99.0
98 01 08 21 201  4.2  4.7 99.00 99.00 99.00 999 1010.7  25.2  25.1 999.0 99.0
98 01 08 22 176  4.1  4.5 99.00 99.00 99.00 999 1010.8  25.0  24.8 999.0 99.0
98 01 08 23 181  4.3  4.7 99.00 99.00 99.00 999 1011.2  24.9  24.6 999.0 99.0
98 01 09 00 173  4.4  5.0 99.00 99.00 99.00 999 1011.1  24.9  24.4 999.0 99.0
98 01 09 01 219  5.3  6.6 99.00 99.00 99.00 999 1012.2  23.7  24.3 999.0 99.0
98 01 09 02 273  7.1  8.6 99.00 99.00 99.00 999 1012.4  24.6  24.2 999.0 99.0
98 01 09 03 274  7.1  7.8 99.00 99.00 99.00 999 1012.7  24.5  24.2 999.0 99.0
98 01 09 04 261  6.5  7.3 99.00 99.00 99.00 999 1013.4  24.5  24.3 999.0 99.0
98 01 09 05 242  3.9  4.4 99.00 99.00 99.00 999 1013.5  24.2  24.6 999.0 99.0
98 01 09 06 251  4.8  5.3 99.00 99.00 99.00 999 1013.3  24.1  24.8 999.0 99.0
98 01 09 07 260  4.3  4.8 99.00 99.00 99.00 999 1013.4  24.1  24.9 999.0 99.0
98 01 09 08 271  4.0  4.3 99.00 99.00 99.00 999 1013.4  24.0  24.8 999.0 99.0
98 01 09 09 346  2.7  2.9 99.00 99.00 99.00 999 1013.5  23.0  24.8 999.0 99.0
98 01 09 10 334  2.0  2.2 99.00 99.00 99.00 999 1013.8  23.2  24.7 999.0 99.0
98 01 09 11 322  1.2  1.4 99.00 99.00 99.00 999 1014.2  23.2  24.7 999.0 99.0
98 01 09 12 339  3.6  4.1 99.00 99.00 99.00 999 1014.7  23.3  24.7 999.0 99.0
98 01 09 13 344  2.4  2.6 99.00 99.00 99.00 999 1015.1  23.4  24.7 999.0 99.0
98 01 09 14 353  2.2  2.6 99.00 99.00 99.00 999 1015.7  23.5  24.7 999.0 99.0
98 01 09 15 357  1.9  2.4 99.00 99.00 99.00 999 1016.9  23.5  24.7 999.0 99.0
98 01 09 16 345  3.2  3.6 99.00 99.00 99.00 999 1016.7  23.7  24.8 999.0 99.0
98 01 09 17 345  4.1  4.4 99.00 99.00 99.00 999 1016.4  23.6  25.1 999.0 99.0
98 01 09 18 334  2.9  3.4 99.00 99.00 99.00 999 1015.7  23.9  25.3 999.0 99.0
98 01 09 19 314  3.4  3.8 99.00 99.00 99.00 999 1015.2  23.9  25.4 999.0 99.0
98 01 09 20 319  4.5  4.8 99.00 99.00 99.00 999 1014.8  23.4  25.4 999.0 99.0
98 01 09 21 322  1.3  1.8 99.00 99.00 99.00 999 1015.3  24.0  25.5 999.0 99.0
98 01 09 22 329  2.3  2.7 99.00 99.00 99.00 999 1015.2  24.0  25.5 999.0 99.0
98 01 09 23 317  1.5  1.8 99.00 99.00 99.00 999 1016.0  23.8  25.4 999.0 99.0
98 01 10 00 163   .1   .3 99.00 99.00 99.00 999 1016.4  23.8  25.3 999.0 99.0
98 01 10 01 341  1.1  1.3 99.00 99.00 99.00 999 1016.8  23.9  25.0 999.0 99.0
98 01 10 02 309  2.8  3.2 99.00 99.00 99.00 999 1017.4  23.9  24.9 999.0 99.0
98 01 10 03 360  2.3  2.5 99.00 99.00 99.00 999 1017.6  24.0  24.8 999.0 99.0
98 01 10 04   9  6.8  7.5 99.00 99.00 99.00 999 1017.3  23.7  24.9 999.0 99.0
98 01 10 05  12  5.7  6.2 99.00 99.00 99.00 999 1017.3  23.5  25.1 999.0 99.0
98 01 10 06 357  7.0  7.6 99.00 99.00 99.00 999 1017.3  22.8  25.1 999.0 99.0
98 01 10 07  17  6.9  7.7 99.00 99.00 99.00 999 1017.2  22.5  24.9 999.0 99.0
98 01 10 08  12  7.9  8.7 99.00 99.00 99.00 999 1016.9  22.0  24.7 999.0 99.0
98 01 10 09  17  7.6  8.5 99.00 99.00 99.00 999 1017.3  21.8  24.5 999.0 99.0
98 01 10 10  18  7.9  9.0 99.00 99.00 99.00 999 1017.2  21.5  24.4 999.0 99.0
98 01 10 11  19  8.2  9.4 99.00 99.00 99.00 999 1017.5  21.0  24.3 999.0 99.0
98 01 10 12  22  7.5  9.0 99.00 99.00 99.00 999 1017.9  20.9  24.2 999.0 99.0
98 01 10 13  17  8.9  9.9 99.00 99.00 99.00 999 1018.7  20.8  24.1 999.0 99.0
98 01 10 14  29  8.6  9.7 99.00 99.00 99.00 999 1019.2  20.9  24.1 999.0 99.0
98 01 10 15  26  8.7  9.7 99.00 99.00 99.00 999 1019.7  21.0  24.1 999.0 99.0
98 01 10 16  30  7.7  8.7 99.00 99.00 99.00 999 1019.7  21.1  24.1 999.0 99.0
98 01 10 17  28  5.9  6.8 99.00 99.00 99.00 999 1018.9  21.8  24.2 999.0 99.0
98 01 10 18  30  6.8  7.6 99.00 99.00 99.00 999 1017.8  22.4  24.3 999.0 99.0
98 01 10 19  38  6.2  7.7 99.00 99.00 99.00 999 1017.4  23.0  24.4 999.0 99.0
98 01 10 20  28  6.5  7.2 99.00 99.00 99.00 999 1017.3  23.4  24.5 999.0 99.0
98 01 10 21  26  5.5  6.2 99.00 99.00 99.00 999 1017.2  23.7  24.5 999.0 99.0
98 01 10 22  22  6.4  7.3 99.00 99.00 99.00 999 1018.0  23.6  24.5 999.0 99.0
98 01 10 23  26  6.6  8.0 99.00 99.00 99.00 999 1017.9  23.3  24.5 999.0 99.0
98 01 11 00  21  7.8  8.5 99.00 99.00 99.00 999 1018.2  22.7  24.3 999.0 99.0
98 01 11 01  32  7.9  8.6 99.00 99.00 99.00 999 1018.6  22.4  24.2 999.0 99.0
98 01 11 02  31  8.9 10.1 99.00 99.00 99.00 999 1018.4  22.0  24.1 999.0 99.0
98 01 11 03  44  7.7  8.6 99.00 99.00 99.00 999 1018.8  21.9  23.9 999.0 99.0
98 01 11 04  37  7.4  8.0 99.00 99.00 99.00 999 1018.8  21.7  23.8 999.0 99.0
98 01 11 05  33  7.2  7.8 99.00 99.00 99.00 999 1018.4  21.6  23.6 999.0 99.0
98 01 11 06  35  6.1  7.1 99.00 99.00 99.00 999 1018.2  21.6  23.5 999.0 99.0
98 01 11 07  31  6.5  7.1 99.00 99.00 99.00 999 1018.1  21.3  23.5 999.0 99.0
98 01 11 08  44  5.8  6.3 99.00 99.00 99.00 999 1017.5  21.2  23.4 999.0 99.0
98 01 11 09  27  6.1  7.2 99.00 99.00 99.00 999 1017.5  20.4  23.3 999.0 99.0
98 01 11 10  25  6.6  7.3 99.00 99.00 99.00 999 1017.2  20.5  23.2 999.0 99.0
98 01 11 11  24  6.9  7.6 99.00 99.00 99.00 999 1017.4  20.0  23.2 999.0 99.0
98 01 11 12  28  7.7  8.4 99.00 99.00 99.00 999 1018.0  19.9  23.1 999.0 99.0
98 01 11 13  25  8.1  8.7 99.00 99.00 99.00 999 1018.5  19.8  23.0 999.0 99.0
98 01 11 14  31  7.4  8.3 99.00 99.00 99.00 999 1019.2  19.6  22.9 999.0 99.0
98 01 11 15  36  6.4  7.1 99.00 99.00 99.00 999 1019.6  20.0  23.0 999.0 99.0
98 01 11 16  30  6.0  6.4 99.00 99.00 99.00 999 1019.4  20.5  23.1 999.0 99.0
98 01 11 17  25  6.2  6.8 99.00 99.00 99.00 999 1018.9  21.5  23.3 999.0 99.0
98 01 11 18  18  4.3  4.9 99.00 99.00 99.00 999 1018.1  21.7  23.5 999.0 99.0
98 01 11 19  15  4.1  4.6 99.00 99.00 99.00 999 1017.5  22.4  23.6 999.0 99.0
98 01 11 20  41  4.8  5.6 99.00 99.00 99.00 999 1017.3  23.0  23.7 999.0 99.0
98 01 11 21  49  4.8  5.3 99.00 99.00 99.00 999 1017.3  23.2  23.8 999.0 99.0
