#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2018 01 09 06 00 187  1.4  2.4 99.00 99.00 99.00 999 1016.8  21.0  17.5  20.0 99.0 99.00
2018 01 09 07 00 161  1.1 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2018 01 09 08 00   0  0.0  0.0 99.00 99.00 99.00 999 1015.8  20.4  17.4  19.7 99.0 99.00
2018 01 09 09 00 177  0.8  1.2 99.00 99.00 99.00 999 1015.6  20.3  17.5  19.8 99.0 99.00
2018 01 09 10 00 184  0.2  0.3 99.00 99.00 99.00 999 1015.6  20.4  17.5  19.8 99.0 99.00
2018 01 09 11 00 328  1.9  2.0 99.00 99.00 99.00 999 1015.4  19.3  17.5  18.7 99.0 99.00
2018 01 09 12 00 101  2.1 99.0 99.00 99.00 99.00 999 9999.0  18.8 999.0  18.6 99.0 99.00
2018 01 09 13 00  71  2.6  2.7 99.00 99.00 99.00 999 1016.5  19.7  17.4  19.4 99.0 99.00
2018 01 09 14 00 196  0.7  0.9 99.00 99.00 99.00 999 1017.2  20.2  17.5  19.2 99.0 99.00
2018 01 09 15 00 222  1.3  1.4 99.00 99.00 99.00 999 1017.3  18.9  17.5  17.9 99.0 99.00
2018 01 09 16 00 201  1.2  1.4 99.00 99.00 99.00 999 1017.7  18.4  17.6  17.5 99.0 99.00
2018 01 09 17 00 195  1.3  1.6 99.00 99.00 99.00 999 1017.2  18.7  17.8  18.1 99.0 99.00
2018 01 09 18 00 182  1.0  1.1 99.00 99.00 99.00 999 1016.8  18.7  17.9  18.1 99.0 99.00
2018 01 09 19 00 260  0.6  1.7 99.00 99.00 99.00 999 1015.4  18.8  18.0  18.2 99.0 99.00
2018 01 09 21 00 236  1.4 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2018 01 09 22 00 154  1.7 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2018 01 09 23 00 166  0.7  0.8 99.00 99.00 99.00 999 1015.1  20.6  18.1  19.3 99.0 99.00
2018 01 10 00 00  29  1.3  1.4 99.00 99.00 99.00 999 1015.6  19.8  18.1  18.9 99.0 99.00
2018 01 10 01 00 197  0.7  0.9 99.00 99.00 99.00 999 1016.0  19.6  18.1  18.8 99.0 99.00
2018 01 10 02 00 341  0.7  1.0 99.00 99.00 99.00 999 1016.5  19.1  18.1  18.6 99.0 99.00
2018 01 10 03 00  86  1.7  1.9 99.00 99.00 99.00 999 1016.6  19.2  18.2  19.2 99.0 99.00
2018 01 10 04 00  22  2.7 99.0 99.00 99.00 99.00 999 1016.3  19.0 999.0  19.0 99.0 99.00
2018 01 10 05 00  35  3.0  3.1 99.00 99.00 99.00 999 1016.2  18.9  18.2  18.9 99.0 99.00
2018 01 10 06 00 170  1.2  1.3 99.00 99.00 99.00 999 1016.0  19.0  18.1  19.0 99.0 99.00
2018 01 10 07 00  73  2.0  3.4 99.00 99.00 99.00 999 1015.0  18.8  18.0  18.8 99.0 99.00
2018 01 10 09 00 142  0.6 99.0 99.00 99.00 99.00 999 9999.0  18.8 999.0  18.8 99.0 99.00
2018 01 10 10 00 222  2.2  2.5 99.00 99.00 99.00 999 1014.7  18.6  18.1  18.6 99.0 99.00
2018 01 10 11 00 120  0.4  0.8 99.00 99.00 99.00 999 1015.2  18.9  18.1  18.9 99.0 99.00
2018 01 10 12 00   9  2.3  2.6 99.00 99.00 99.00 999 1014.8  18.6  18.1  18.6 99.0 99.00
2018 01 10 13 00   7  2.7  3.3 99.00 99.00 99.00 999 1015.9  18.7  18.0  18.7 99.0 99.00
2018 01 10 14 00  22  3.0  3.3 99.00 99.00 99.00 999 1016.6  18.8  18.0  18.8 99.0 99.00
2018 01 10 15 00  29  2.4  2.6 99.00 99.00 99.00 999 1017.3  18.7  18.0  18.7 99.0 99.00
2018 01 10 20 00   0  0.0 99.0 99.00 99.00 99.00 999 9999.0  20.1 999.0  20.1 99.0 99.00
2018 01 11 06 00 188  0.2  0.3 99.00 99.00 99.00 999 1015.0  20.4  18.5  20.4 99.0 99.00
2018 01 11 07 00 167  1.0  1.3 99.00 99.00 99.00 999 1014.3  21.6  18.4  20.1 99.0 99.00
2018 01 11 08 00   0  0.0  0.2 99.00 99.00 99.00 999 1014.2  20.8  18.4  19.9 99.0 99.00
2018 01 11 09 00 169  2.0 99.0 99.00 99.00 99.00 999 9999.0  21.1 999.0  20.4 99.0 99.00
2018 01 11 10 00 175  1.1 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2018 01 11 12 00 135  3.7  3.9 99.00 99.00 99.00 999 1015.1  21.4  18.5  19.3 99.0 99.00
2018 01 11 13 00 176  1.9  2.0 99.00 99.00 99.00 999 1015.6  22.0  18.4  19.4 99.0 99.00
2018 01 11 14 00 179  0.8  1.1 99.00 99.00 99.00 999 1016.6  22.5  18.4  20.0 99.0 99.00
2018 01 11 15 00 123  2.5  2.8 99.00 99.00 99.00 999 1017.1  22.9  18.5  20.1 99.0 99.00
2018 01 11 17 00 176  1.8 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2018 01 11 18 00 168  1.9  2.6 99.00 99.00 99.00 999 9999.0 999.0  19.2 999.0 99.0 99.00
2018 01 11 20 00 195  0.9 99.0 99.00 99.00 99.00 999 1014.6  23.5  19.6  20.6 99.0 99.00
2018 01 12 04 00 133  4.7 99.0 99.00 99.00 99.00 999 1015.7  22.7 999.0  21.4 99.0 99.00
2018 01 12 06 00 139  3.9 99.0 99.00 99.00 99.00 999 9999.0  22.3 999.0  21.5 99.0 99.00
2018 01 12 08 00 156  4.6 99.0 99.00 99.00 99.00 999 1013.9  22.3  19.7  22.0 99.0 99.00
2018 01 12 09 00 156  5.4 99.0 99.00 99.00 99.00 999 1013.7  22.5 999.0  22.2 99.0 99.00
2018 01 12 10 00 162  4.1 99.0 99.00 99.00 99.00 999 9999.0  22.6 999.0  22.4 99.0 99.00
2018 01 12 11 00 155  4.9 99.0 99.00 99.00 99.00 999 9999.0  22.4 999.0  21.8 99.0 99.00
2018 01 12 13 00 162  5.9  6.3 99.00 99.00 99.00 999 1014.8  23.0  19.8  21.6 99.0 99.00
2018 01 12 15 00 191  4.8  5.1 99.00 99.00 99.00 999 1015.9  23.6  19.9  22.0 99.0 99.00
2018 01 12 18 00 188  5.2 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2018 01 13 02 00   0  0.0 99.0 99.00 99.00 99.00 999 9999.0  21.6 999.0 999.0 99.0 99.00
2018 01 13 03 00   0  0.0  0.0 99.00 99.00 99.00 999 1016.1  21.6  21.0  21.5 99.0 99.00
2018 01 13 04 00 202  0.3  0.4 99.00 99.00 99.00 999 1016.2  22.1  21.1  22.1 99.0 99.00
2018 01 13 05 00 215  0.3  0.5 99.00 99.00 99.00 999 1016.2  21.5  21.1  21.5 99.0 99.00
2018 01 13 06 00 300  5.7 99.0 99.00 99.00 99.00 999 9999.0  20.9 999.0  20.7 99.0 99.00
2018 01 13 08 00 277  1.3  2.1 99.00 99.00 99.00 999 1015.8  20.4  20.7  20.1 99.0 99.00
2018 01 13 09 00 295  2.7  3.6 99.00 99.00 99.00 999 1016.2  20.7  20.6  19.7 99.0 99.00
2018 01 13 10 00 250  0.5  1.0 99.00 99.00 99.00 999 1016.9  20.5  20.6  18.9 99.0 99.00
2018 01 13 11 00 332  6.0  7.5 99.00 99.00 99.00 999 1017.4  20.4  20.5  17.3 99.0 99.00
2018 01 13 12 00 302  3.5 99.0 99.00 99.00 99.00 999 1018.0  20.3 999.0  17.0 99.0 99.00
2018 01 13 13 00 329  5.7  6.6 99.00 99.00 99.00 999 1018.9  20.3  20.5  16.0 99.0 99.00
2018 01 13 14 00 328  5.7  6.7 99.00 99.00 99.00 999 1019.6  20.2  20.5  14.9 99.0 99.00
2018 01 13 15 00   1  5.1 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2018 01 13 16 00 245  1.1  1.5 99.00 99.00 99.00 999 1020.3  20.5  20.6  14.1 99.0 99.00
2018 01 13 17 00 287  3.1  3.9 99.00 99.00 99.00 999 9999.0  20.7 999.0 999.0 99.0 99.00
2018 01 13 18 00 292  5.4  6.3 99.00 99.00 99.00 999 1019.2  20.3  21.1  14.4 99.0 99.00
2018 01 13 19 00 293  6.0 99.0 99.00 99.00 99.00 999 1018.8  20.2  21.4  14.3 99.0 99.00
2018 01 14 00 00 335 10.7 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2018 01 14 06 00 345  9.2 99.0 99.00 99.00 99.00 999 1023.1  15.4  20.1  11.0 99.0 99.00
2018 01 14 08 00 343  9.5 99.0 99.00 99.00 99.00 999 9999.0  13.7 999.0  10.3 99.0 99.00
2018 01 14 09 00 352  9.8 11.6 99.00 99.00 99.00 999 1022.8  12.4  19.4   8.9 99.0 99.00
2018 01 14 11 00 358  9.4 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2018 01 14 12 00 351  8.9 10.5 99.00 99.00 99.00 999 1024.2  11.1  18.8   8.8 99.0 99.00
2018 01 14 13 00 356  9.1 99.0 99.00 99.00 99.00 999 9999.0  11.5 999.0   9.2 99.0 99.00
2018 01 14 14 00 341  9.5 11.1 99.00 99.00 99.00 999 1025.2  11.6  18.5   9.3 99.0 99.00
2018 01 14 15 00 350  7.3 99.0 99.00 99.00 99.00 999 9999.0  12.1 999.0   8.6 99.0 99.00
2018 01 14 19 00 345  7.5  8.0 99.00 99.00 99.00 999 1021.8  17.0  18.8  12.5 99.0 99.00
2018 01 14 21 00 358  7.1 99.0 99.00 99.00 99.00 999 9999.0  18.6 999.0 999.0 99.0 99.00
2018 01 15 07 00   3  9.2 99.0 99.00 99.00 99.00 999 1023.0  14.8 999.0  12.7 99.0 99.00
2018 01 15 10 00   9  9.3 10.6 99.00 99.00 99.00 999 1022.5  13.5  17.5  13.4 99.0 99.00
2018 01 15 11 00   5  9.7 10.6 99.00 99.00 99.00 999 1023.0  13.7  17.4  13.7 99.0 99.00
2018 01 15 12 00   3  9.7 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2018 01 15 13 00  12  9.4 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2018 01 15 15 00  17  7.2 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2018 01 15 16 00  21  7.9 99.0 99.00 99.00 99.00 999 9999.0  14.5 999.0  13.1 99.0 99.00
2018 01 15 17 00  12  7.4 99.0 99.00 99.00 99.00 999 9999.0  15.6 999.0  13.0 99.0 99.00
2018 01 15 18 00   2  6.0 99.0 99.00 99.00 99.00 999 1023.2  17.4  17.8  13.7 99.0 99.00
2018 01 15 19 00 348  4.0  5.0 99.00 99.00 99.00 999 1022.3  18.4  18.1  14.3 99.0 99.00
2018 01 15 21 00  16  5.4 99.0 99.00 99.00 99.00 999 9999.0  19.3 999.0  15.5 99.0 99.00
2018 01 16 00 00  19  4.7 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2018 01 16 02 00  37  4.1 99.0 99.00 99.00 99.00 999 9999.0  19.1 999.0 999.0 99.0 99.00
2018 01 16 05 00  22  7.6 99.0 99.00 99.00 99.00 999 1023.5 999.0 999.0  15.8 99.0 99.00
2018 01 16 08 00  16  8.9 99.0 99.00 99.00 99.00 999 9999.0  16.5 999.0  14.8 99.0 99.00
2018 01 16 09 00  21  8.4 99.0 99.00 99.00 99.00 999 1022.4  16.6 999.0  14.8 99.0 99.00
2018 01 16 11 00  19  8.2  9.3 99.00 99.00 99.00 999 1022.9  16.6  17.6  14.8 99.0 99.00
2018 01 16 12 00  11  8.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2018 01 16 15 00  29  7.3 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2018 01 16 16 00  37  5.7 99.0 99.00 99.00 99.00 999 1025.1  18.9  18.0  14.9 99.0 99.00
2018 01 16 17 00  54  6.1  6.6 99.00 99.00 99.00 999 1024.2  19.5  18.3  15.2 99.0 99.00
2018 01 16 18 00  57  5.8  6.5 99.00 99.00 99.00 999 1023.1  19.8  18.5  15.3 99.0 99.00
2018 01 16 21 00  65  7.3  8.5 99.00 99.00 99.00 999 1021.8  20.0  18.9  15.0 99.0 99.00
2018 01 17 00 00 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0  18.9 999.0 99.0 99.00
2018 01 17 01 00  52  6.3 99.0 99.00 99.00 99.00 999 1023.4  19.9 999.0  14.9 99.0 99.00
2018 01 17 02 00  35  7.0 99.0 99.00 99.00 99.00 999 9999.0  19.7 999.0 999.0 99.0 99.00
2018 01 17 05 00  27  7.5 99.0 99.00 99.00 99.00 999 1022.7  18.7  18.7  13.6 99.0 99.00
2018 01 17 08 00  30  6.5  7.2 99.00 99.00 99.00 999 1021.2  18.3  18.6  14.5 99.0 99.00
2018 01 17 09 00  18  7.4 99.0 99.00 99.00 99.00 999 1021.4  17.9 999.0  13.9 99.0 99.00
2018 01 17 11 00  13  8.8 99.0 99.00 99.00 99.00 999 1021.8  17.4  18.1  13.6 99.0 99.00
2018 01 17 12 00   8  8.1  9.2 99.00 99.00 99.00 999 1022.2  17.3  18.1  13.3 99.0 99.00
2018 01 17 13 00 359  7.2 99.0 99.00 99.00 99.00 999 1023.5  17.3 999.0  13.4 99.0 99.00
2018 01 17 17 00 332 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2018 01 17 18 00 229 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2018 01 17 19 00 240  1.0  1.4 99.00 99.00 99.00 999 1021.4  18.8  18.9  14.4 99.0 99.00
2018 01 17 20 00 271  4.2  5.1 99.00 99.00 99.00 999 1020.6  18.6  19.0  14.4 99.0 99.00
2018 01 17 22 00 309  8.4 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2018 01 18 06 00 344 10.9 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2018 01 18 07 00 346 10.3 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2018 01 18 11 00 359 10.1 99.0 99.00 99.00 99.00 999 9999.0  10.5 999.0   3.4 99.0 99.00
2018 01 18 12 00   0 10.1 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2018 01 18 14 00  18  7.9 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2018 01 18 15 00  20  8.8 99.0 99.00 99.00 99.00 999 1026.7   9.1 999.0   1.4 99.0 99.00
2018 01 18 16 00  31  8.1 99.0 99.00 99.00 99.00 999 1026.5  10.4  16.8   3.3 99.0 99.00
2018 01 18 20 00  71  3.4 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2018 01 18 22 00  10  5.4 99.0 99.00 99.00 99.00 999 1023.4  14.3  17.2   7.3 99.0 99.00
2018 01 19 07 00  14  8.5 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2018 01 19 08 00  22  9.1 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2018 01 19 09 00  18  9.0 99.0 99.00 99.00 99.00 999 9999.0  11.8 999.0 999.0 99.0 99.00
2018 01 19 16 00  12  6.4  6.8 99.00 99.00 99.00 999 1025.8  13.6  15.8  11.1 99.0 99.00
2018 01 19 17 00  43  3.7  4.8 99.00 99.00 99.00 999 1025.0  15.0  16.0  11.7 99.0 99.00
2018 01 19 18 00 145  1.8 99.0 99.00 99.00 99.00 999 9999.0  16.0 999.0  12.9 99.0 99.00
2018 01 19 20 00 107  1.1  2.7 99.00 99.00 99.00 999 1022.3  17.4  16.7  13.7 99.0 99.00
2018 01 20 00 00  35  5.6 99.0 99.00 99.00 99.00 999 1021.6  17.4 999.0  13.7 99.0 99.00
2018 01 20 03 00  31  5.7 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2018 01 20 17 00  51  3.7 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2018 01 20 19 00  34  3.4  3.7 99.00 99.00 99.00 999 1021.6  18.0  16.9  16.0 99.0 99.00
2018 01 20 20 00  49  3.1  3.4 99.00 99.00 99.00 999 1021.2  18.1  17.0  16.0 99.0 99.00
2018 01 20 23 00  33  5.0  5.3 99.00 99.00 99.00 999 1021.6  18.4  17.2  16.5 99.0 99.00
2018 01 21 00 00  31  4.1 99.0 99.00 99.00 99.00 999 9999.0  18.1 999.0  16.6 99.0 99.00
2018 01 21 03 00  26 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2018 01 21 05 00  62  3.7 99.0 99.00 99.00 99.00 999 1021.7  18.0 999.0  16.7 99.0 99.00
2018 01 21 06 00  53  3.4  3.8 99.00 99.00 99.00 999 1021.2  18.0  17.1  16.8 99.0 99.00
2018 01 21 07 00  53  3.9 99.0 99.00 99.00 99.00 999 9999.0  18.0 999.0  16.9 99.0 99.00
2018 01 21 10 00 102  5.3 99.0 99.00 99.00 99.00 999 1020.0  20.3 999.0  17.5 99.0 99.00
2018 01 21 12 00  98  5.0 99.0 99.00 99.00 99.00 999 9999.0  20.1 999.0  17.1 99.0 99.00
2018 01 21 13 00 115  6.3 99.0 99.00 99.00 99.00 999 9999.0  20.7 999.0  16.5 99.0 99.00
2018 01 21 19 00  94  1.5 99.0 99.00 99.00 99.00 999 9999.0  19.2 999.0 999.0 99.0 99.00
2018 01 21 20 00 154  1.1 99.0 99.00 99.00 99.00 999 9999.0  19.5 999.0 999.0 99.0 99.00
2018 01 22 02 00  67  4.8  5.0 99.00 99.00 99.00 999 9999.0  19.5 999.0  18.5 99.0 99.00
2018 01 22 05 00  94  4.4 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2018 01 22 07 00 108  3.8 99.0 99.00 99.00 99.00 999 1018.1  21.2 999.0  19.2 99.0 99.00
2018 01 22 12 00 114  3.3 99.0 99.00 99.00 99.00 999 9999.0  20.7 999.0  19.4 99.0 99.00
2018 01 22 17 00 158  4.1 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2018 01 22 18 00 126  4.0 99.0 99.00 99.00 99.00 999 9999.0  22.9 999.0  19.4 99.0 99.00
2018 01 22 19 00 170  0.1  0.2 99.00 99.00 99.00 999 1017.2  21.4  19.3  19.1 99.0 99.00
2018 01 22 21 00  97  3.4 99.0 99.00 99.00 99.00 999 1016.6  21.7 999.0  19.3 99.0 99.00
2018 01 22 23 00 107 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2018 01 23 02 00  54  2.7  2.9 99.00 99.00 99.00 999 1017.5  20.0  19.2  19.2 99.0 99.00
2018 01 23 05 00  65  2.6 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2018 01 23 06 00  94  2.4  2.6 99.00 99.00 99.00 999 1017.0  20.7  19.5  20.6 99.0 99.00
2018 01 23 07 00 118  3.9 99.0 99.00 99.00 99.00 999 1016.5  21.8 999.0  21.3 99.0 99.00
2018 01 23 09 00 136  5.1  5.6 99.00 99.00 99.00 999 1015.9  22.3  19.6  21.4 99.0 99.00
2018 01 23 11 00 148  3.2  3.3 99.00 99.00 99.00 999 1016.7  21.9  19.4  21.3 99.0 99.00
2018 01 23 13 00   0  0.0  0.0 99.00 99.00 99.00 999 1017.9  21.7  19.2  21.2 99.0 99.00
2018 01 23 14 00   0  0.0  0.2 99.00 99.00 99.00 999 1018.2  21.8  19.1  21.5 99.0 99.00
2018 01 23 15 00 177  2.7  2.8 99.00 99.00 99.00 999 1018.5  23.0  19.1  22.0 99.0 99.00
2018 01 23 16 00 176  3.1  3.8 99.00 99.00 99.00 999 1018.4  23.5  19.3  22.3 99.0 99.00
2018 01 23 17 00 180  2.5  2.7 99.00 99.00 99.00 999 1018.0  23.6  19.6  22.3 99.0 99.00
