YYYY MM DD hh mm  WD  WSPD GST  WVHT  DPD   APD  MWD  BAR    ATMP  WTMP  DEWP  VIS  TIDE
2006 04 10 04 00 147  5.0  5.6 99.00 99.00 99.00 999 1012.4  25.6  27.0  23.4 99.0  0.74
2006 04 10 05 00 139  3.7  4.2 99.00 99.00 99.00 999 1012.3  25.5  26.9  23.0 99.0  0.66
2006 04 10 06 00 121  3.1  3.7 99.00 99.00 99.00 999 1012.1  25.4  26.9  23.1 99.0  0.64
2006 04 10 07 00 150  2.2  2.6 99.00 99.00 99.00 999 1011.6  25.4  26.7  22.3 99.0  0.62
2006 04 10 08 00  34  6.9  7.8 99.00 99.00 99.00 999 1011.5  23.8  26.6  22.0 99.0  0.58
2006 04 10 09 00  84  6.8  7.6 99.00 99.00 99.00 999 1011.7  23.1  26.4  19.3 99.0  0.49
2006 04 10 10 00  59  2.6  3.1 99.00 99.00 99.00 999 1012.0  24.2  26.3  19.7 99.0  0.55
2006 04 10 11 00  72  2.9  3.1 99.00 99.00 99.00 999 1012.5  23.9  26.3  18.8 99.0  0.67
2006 04 10 12 00 213  1.4  2.5 99.00 99.00 99.00 999 1013.1  24.3  26.3  20.8 99.0  0.77
2006 04 10 13 00  72  3.4  4.0 99.00 99.00 99.00 999 1013.6  24.3  26.4  20.5 99.0  0.83
2006 04 10 14 00  92  3.2  3.8 99.00 99.00 99.00 999 1014.5  24.4  26.5  20.0 99.0  0.74
2006 04 10 15 00  57  3.7  4.1 99.00 99.00 99.00 999 1014.8  24.8  26.7  19.4 99.0  0.60
2006 04 10 16 00  34  3.3  3.8 99.00 99.00 99.00 999 1015.1  24.4  26.8  19.8 99.0  0.57
2006 04 10 17 00  39  2.5  4.7 99.00 99.00 99.00 999 1014.3  24.8  27.0  18.5 99.0  0.54
2006 04 10 18 00  83  3.6  4.2 99.00 99.00 99.00 999 1014.2  25.0  27.2  20.1 99.0  0.55
2006 04 10 19 00  59  4.6  5.3 99.00 99.00 99.00 999 1013.7  25.0  27.4  19.6 99.0  0.57
2006 04 10 20 00  51  5.5  6.7 99.00 99.00 99.00 999 1013.3  24.7  27.4  19.1 99.0  0.59
2006 04 10 21 00   8  7.1  7.8 99.00 99.00 99.00 999 1013.0  24.4  27.4  19.6 99.0  0.55
2006 04 10 22 00  28  9.8 10.9 99.00 99.00 99.00 999 1012.8  24.3  27.4  20.5 99.0  0.66
2006 04 10 23 00  50 13.5 16.4 99.00 99.00 99.00 999 1013.2  24.4  27.3  20.9 99.0  0.81
2006 04 11 00 00  58 10.0 11.2 99.00 99.00 99.00 999 1013.8  24.3  27.1  20.3 99.0  0.85
2006 04 11 01 00  52 10.4 11.2 99.00 99.00 99.00 999 1014.5  24.0  27.0  19.6 99.0  0.90
2006 04 11 02 00  70 10.5 12.0 99.00 99.00 99.00 999 1015.6  20.4  26.8  19.9 99.0  0.89
2006 04 11 03 00  56  9.3 10.7 99.00 99.00 99.00 999 1015.5  23.9  26.6  20.1 99.0  0.70
2006 04 11 04 00  21  9.3 10.9 99.00 99.00 99.00 999 1015.5  23.7  26.5  20.5 99.0  0.58
2006 04 11 05 00  38  8.8 10.3 99.00 99.00 99.00 999 1015.9  23.2  26.4  20.1 99.0  0.61
2006 04 11 06 00  31  7.1  7.8 99.00 99.00 99.00 999 1015.5  23.2  26.3  20.2 99.0  0.52
2006 04 11 07 00  42 10.0 11.4 99.00 99.00 99.00 999 1015.2  22.3  26.1  19.9 99.0  0.54
2006 04 11 08 00  51  7.8  8.7 99.00 99.00 99.00 999 1014.8  22.6  26.0  19.4 99.0  0.49
2006 04 11 09 00  66  8.2  9.3 99.00 99.00 99.00 999 1014.7  22.9  25.9  19.2 99.0  0.45
2006 04 11 10 00   0  7.3  8.6 99.00 99.00 99.00 999 1014.6  22.4  25.8  20.2 99.0  0.55
2006 04 11 11 00  19  8.9 10.3 99.00 99.00 99.00 999 1015.3  21.6  25.6  19.9 99.0  0.69
2006 04 11 12 00  54  7.9 10.0 99.00 99.00 99.00 999 1016.3  22.1  25.5  19.7 99.0  0.80
2006 04 11 13 00  34  6.7  8.4 99.00 99.00 99.00 999 1017.0  22.6  25.4  19.0 99.0  0.89
2006 04 11 14 00  42  6.4  7.6 99.00 99.00 99.00 999 1017.5  22.3  25.4  19.2 99.0  0.87
2006 04 11 15 00  54  6.7  7.6 99.00 99.00 99.00 999 1017.9  22.4  25.4  19.6 99.0  0.74
2006 04 11 16 00  51 10.3 11.8 99.00 99.00 99.00 999 1017.6  23.6  25.6  20.2 99.0  0.62
2006 04 11 17 00  54 10.9 12.9 99.00 99.00 99.00 999 1017.5  24.0  25.9  19.8 99.0  0.49
2006 04 11 18 00  46 11.2 12.7 99.00 99.00 99.00 999 1017.2  24.4  26.1  19.6 99.0  0.43
2006 04 11 19 00  53 10.9 12.7 99.00 99.00 99.00 999 1017.0  24.5  26.2  20.4 99.0  0.38
2006 04 11 20 00  53 11.7 13.2 99.00 99.00 99.00 999 1016.5  24.2  26.3  19.3 99.0  0.26
2006 04 11 21 00  56 10.7 11.9 99.00 99.00 99.00 999 1016.4  24.2  26.3  19.2 99.0  0.24
2006 04 11 22 00  44 11.1 12.3 99.00 99.00 99.00 999 1016.6  24.4  26.3  18.8 99.0  0.32
2006 04 11 23 00  59 10.9 12.1 99.00 99.00 99.00 999 1016.8  24.3  26.2  19.2 99.0  0.49
2006 04 12 00 00  55 11.8 14.6 99.00 99.00 99.00 999 1017.2  24.1  26.0  18.5 99.0  0.64
2006 04 12 01 00  54 12.6 14.5 99.00 99.00 99.00 999 1017.5  23.8  25.9  18.4 99.0  0.78
2006 04 12 02 00  57 11.5 13.0 99.00 99.00 99.00 999 1018.2  24.0  25.7  18.4 99.0  0.80
2006 04 12 03 00  59 11.7 13.3 99.00 99.00 99.00 999 1018.6  24.0  25.6  18.5 99.0  0.75
2006 04 12 04 00  55 11.8 13.3 99.00 99.00 99.00 999 1019.1  23.6  25.4  17.4 99.0  0.55
2006 04 12 05 00  58 11.6 12.8 99.00 99.00 99.00 999 1018.9  23.7  25.2  17.1 99.0  0.33
2006 04 12 06 00  61 10.9 12.3 99.00 99.00 99.00 999 1018.5  23.5  24.9  17.4 99.0  0.27
2006 04 12 07 00  62  9.7 11.2 99.00 99.00 99.00 999 1017.8  23.5  24.7  18.0 99.0  0.26
2006 04 12 08 00  74  8.9  9.9 99.00 99.00 99.00 999 1017.4  23.2  24.6  18.4 99.0  0.30
2006 04 12 09 00  66 10.2 11.8 99.00 99.00 99.00 999 1017.4  23.3  24.5  17.8 99.0  0.38
2006 04 12 10 00  60 10.6 12.0 99.00 99.00 99.00 999 1017.6  23.2  24.4  17.9 99.0  0.44
2006 04 12 11 00  47 10.1 12.4 99.00 99.00 99.00 999 1018.5  23.1  24.3  17.5 99.0  0.58
2006 04 12 12 00  43 10.0 11.8 99.00 99.00 99.00 999 1019.2  23.0  24.0  16.6 99.0  0.74
2006 04 12 13 00  13  7.5  8.2 99.00 99.00 99.00 999 1019.9  22.1  23.8  16.6 99.0  0.83
2006 04 12 14 00  24  8.3  9.1 99.00 99.00 99.00 999 1020.1  22.5  23.9  16.4 99.0  0.86
2006 04 12 15 00  37 10.5 11.4 99.00 99.00 99.00 999 1020.3  23.1  24.0  16.4 99.0  0.81
2006 04 12 16 00  34  9.2 10.2 99.00 99.00 99.00 999 1020.5  23.3  24.0  16.9 99.0  0.64
2006 04 12 17 00  47 10.9 12.2 99.00 99.00 99.00 999 1020.4  23.1  24.1  17.9 99.0  0.53
2006 04 12 18 00  36 10.1 11.3 99.00 99.00 99.00 999 1019.9  23.4  24.5  17.5 99.0  0.44
2006 04 12 19 00  36  9.3 11.1 99.00 99.00 99.00 999 1019.3  23.5  24.8  16.6 99.0  0.35
2006 04 12 20 00  32  9.0 10.1 99.00 99.00 99.00 999 1018.5  23.8  25.1  16.7 99.0  0.30
2006 04 12 21 00  36  9.4 10.8 99.00 99.00 99.00 999 1018.0  23.8  25.2  17.8 99.0  0.26
2006 04 12 22 00  38 11.0 12.7 99.00 99.00 99.00 999 1017.9  23.6  25.2  17.7 99.0  0.16
2006 04 12 23 00  53 11.8 12.9 99.00 99.00 99.00 999 1018.1  23.4  25.1  17.4 99.0  0.19
2006 04 13 00 00  43 11.0 12.6 99.00 99.00 99.00 999 1018.7  23.2  25.0  18.1 99.0  0.34
2006 04 13 01 00  42 11.0 12.8 99.00 99.00 99.00 999 1019.4  23.0  24.7  16.6 99.0  0.47
2006 04 13 02 00  44 11.3 12.5 99.00 99.00 99.00 999 1019.8  22.8  24.6  16.7 99.0  0.58
2006 04 13 03 00  36  9.8 11.2 99.00 99.00 99.00 999 1020.0  22.6  24.4  15.9 99.0  0.52
2006 04 13 04 00  27  8.0  9.0 99.00 99.00 99.00 999 1019.8  22.4  24.3  16.2 99.0  0.38
2006 04 13 05 00  18  9.2 10.1 99.00 99.00 99.00 999 1019.4  22.1  24.2  17.0 99.0  0.27
2006 04 13 06 00  11  8.4  9.2 99.00 99.00 99.00 999 1018.6  21.5  24.0  17.4 99.0  0.25
2006 04 13 07 00 353  8.9 10.1 99.00 99.00 99.00 999 1017.8  21.4  23.8  16.8 99.0  0.20
2006 04 13 08 00   5  7.9  8.5 99.00 99.00 99.00 999 1017.5  21.1  23.7  16.9 99.0  0.22
2006 04 13 09 00  20  9.2 10.1 99.00 99.00 99.00 999 1017.2  20.3  23.5  18.3 99.0  0.31
2006 04 13 10 00  16  8.4  9.6 99.00 99.00 99.00 999 1017.1  20.4  23.4  19.0 99.0  0.29
2006 04 13 11 00   9  8.5  9.3 99.00 99.00 99.00 999 1017.4  20.8  23.4  18.3 99.0  0.40
2006 04 13 12 00   8  7.6  8.8 99.00 99.00 99.00 999 1017.8  20.9  23.2  18.9 99.0  0.60
2006 04 13 13 00   4  7.5  8.5 99.00 99.00 99.00 999 1018.4  20.6  23.3  18.9 99.0  0.72
2006 04 13 14 00  28  8.4  9.1 99.00 99.00 99.00 999 1018.6  21.6  23.3  19.7 99.0  0.82
2006 04 13 15 00  28  8.2  9.1 99.00 99.00 99.00 999 1018.7  22.1  23.5  19.0 99.0  0.86
2006 04 13 16 00  46 10.8 12.9 99.00 99.00 99.00 999 1018.7  22.4  23.5  19.1 99.0  0.76
2006 04 13 17 00  54 10.9 12.1 99.00 99.00 99.00 999 1018.4  23.1  23.7  18.1 99.0  0.62
2006 04 13 18 00  54  9.8 11.4 99.00 99.00 99.00 999 1017.7  23.2  23.9  17.8 99.0  0.54
2006 04 13 19 00  59 10.5 11.3 99.00 99.00 99.00 999 1016.9  23.3  24.2  17.7 99.0  0.43
2006 04 13 20 00  40 10.1 11.5 99.00 99.00 99.00 999 1016.3  23.2  24.4  17.9 99.0  0.36
2006 04 13 21 00  51 10.1 11.7 99.00 99.00 99.00 999 1015.7  23.5  24.5  17.9 99.0  0.27
2006 04 13 22 00  37 10.3 11.8 99.00 99.00 99.00 999 1015.7  23.4  24.5  17.5 99.0  0.20
2006 04 13 23 00  41 10.6 12.7 99.00 99.00 99.00 999 1015.9  23.3  24.5  17.9 99.0  0.20
2006 04 14 00 00  41 10.7 11.8 99.00 99.00 99.00 999 1016.6  23.1  24.3  16.9 99.0  0.34
2006 04 14 01 00  50  9.6 10.8 99.00 99.00 99.00 999 1017.2  22.9  24.1  17.2 99.0  0.48
2006 04 14 02 00  43 10.7 12.0 99.00 99.00 99.00 999 1017.5  22.9  24.0  16.3 99.0  0.61
2006 04 14 03 00  43  9.8 11.4 99.00 99.00 99.00 999 1018.0  22.9  23.8  16.9 99.0  0.67
2006 04 14 04 00  42 10.0 11.3 99.00 99.00 99.00 999 1018.0  22.7  23.5  15.9 99.0  0.60
2006 04 14 05 00  28  7.8  9.0 99.00 99.00 99.00 999 1017.6  22.2  23.5  17.0 99.0  0.44
2006 04 14 06 00  12  6.8  7.4 99.00 99.00 99.00 999 1017.1  21.6  23.4  17.0 99.0  0.38
2006 04 14 07 00  13  7.7  8.4 99.00 99.00 99.00 999 1016.3  21.3  23.3  16.1 99.0  0.37
2006 04 14 08 00  10  8.5  9.3 99.00 99.00 99.00 999 1015.8  21.0  23.1  16.8 99.0  0.34
2006 04 14 09 00  10  9.0  9.5 99.00 99.00 99.00 999 1015.7  20.6  23.0  16.6 99.0  0.39
2006 04 14 10 00  16  8.0  9.2 99.00 99.00 99.00 999 1016.1  20.5  22.9  17.4 99.0  0.46
2006 04 14 11 00  16  7.9  8.8 99.00 99.00 99.00 999 1016.5  20.3  22.8  17.3 99.0  0.50
2006 04 14 12 00   6  6.3  6.7 99.00 99.00 99.00 999 1016.6  20.3  22.7  17.0 99.0  0.60
2006 04 14 13 00   0  6.7  7.5 99.00 99.00 99.00 999 1016.7  20.2  22.7  16.7 99.0  0.76
2006 04 14 14 00  18  6.9  7.8 99.00 99.00 99.00 999 1017.5  20.7  22.7  16.7 99.0  0.89
2006 04 14 15 00  18  5.6  6.1 99.00 99.00 99.00 999 1018.0  21.6  22.9  16.7 99.0  0.91
2006 04 14 16 00  31  6.5  7.8 99.00 99.00 99.00 999 1017.7  22.9  23.2  17.1 99.0  0.85
2006 04 14 17 00  39  7.6  8.7 99.00 99.00 99.00 999 1017.4  23.2  23.5  16.8 99.0  0.76
2006 04 14 18 00  43  7.4  8.9 99.00 99.00 99.00 999 1016.8  23.4  23.8  17.8 99.0  0.75
2006 04 14 19 00  41  7.5  8.2 99.00 99.00 99.00 999 1016.4  23.5  24.0  17.7 99.0  0.65
2006 04 14 20 00  38  7.1  8.3 99.00 99.00 99.00 999 1015.9  23.6  24.2  18.4 99.0  0.59
2006 04 14 21 00  63  6.6  7.6 99.00 99.00 99.00 999 1015.5  23.8  24.3  18.0 99.0  0.53
2006 04 14 22 00  55  7.2  7.9 99.00 99.00 99.00 999 1015.5  23.7  24.4  17.9 99.0  0.38
2006 04 14 23 00  39  6.7  7.7 99.00 99.00 99.00 999 1015.7  23.8  24.4  18.3 99.0  0.19
2006 04 15 00 00  69  7.9  8.6 99.00 99.00 99.00 999 1016.1  23.6  24.3  18.5 99.0  0.18
2006 04 15 01 00  65  7.3  8.1 99.00 99.00 99.00 999 1016.9  23.5  24.1  18.6 99.0  0.34
2006 04 15 02 00  57  8.1  9.4 99.00 99.00 99.00 999 1017.2  23.4  24.0  18.6 99.0  0.51
2006 04 15 03 00  66  7.1  7.8 99.00 99.00 99.00 999 1016.7  23.3  24.0  18.9 99.0  0.60
2006 04 15 04 00  66  5.4  6.0 99.00 99.00 99.00 999 1016.2  23.3  24.0  18.6 99.0  0.64
2006 04 15 05 00  92  4.9  5.5 99.00 99.00 99.00 999 1015.9  23.3  23.9  18.2 99.0  0.58
2006 04 15 06 00  70  3.7  4.2 99.00 99.00 99.00 999 1016.1  23.3  23.9  18.0 99.0  0.49
2006 04 15 07 00  63  3.9  4.4 99.00 99.00 99.00 999 1015.3  23.1  23.8  17.9 99.0  0.55
2006 04 15 08 00  50  3.9  4.7 99.00 99.00 99.00 999 1015.2  22.9  23.7  18.0 99.0  0.54
2006 04 15 09 00  57  3.5  4.0 99.00 99.00 99.00 999 1015.0  22.7  23.6  18.4 99.0  0.59
2006 04 15 10 00  65  2.6  3.1 99.00 99.00 99.00 999 1015.1  22.4  23.5  19.0 99.0  0.69
2006 04 15 11 00  40  3.4  4.1 99.00 99.00 99.00 999 1016.0  22.2  23.3  19.6 99.0  0.79
2006 04 15 12 00   2  4.6  4.8 99.00 99.00 99.00 999 1016.8  21.9  23.3  19.2 99.0  0.79
2006 04 15 13 00  17  3.4  3.9 99.00 99.00 99.00 999 1017.3  22.0  23.3  19.2 99.0  0.90
2006 04 15 14 00 357  2.3  2.7 99.00 99.00 99.00 999 1017.7  22.4  23.5  18.4 99.0  1.04
2006 04 15 15 00  11  2.9  3.3 99.00 99.00 99.00 999 1018.0  22.8  23.8  16.6 99.0  1.10
2006 04 15 16 00   4  2.6  3.2 99.00 99.00 99.00 999 1018.0  23.1  24.1  16.4 99.0  1.07
2006 04 15 17 00  78  3.1  3.4 99.00 99.00 99.00 999 1017.6  23.5  24.3  15.2 99.0  0.94
2006 04 15 18 00 112  1.3  1.6 99.00 99.00 99.00 999 1017.0  24.5  24.6  15.6 99.0  0.96
2006 04 15 19 00 166  2.5  2.8 99.00 99.00 99.00 999 1016.2  25.0  24.9  16.9 99.0  0.91
2006 04 15 20 00 190  2.8  3.3 99.00 99.00 99.00 999 1015.6  24.9  25.3  17.1 99.0  0.85
2006 04 15 21 00 310  0.3  0.4 99.00 99.00 99.00 999 1015.3  25.5  25.3  17.1 99.0  0.86
2006 04 15 22 00 301  0.3  0.6 99.00 99.00 99.00 999 1015.3  27.0  25.3  16.0 99.0  0.84
2006 04 15 23 00   0  0.0  0.2 99.00 99.00 99.00 999 1015.4  25.5  25.2  15.0 99.0  0.66
2006 04 16 00 00  64  0.2  0.4 99.00 99.00 99.00 999 1015.8  24.1  25.1  16.1 99.0  0.39
2006 04 16 01 00 116  0.7  0.9 99.00 99.00 99.00 999 1016.1  23.8  25.0  15.9 99.0  0.32
2006 04 16 02 00 103  0.9  1.2 99.00 99.00 99.00 999 1016.4  23.8  25.0  16.2 99.0  0.50
2006 04 16 03 00  60  2.3  2.5 99.00 99.00 99.00 999 1016.6  24.0  25.0  16.2 99.0  0.64
2006 04 16 04 00  64  2.7  2.9 99.00 99.00 99.00 999 1016.6  24.0  25.1  16.7 99.0  0.72
2006 04 16 05 00 128  0.4  0.6 99.00 99.00 99.00 999 1016.7  23.7  25.1  16.5 99.0  0.69
2006 04 16 06 00 142  1.1  1.3 99.00 99.00 99.00 999 1016.0  23.5  25.1  16.2 99.0  0.58
2006 04 16 07 00 152  0.7  1.0 99.00 99.00 99.00 999 1015.5  23.4  25.0  15.8 99.0  0.56
2006 04 16 08 00 174  1.6  2.3 99.00 99.00 99.00 999 1015.0  23.6  24.9  16.7 99.0  0.59
2006 04 16 09 00 201  2.0  2.6 99.00 99.00 99.00 999 1014.9  23.4  24.7  17.6 99.0  0.62
2006 04 16 10 00 199  3.2  3.8 99.00 99.00 99.00 999 1015.3  23.6  24.6  17.2 99.0  0.73
2006 04 16 11 00 207  2.1  2.3 99.00 99.00 99.00 999 1015.8  23.6  24.6  16.8 99.0  0.86
2006 04 16 12 00 232  2.6  3.2 99.00 99.00 99.00 999 1016.3  24.0  24.5  17.2 99.0  0.93
2006 04 16 13 00 201  2.4  2.6 99.00 99.00 99.00 999 1016.9  24.1  24.5  17.9 99.0  0.99
2006 04 16 14 00 200  3.1  3.7 99.00 99.00 99.00 999 1017.3  24.3  24.8  19.0 99.0  1.13
2006 04 16 15 00 244  1.4  2.3 99.00 99.00 99.00 999 1017.9  24.3  25.2  19.0 99.0  1.22
2006 04 16 16 00 187  1.0  1.3 99.00 99.00 99.00 999 1017.8  24.8  25.4  19.2 99.0  1.23
2006 04 16 17 00   0  0.0  0.0 99.00 99.00 99.00 999 1017.3  26.3  25.5  19.4 99.0  1.17
2006 04 16 18 00  13  0.2  0.5 99.00 99.00 99.00 999 1016.9  25.6  25.7  17.8 99.0  1.23
2006 04 16 19 00  46  0.1  0.5 99.00 99.00 99.00 999 1016.1  25.6  26.0  18.2 99.0  1.18
2006 04 16 20 00 206  2.0  2.5 99.00 99.00 99.00 999 1015.5  25.3  26.6  19.2 99.0  1.11
2006 04 16 21 00 183  3.5  3.8 99.00 99.00 99.00 999 1015.1  25.6  26.9  19.0 99.0  1.08
2006 04 16 22 00 183  2.5  2.9 99.00 99.00 99.00 999 1015.1  25.5  26.7  19.2 99.0  1.03
2006 04 16 23 00 281  0.6  0.9 99.00 99.00 99.00 999 1015.1  25.7  26.4  18.9 99.0  0.87
2006 04 17 00 00 185  2.4  2.8 99.00 99.00 99.00 999 1015.1  24.9  26.2  17.5 99.0  0.56
2006 04 17 01 00 176  2.4  2.6 99.00 99.00 99.00 999 1015.2  24.8  26.1  17.5 99.0  0.34
2006 04 17 02 00 158  1.1  1.4 99.00 99.00 99.00 999 1015.6  24.4  26.0  17.7 99.0  0.41
2006 04 17 03 00 126  1.2  1.5 99.00 99.00 99.00 999 1015.9  24.7  25.9  18.5 99.0  0.57
2006 04 17 04 00 174  1.8  2.2 99.00 99.00 99.00 999 1015.9  24.5  26.0  17.6 99.0  0.68
2006 04 17 05 00 183  3.2  3.6 99.00 99.00 99.00 999 1015.7  24.9  26.0  17.7 99.0  0.71
2006 04 17 06 00 181  2.7  3.0 99.00 99.00 99.00 999 1015.0  24.9  26.1  18.5 99.0  0.63
2006 04 17 07 00 183  3.6  4.0 99.00 99.00 99.00 999 1014.0  24.7  26.0  18.8 99.0  0.53
2006 04 17 08 00 189  3.0  3.6 99.00 99.00 99.00 999 1013.5  24.6  26.0  17.9 99.0  0.60
2006 04 17 09 00 199  3.7  4.6 99.00 99.00 99.00 999 1013.3  24.5  25.8  18.3 99.0  0.60
2006 04 17 10 00 195  4.4  4.8 99.00 99.00 99.00 999 1013.3  24.6  25.6  18.4 99.0  0.67
2006 04 17 11 00 199  4.0  4.6 99.00 99.00 99.00 999 1013.8  24.5  25.4  18.2 99.0  0.77
2006 04 17 12 00 225  4.0  4.3 99.00 99.00 99.00 999 1015.0  24.9  25.3  17.9 99.0  0.87
2006 04 17 13 00 255  2.0  3.2 99.00 99.00 99.00 999 1015.6  25.2  25.3  18.2 99.0  0.92
2006 04 17 14 00 236  2.8  3.3 99.00 99.00 99.00 999 1016.0  25.6  25.5  18.4 99.0  1.01
2006 04 17 15 00 276  1.1  1.8 99.00 99.00 99.00 999 1015.9  25.7  25.9  19.1 99.0  1.12
2006 04 17 16 00 165  0.2  0.7 99.00 99.00 99.00 999 1015.8  26.1  26.3  19.0 99.0  1.18
2006 04 17 17 00 240  2.1  2.5 99.00 99.00 99.00 999 1015.4  25.7  26.7  19.3 99.0  1.18
2006 04 17 18 00 237  2.2  2.9 99.00 99.00 99.00 999 1014.8  25.7  26.9  20.1 99.0  1.16
2006 04 17 19 00 209  4.7  5.4 99.00 99.00 99.00 999 1014.1  25.7  27.1  20.4 99.0  1.22
2006 04 17 20 00 219  4.6  5.5 99.00 99.00 99.00 999 1013.5  25.7  27.4  20.4 99.0  1.09
2006 04 17 21 00 218  5.7  6.1 99.00 99.00 99.00 999 1013.1  25.8  27.7  19.9 99.0  1.02
2006 04 17 22 00 217  4.0  4.4 99.00 99.00 99.00 999 1012.6  26.1  27.5  20.1 99.0  0.98
2006 04 17 23 00 258  4.5  5.3 99.00 99.00 99.00 999 1012.5  26.0  27.3  20.2 99.0  0.88
2006 04 18 00 00 280  4.3  4.8 99.00 99.00 99.00 999 1012.5  25.6  27.0  21.0 99.0  0.66
2006 04 18 01 00 309  5.3  5.8 99.00 99.00 99.00 999 1012.5  25.4  26.9  21.2 99.0  0.41
2006 04 18 02 00 307  5.5  5.9 99.00 99.00 99.00 999 1012.7  25.3  26.8  21.4 99.0  0.27
2006 04 18 03 00 309  4.8  5.5 99.00 99.00 99.00 999 1013.1  25.2  26.7  20.9 99.0  0.36
2006 04 18 04 00 322  4.8  5.1 99.00 99.00 99.00 999 1012.9  25.0  26.6  21.3 99.0  0.49
2006 04 18 05 00 298  3.9  4.7 99.00 99.00 99.00 999 1012.7  24.9  26.5  20.8 99.0  0.59
2006 04 18 06 00 283  3.4  4.5 99.00 99.00 99.00 999 1012.2  24.7  26.5  20.5 99.0  0.59
2006 04 18 07 00 271  3.6  5.0 99.00 99.00 99.00 999 1011.8  24.8  26.4  19.8 99.0  0.51
2006 04 18 08 00 279  3.7  4.5 99.00 99.00 99.00 999 1011.6  24.6  26.3  19.5 99.0  0.46
2006 04 18 09 00 290  4.4  4.9 99.00 99.00 99.00 999 1011.7  24.5  26.2  19.2 99.0  0.54
2006 04 18 10 00 301  4.1  4.4 99.00 99.00 99.00 999 1011.9  24.5  26.0  18.1 99.0  0.56
2006 04 18 11 00 304  3.4  4.5 99.00 99.00 99.00 999 1012.3  24.2  25.9  18.2 99.0  0.64
2006 04 18 12 00 303  2.4  2.7 99.00 99.00 99.00 999 1013.0  24.9  25.8 999.0 99.0  0.74
2006 04 18 13 00 221  0.6  1.1 99.00 99.00 99.00 999 1013.4  25.0  25.8  14.3 99.0  0.87
2006 04 18 14 00 284  2.4  2.8 99.00 99.00 99.00 999 1013.8  25.0  25.9  14.8 99.0  0.93
2006 04 18 15 00 253  2.5  3.2 99.00 99.00 99.00 999 1013.9  25.2  26.1  14.8 99.0  1.03
2006 04 18 16 00 245  3.0  3.8 99.00 99.00 99.00 999 1013.9  25.4  26.5  13.7 99.0  1.12
2006 04 18 17 00 237  4.0  4.7 99.00 99.00 99.00 999 1013.4  25.6  27.0  15.8 99.0  1.17
2006 04 18 18 00 266  4.1  4.8 99.00 99.00 99.00 999 1012.9  25.8  27.4  15.7 99.0  1.19
2006 04 18 19 00 281  4.0  4.9 99.00 99.00 99.00 999 1012.2  26.0  27.6  15.4 99.0  1.28
2006 04 18 20 00 278  4.2  5.2 99.00 99.00 99.00 999 1011.9  26.2  27.7  15.1 99.0  1.26
2006 04 18 21 00 290  3.6  4.4 99.00 99.00 99.00 999 1011.6  26.5  27.9  14.3 99.0  1.16
2006 04 18 22 00 279  3.9  4.7 99.00 99.00 99.00 999 1011.7  26.4  27.9  15.1 99.0  1.07
2006 04 19 00 00 284  4.2  4.8 99.00 99.00 99.00 999 1011.8  25.8  27.3  15.8 99.0  0.83
2006 04 19 01 00 290  4.4  4.8 99.00 99.00 99.00 999 1012.1  25.6  27.1  16.5 99.0  0.59
2006 04 19 02 00 321  4.8  5.2 99.00 99.00 99.00 999 1012.5  25.4  27.0  16.8 99.0  0.37
2006 04 19 03 00 341  4.9  5.8 99.00 99.00 99.00 999 1012.5  25.2  26.9  17.4 99.0  0.27
2006 04 19 04 00 336  4.7  5.3 99.00 99.00 99.00 999 1012.4  24.9  26.8 999.0 99.0  0.39
2006 04 19 05 00 341  5.7  6.7 99.00 99.00 99.00 999 1012.2  24.8  26.7  20.2 99.0  0.54
2006 04 19 06 00 339  5.9  6.8 99.00 99.00 99.00 999 1012.0  24.4  26.6  19.8 99.0  0.63
2006 04 19 07 00 356  5.9  6.9 99.00 99.00 99.00 999 1011.7  24.2  26.4  20.9 99.0  0.63
2006 04 19 08 00   1  4.2  4.9 99.00 99.00 99.00 999 1011.7  24.0  26.3  20.9 99.0  0.57
2006 04 19 09 00   7  4.5  5.4 99.00 99.00 99.00 999 1011.9  24.0  26.2  19.6 99.0  0.56
2006 04 19 10 00   3  4.5  5.4 99.00 99.00 99.00 999 1012.4  23.6  26.1  20.8 99.0  0.63
2006 04 19 11 00 346  1.7  2.0 99.00 99.00 99.00 999 1012.7  23.4  26.0  20.8 99.0  0.62
2006 04 19 12 00 342  2.6  3.1 99.00 99.00 99.00 999 1013.4  24.0  25.9  19.3 99.0  0.69
2006 04 19 13 00 342  2.7  3.1 99.00 99.00 99.00 999 1013.8  24.1  25.9  19.6 99.0  0.81
2006 04 19 14 00 318  2.3  2.7 99.00 99.00 99.00 999 1014.0  24.4  26.1  19.9 99.0  0.89
2006 04 19 15 00 307  2.1  2.4 99.00 99.00 99.00 999 1013.9  24.4  26.2  20.0 99.0  0.94
2006 04 19 16 00 293  2.5  2.9 99.00 99.00 99.00 999 1013.9  25.0  26.5  20.2 99.0  1.02
2006 04 19 17 00 243  1.9  2.6 99.00 99.00 99.00 999 1013.3  25.1  26.8  19.8 99.0  1.12
2006 04 19 18 00 279  2.9  3.3 99.00 99.00 99.00 999 1013.1  25.3  27.2  20.3 99.0  1.17
2006 04 19 19 00 268  2.6  3.1 99.00 99.00 99.00 999 1012.9  25.6  27.6  20.2 99.0  1.19
2006 04 19 20 00 289  2.5  3.3 99.00 99.00 99.00 999 1012.4  25.9  27.9  20.4 99.0  1.28
