#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2019 01 01 22 00  97  6.6  7.5 99.00 99.00 99.00 999 1019.2  25.2  25.0  21.6 99.0 99.00
2019 01 01 23 00 102  5.7  7.0 99.00 99.00 99.00 999 1019.6  25.2  24.8  21.4 99.0 99.00
2019 01 02 00 00  93  6.4  7.3 99.00 99.00 99.00 999 1020.3  25.2  24.8  21.4 99.0 99.00
2019 01 02 01 00  90  4.7  5.3 99.00 99.00 99.00 999 1020.6  24.9  24.7  21.8 99.0 99.00
2019 01 02 02 00 106  6.4  7.1 99.00 99.00 99.00 999 1020.7  25.3  24.6  21.1 99.0 99.00
2019 01 02 03 00  98  5.1  5.8 99.00 99.00 99.00 999 1020.8  25.2  24.5  21.1 99.0 99.00
2019 01 02 04 00  97  5.4  6.7 99.00 99.00 99.00 999 1020.7  25.2  24.6  20.9 99.0 99.00
2019 01 02 05 00  96  5.1  6.2 99.00 99.00 99.00 999 1020.3  25.1  24.6  21.0 99.0 99.00
2019 01 02 06 00 104  7.9  8.8 99.00 99.00 99.00 999 1019.8  25.0  24.6  20.5 99.0 99.00
2019 01 02 07 00 101  8.9 10.4 99.00 99.00 99.00 999 1019.7  24.9  24.4  20.1 99.0 99.00
2019 01 02 08 00  93  6.8  8.6 99.00 99.00 99.00 999 1019.6  24.8  24.3  20.2 99.0 99.00
2019 01 02 09 00 101  6.9  7.9 99.00 99.00 99.00 999 1019.3  24.7  24.3  20.4 99.0 99.00
2019 01 02 10 00  74  4.8  5.0 99.00 99.00 99.00 999 1019.7  24.5  24.2  20.7 99.0 99.00
2019 01 02 11 00  87  7.1  7.8 99.00 99.00 99.00 999 1020.1  24.4  24.2  20.4 99.0 99.00
2019 01 02 12 00  78  7.4  8.0 99.00 99.00 99.00 999 1020.6  24.4  24.2  20.9 99.0 99.00
2019 01 02 21 00 113  7.8  9.3 99.00 99.00 99.00 999 1018.5  25.6  25.0  20.9 99.0 99.00
2019 01 02 22 00  93  6.2  6.9 99.00 99.00 99.00 999 1018.9  25.3  25.0  21.0 99.0 99.00
2019 01 02 23 00  95  6.3  7.6 99.00 99.00 99.00 999 1018.7  25.0  24.9  21.6 99.0 99.00
2019 01 03 00 00 116  8.3  9.4 99.00 99.00 99.00 999 1018.7  24.9  24.8  21.5 99.0 99.00
2019 01 03 01 00 112  8.4  9.5 99.00 99.00 99.00 999 1018.6  25.0  24.7  21.5 99.0 99.00
2019 01 03 02 00 103  6.9  7.6 99.00 99.00 99.00 999 1019.1  25.0  24.7  21.7 99.0 99.00
2019 01 03 03 00 105  6.8  7.9 99.00 99.00 99.00 999 1018.9  25.0  24.6  21.9 99.0 99.00
2019 01 03 04 00 100  7.2  8.5 99.00 99.00 99.00 999 1018.7  25.0  24.6  22.2 99.0 99.00
2019 01 03 05 00 108  6.6  7.8 99.00 99.00 99.00 999 1018.1  25.1  24.5  22.2 99.0 99.00
2019 01 03 06 00 132  8.2  9.3 99.00 99.00 99.00 999 1017.2  24.6  24.5  22.3 99.0 99.00
2019 01 03 07 00 124  7.5  8.4 99.00 99.00 99.00 999 1016.7  24.8  24.5  22.4 99.0 99.00
2019 01 03 08 00 127  6.8  7.7 99.00 99.00 99.00 999 1016.8  25.1  24.5  22.2 99.0 99.00
2019 01 03 09 00 136  6.5  7.2 99.00 99.00 99.00 999 1016.6  25.1  24.5  22.1 99.0 99.00
2019 01 03 10 00 132  5.7  6.5 99.00 99.00 99.00 999 1016.8  25.1  24.5  22.0 99.0 99.00
2019 01 03 11 00 135  5.8  6.8 99.00 99.00 99.00 999 1016.5  25.1  24.4  22.3 99.0 99.00
2019 01 03 12 00 141  5.9  6.8 99.00 99.00 99.00 999 1017.3  25.1  24.3  22.1 99.0 99.00
2019 01 03 13 00 151  4.7  5.1 99.00 99.00 99.00 999 1018.3  25.4  24.3  22.0 99.0 99.00
2019 01 03 14 00 155  4.8  5.5 99.00 99.00 99.00 999 1019.1  25.6  24.3  22.3 99.0 99.00
2019 01 03 15 00 143  3.6  3.8 99.00 99.00 99.00 999 1020.0  25.9  24.4  22.4 99.0 99.00
2019 01 03 16 00 140  4.2  4.5 99.00 99.00 99.00 999 1019.3  26.0  24.6  22.6 99.0 99.00
2019 01 03 17 00 142  4.9  5.1 99.00 99.00 99.00 999 1018.0  25.7  24.8  22.4 99.0 99.00
2019 01 03 18 00 147  3.9  4.4 99.00 99.00 99.00 999 1017.4  25.9  25.0  22.4 99.0 99.00
2019 01 03 19 00 141  3.5  3.9 99.00 99.00 99.00 999 1017.1  26.2  25.3  22.5 99.0 99.00
2019 01 03 20 00 147  4.7  5.3 99.00 99.00 99.00 999 1016.4  26.1  25.5  22.6 99.0 99.00
2019 01 03 21 00 155  4.1  4.6 99.00 99.00 99.00 999 1016.8  25.9  25.6  22.7 99.0 99.00
2019 01 03 22 00 160  3.3  3.7 99.00 99.00 99.00 999 1016.5  25.6  25.7  22.3 99.0 99.00
2019 01 03 23 00  80  1.1  2.7 99.00 99.00 99.00 999 1016.7  25.3  25.6  21.9 99.0 99.00
2019 01 04 00 00 130  3.1  3.4 99.00 99.00 99.00 999 1016.9  25.2  25.3  22.1 99.0 99.00
2019 01 04 01 00  59  0.5  1.4 99.00 99.00 99.00 999 1017.5  25.2  25.2  22.2 99.0 99.00
2019 01 04 02 00  49  0.5  1.0 99.00 99.00 99.00 999 1017.7  25.0  25.1  22.3 99.0 99.00
2019 01 04 03 00  28  0.6  0.9 99.00 99.00 99.00 999 1017.6  24.9  25.1  22.4 99.0 99.00
2019 01 04 04 00  61  0.8  1.6 99.00 99.00 99.00 999 1017.3  24.8  25.1  22.4 99.0 99.00
2019 01 04 05 00 108  4.1  4.9 99.00 99.00 99.00 999 1016.9  24.8  25.0  22.5 99.0 99.00
2019 01 04 06 00 120  5.5  6.1 99.00 99.00 99.00 999 1016.8  24.8  25.0  22.4 99.0 99.00
2019 01 04 07 00 130  5.4  6.1 99.00 99.00 99.00 999 1016.4  24.9  25.1  22.0 99.0 99.00
2019 01 04 08 00 136  5.6  6.3 99.00 99.00 99.00 999 1016.1  25.0  25.1  21.4 99.0 99.00
2019 01 04 09 00 128  3.6  3.9 99.00 99.00 99.00 999 1016.0  24.9  25.1  21.3 99.0 99.00
2019 01 04 10 00  28  1.2  1.8 99.00 99.00 99.00 999 1016.0  24.8  25.0  21.6 99.0 99.00
2019 01 04 11 00  65  1.0  2.0 99.00 99.00 99.00 999 1016.0  24.8  25.0  21.5 99.0 99.00
2019 01 04 12 00 108  3.1  3.6 99.00 99.00 99.00 999 1016.3  24.8  25.0  21.6 99.0 99.00
2019 01 04 13 00 154  4.7  5.6 99.00 99.00 99.00 999 1016.7  24.4  25.0  21.6 99.0 99.00
2019 01 04 14 00 145  6.4  7.1 99.00 99.00 99.00 999 1017.0  24.2  24.8  20.8 99.0 99.00
2019 01 04 16 00 157  6.2  6.6 99.00 99.00 99.00 999 1017.2  25.2  24.9  21.1 99.0 99.00
2019 01 04 17 00 197  3.9  4.7 99.00 99.00 99.00 999 1016.6  25.4  25.0  21.4 99.0 99.00
2019 01 04 18 00 199  5.6  6.1 99.00 99.00 99.00 999 1015.8  25.7  25.2  22.1 99.0 99.00
2019 01 04 19 00 213  5.6  6.2 99.00 99.00 99.00 999 1015.2  25.7  25.5  22.0 99.0 99.00
2019 01 04 20 00 219  5.6  6.0 99.00 99.00 99.00 999 1015.0  25.6  25.7  22.1 99.0 99.00
2019 01 04 21 00 265  3.1  4.5 99.00 99.00 99.00 999 1015.3  25.5  25.8  22.1 99.0 99.00
2019 01 04 22 00 206  3.8  4.2 99.00 99.00 99.00 999 1015.4  25.4  25.8  22.1 99.0 99.00
2019 01 04 23 00 268  1.3  2.0 99.00 99.00 99.00 999 1015.7  25.1  25.8  22.5 99.0 99.00
2019 01 05 00 00 286  1.0  1.4 99.00 99.00 99.00 999 1016.2  25.0  25.8  22.8 99.0 99.00
2019 01 05 01 00 280  1.4  1.8 99.00 99.00 99.00 999 1016.9  24.9  25.6  23.0 99.0 99.00
2019 01 05 02 00 298  0.8  1.4 99.00 99.00 99.00 999 1017.0  24.8  25.5  23.0 99.0 99.00
2019 01 05 03 00 245  2.3  2.7 99.00 99.00 99.00 999 1016.8  24.7  25.4  22.9 99.0 99.00
2019 01 05 04 00 247  2.4  3.2 99.00 99.00 99.00 999 1016.7  24.8  25.4  23.1 99.0 99.00
2019 01 05 05 00 237  3.4  4.0 99.00 99.00 99.00 999 1016.4  24.8  25.3  22.8 99.0 99.00
2019 01 05 06 00 225  3.7  4.3 99.00 99.00 99.00 999 1016.1  25.1  25.3  22.5 99.0 99.00
2019 01 05 07 00 228  3.3  3.9 99.00 99.00 99.00 999 1015.7  25.1  25.4  22.6 99.0 99.00
2019 01 05 08 00 227  4.3  5.3 99.00 99.00 99.00 999 1015.6  25.2  25.4  22.7 99.0 99.00
2019 01 05 09 00 266  3.0  3.9 99.00 99.00 99.00 999 1015.3  25.0  25.4  21.4 99.0 99.00
2019 01 05 10 00 269  4.1  4.6 99.00 99.00 99.00 999 1015.2  25.0  25.3  22.1 99.0 99.00
2019 01 05 11 00 269  6.2  7.1 99.00 99.00 99.00 999 1015.2  25.0  25.2  21.0 99.0 99.00
2019 01 05 12 00 291  6.4  7.2 99.00 99.00 99.00 999 1015.9  24.8  25.1  20.8 99.0 99.00
2019 01 05 13 00 315  7.1  8.2 99.00 99.00 99.00 999 1016.5  24.4  25.2  21.3 99.0 99.00
2019 01 05 14 00 317  6.6  7.4 99.00 99.00 99.00 999 1017.3  23.8  25.2  21.1 99.0 99.00
2019 01 05 15 00 339  8.1  9.5 99.00 99.00 99.00 999 1018.0  22.9  25.2  20.5 99.0 99.00
2019 01 05 16 00 335  7.4  8.3 99.00 99.00 99.00 999 1018.2  23.1  25.3  19.4 99.0 99.00
2019 01 05 17 00 349  7.1  8.4 99.00 99.00 99.00 999 1017.7  22.9  25.3  18.7 99.0 99.00
2019 01 05 18 00 334  8.3  9.1 99.00 99.00 99.00 999 1016.7  22.6  25.3  17.5 99.0 99.00
2019 01 05 19 00 325  8.4  9.8 99.00 99.00 99.00 999 1016.6  22.5  25.3  17.0 99.0 99.00
2019 01 05 20 00 331  9.0 10.0 99.00 99.00 99.00 999 1016.5  22.2  25.3  16.9 99.0 99.00
2019 01 05 21 00 330  8.7 10.2 99.00 99.00 99.00 999 1016.8  22.4  25.3  16.1 99.0 99.00
2019 01 05 22 00 332  8.2  9.5 99.00 99.00 99.00 999 1017.3  22.6  25.2  16.0 99.0 99.00
2019 01 05 23 00 325  7.3  8.6 99.00 99.00 99.00 999 1017.6  22.6  25.0  16.8 99.0 99.00
2019 01 06 00 00 334  7.0  8.0 99.00 99.00 99.00 999 1018.2  22.3  24.9  16.2 99.0 99.00
2019 01 06 01 00 342  6.5  7.8 99.00 99.00 99.00 999 1018.8  21.8  24.9  17.2 99.0 99.00
2019 01 06 02 00 347  6.9  7.8 99.00 99.00 99.00 999 1018.8  21.4  24.8  16.8 99.0 99.00
2019 01 06 03 00 335  6.0  7.0 99.00 99.00 99.00 999 1019.1  21.1  24.7  16.2 99.0 99.00
2019 01 06 04 00 331  7.0  8.0 99.00 99.00 99.00 999 1019.0  20.7  24.5  15.6 99.0 99.00
2019 01 06 05 00 347  7.5  8.6 99.00 99.00 99.00 999 1018.6  20.1  24.4  15.3 99.0 99.00
2019 01 06 06 00 341  7.8  8.4 99.00 99.00 99.00 999 1018.4  19.9  24.2  15.0 99.0 99.00
2019 01 06 07 00 350  7.5  8.9 99.00 99.00 99.00 999 1018.6  19.4  23.9  14.9 99.0 99.00
2019 01 06 08 00   0  7.6  8.3 99.00 99.00 99.00 999 1018.6  18.0  23.8  14.8 99.0 99.00
2019 01 06 09 00   0  7.3  8.5 99.00 99.00 99.00 999 1018.7  17.3  23.7  14.1 99.0 99.00
2019 01 06 10 00 359  7.5  9.0 99.00 99.00 99.00 999 1018.8  16.8  23.6  13.8 99.0 99.00
2019 01 06 11 00   6  6.9  8.2 99.00 99.00 99.00 999 1019.2  15.9  23.4  13.5 99.0 99.00
2019 01 06 12 00   1  5.6  6.7 99.00 99.00 99.00 999 1019.8  15.4  23.3  13.2 99.0 99.00
2019 01 06 13 00  12  6.7  7.9 99.00 99.00 99.00 999 1020.7  15.6  23.2  12.2 99.0 99.00
2019 01 06 14 00 355  5.5  6.8 99.00 99.00 99.00 999 1021.5  15.1  23.1  12.2 99.0 99.00
2019 01 06 15 00   4  6.4  7.3 99.00 99.00 99.00 999 1021.6  15.5  23.0  12.6 99.0 99.00
2019 01 06 16 00   4  4.3  4.9 99.00 99.00 99.00 999 1021.6  16.0  23.1  12.7 99.0 99.00
2019 01 06 17 00 358  2.8  3.5 99.00 99.00 99.00 999 1020.6  15.9  23.2  13.1 99.0 99.00
2019 01 06 18 00 343  0.2  0.6 99.00 99.00 99.00 999 1019.2  16.4  23.3  13.4 99.0 99.00
2019 01 06 19 00  27  1.6  2.4 99.00 99.00 99.00 999 1018.9  16.9  23.5  13.0 99.0 99.00
2019 01 06 20 00   0  2.6  3.4 99.00 99.00 99.00 999 1018.6  17.7  23.7  13.7 99.0 99.00
2019 01 06 21 00   2  2.5  3.0 99.00 99.00 99.00 999 1019.2  19.0  23.9  14.6 99.0 99.00
2019 01 06 22 00  20  1.9  2.3 99.00 99.00 99.00 999 1019.7  20.0  23.9  15.7 99.0 99.00
2019 01 06 23 00 356  0.2  0.5 99.00 99.00 99.00 999 1019.7  20.2  23.8  16.1 99.0 99.00
2019 01 07 00 00  13  0.4  1.0 99.00 99.00 99.00 999 1020.1  20.9  23.9  16.9 99.0 99.00
2019 01 07 01 00   5  0.6  0.8 99.00 99.00 99.00 999 1020.5  21.4  23.8  17.3 99.0 99.00
2019 01 07 02 00  36  4.8  5.4 99.00 99.00 99.00 999 1020.6  21.9  23.6  18.2 99.0 99.00
2019 01 07 03 00  10  5.0  5.9 99.00 99.00 99.00 999 1020.6  22.2  23.4  17.3 99.0 99.00
2019 01 07 04 00  17  6.3  6.8 99.00 99.00 99.00 999 1020.4  22.0  23.3  17.6 99.0 99.00
2019 01 07 05 00  38  6.0  7.1 99.00 99.00 99.00 999 1020.3  22.3  23.2  17.6 99.0 99.00
2019 01 07 06 00  50  5.4  6.1 99.00 99.00 99.00 999 1020.2  22.6  23.1  17.3 99.0 99.00
2019 01 07 07 00  30  5.5  6.1 99.00 99.00 99.00 999 1020.1  22.4  23.1  17.9 99.0 99.00
2019 01 07 08 00  33  5.7  6.2 99.00 99.00 99.00 999 1019.9  22.0  23.1  18.2 99.0 99.00
2019 01 07 09 00  41  6.1  6.6 99.00 99.00 99.00 999 1019.7  22.3  23.2  17.7 99.0 99.00
2019 01 07 10 00  33  4.8  5.6 99.00 99.00 99.00 999 1020.0  21.8  23.1  18.2 99.0 99.00
2019 01 07 11 00  32  6.0  6.4 99.00 99.00 99.00 999 1020.5  21.7  23.0  18.4 99.0 99.00
2019 01 07 12 00  49  5.1  5.6 99.00 99.00 99.00 999 1020.8  21.9  22.9  19.0 99.0 99.00
2019 01 07 13 00  49  5.8  6.2 99.00 99.00 99.00 999 1021.4  22.1  22.8  19.4 99.0 99.00
2019 01 07 14 00  84  5.4  6.1 99.00 99.00 99.00 999 1022.0  23.5  22.8  19.5 99.0 99.00
2019 01 07 15 00  86  5.4  5.8 99.00 99.00 99.00 999 1022.5  23.8  23.0  19.0 99.0 99.00
2019 01 07 16 00  83  5.4  6.5 99.00 99.00 99.00 999 1022.1  23.7  23.2  19.3 99.0 99.00
2019 01 07 17 00  78  5.7  6.3 99.00 99.00 99.00 999 1021.5  23.8  23.3  19.0 99.0 99.00
2019 01 07 18 00  86  6.0  6.8 99.00 99.00 99.00 999 1020.7  23.8  23.4  18.5 99.0 99.00
2019 01 07 19 00  76  5.5  6.0 99.00 99.00 99.00 999 1020.4  23.8  23.5  18.7 99.0 99.00
2019 01 07 20 00  82  5.8  6.3 99.00 99.00 99.00 999 1020.3  23.8  23.7  18.6 99.0 99.00
2019 01 07 21 00  80  5.6  6.5 99.00 99.00 99.00 999 1020.6  24.0  23.9  18.3 99.0 99.00
2019 01 07 22 00  47  5.5  6.2 99.00 99.00 99.00 999 1020.7  23.5  23.9  19.0 99.0 99.00
2019 01 07 23 00  67  6.7  7.6 99.00 99.00 99.00 999 1020.6  23.3  23.7  18.4 99.0 99.00
2019 01 08 00 00  64  6.7  7.9 99.00 99.00 99.00 999 1020.8  23.3  23.6  17.6 99.0 99.00
2019 01 08 01 00  72  5.8  6.4 99.00 99.00 99.00 999 1021.2  23.3  23.5  17.5 99.0 99.00
2019 01 08 02 00  73  5.7  6.3 99.00 99.00 99.00 999 1021.6  23.3  23.6  17.7 99.0 99.00
2019 01 08 03 00  69  5.8  6.4 99.00 99.00 99.00 999 1021.4  23.4  23.5  17.8 99.0 99.00
2019 01 08 04 00  68  6.7  7.5 99.00 99.00 99.00 999 1021.0  23.5  23.3  17.8 99.0 99.00
2019 01 08 05 00  68  5.1  5.7 99.00 99.00 99.00 999 1021.0  23.5  23.2  18.2 99.0 99.00
2019 01 08 06 00  55  3.8  4.9 99.00 99.00 99.00 999 1021.0  23.3  23.1  18.5 99.0 99.00
2019 01 08 07 00  60  3.6  4.2 99.00 99.00 99.00 999 1020.8  23.5  23.1  18.3 99.0 99.00
2019 01 08 08 00  72  3.2  3.7 99.00 99.00 99.00 999 1020.5  23.5  23.1  18.5 99.0 99.00
2019 01 08 09 00  41  1.8  2.3 99.00 99.00 99.00 999 1020.2  23.3  23.1  19.1 99.0 99.00
2019 01 08 10 00  21  3.7  3.9 99.00 99.00 99.00 999 1020.4  22.1  23.1  19.8 99.0 99.00
2019 01 08 11 00  28  4.9  5.4 99.00 99.00 99.00 999 1020.6  22.1  22.9  19.8 99.0 99.00
2019 01 08 12 00  36  3.9  4.2 99.00 99.00 99.00 999 1020.7  22.2  22.8  19.8 99.0 99.00
2019 01 08 13 00  46  4.8  5.4 99.00 99.00 99.00 999 1021.3  22.2  22.8  19.6 99.0 99.00
2019 01 08 14 00  35  3.7  4.4 99.00 99.00 99.00 999 1022.2  22.7  22.8  19.6 99.0 99.00
2019 01 08 15 00  23  3.8  4.3 99.00 99.00 99.00 999 1022.6  22.4  23.0  19.4 99.0 99.00
2019 01 08 16 00  54  3.8  4.3 99.00 99.00 99.00 999 1022.3  23.0  23.2  19.4 99.0 99.00
2019 01 08 17 00  53  3.1  3.9 99.00 99.00 99.00 999 1021.5  23.3  23.5  19.2 99.0 99.00
2019 01 08 18 00  16  3.6  3.9 99.00 99.00 99.00 999 1020.9  23.6  23.7  19.4 99.0 99.00
2019 01 08 19 00  17  2.3  3.0 99.00 99.00 99.00 999 1020.2  23.7  23.8  19.1 99.0 99.00
2019 01 08 20 00  63  1.5  2.1 99.00 99.00 99.00 999 1019.8  24.0  24.0  19.1 99.0 99.00
2019 01 08 21 00 103  3.0  3.3 99.00 99.00 99.00 999 1019.7  24.4  24.2  18.9 99.0 99.00
2019 01 08 22 00  16  0.3  0.7 99.00 99.00 99.00 999 1019.8  24.3  24.3  19.2 99.0 99.00
2019 01 08 23 00  18  0.3  0.7 99.00 99.00 99.00 999 1019.9  23.9  24.2  19.6 99.0 99.00
2019 01 09 00 00  11  1.8  2.3 99.00 99.00 99.00 999 1019.9  23.8  24.1  20.1 99.0 99.00
2019 01 09 01 00  18  0.9  1.3 99.00 99.00 99.00 999 1020.2  23.6  24.0  20.2 99.0 99.00
2019 01 09 02 00   2  1.1  1.2 99.00 99.00 99.00 999 1020.5  23.5  24.0  20.0 99.0 99.00
2019 01 09 03 00  10  0.1  0.4 99.00 99.00 99.00 999 1020.3  23.5  24.2  20.2 99.0 99.00
2019 01 09 04 00   8  1.6  1.8 99.00 99.00 99.00 999 1020.3  23.3  24.1  20.4 99.0 99.00
2019 01 09 05 00 356  0.6  0.9 99.00 99.00 99.00 999 1019.7  23.2  23.9  20.3 99.0 99.00
2019 01 09 06 00 348  3.1  3.3 99.00 99.00 99.00 999 1019.6  23.2  23.8  20.4 99.0 99.00
2019 01 09 07 00 346  4.8  5.3 99.00 99.00 99.00 999 1019.6  22.6  23.7  19.9 99.0 99.00
2019 01 09 08 00 343  3.7  4.1 99.00 99.00 99.00 999 1019.2  22.4  23.8  19.8 99.0 99.00
2019 01 09 09 00 351  5.2  5.8 99.00 99.00 99.00 999 1019.4  22.1  23.8  19.6 99.0 99.00
2019 01 09 10 00   2  4.1  4.6 99.00 99.00 99.00 999 1019.2  21.8  23.6  19.2 99.0 99.00
2019 01 09 11 00   2  4.2  4.4 99.00 99.00 99.00 999 1019.3  21.9  23.4  19.2 99.0 99.00
2019 01 09 12 00   0  8.1  8.9 99.00 99.00 99.00 999 1019.7  21.0  23.4  16.9 99.0 99.00
2019 01 09 13 00   6  7.1  7.8 99.00 99.00 99.00 999 1020.2  20.8  23.2  16.2 99.0 99.00
2019 01 09 14 00  23  7.7  8.5 99.00 99.00 99.00 999 1020.7  20.6  23.1  16.3 99.0 99.00
2019 01 09 15 00  10  7.5  8.1 99.00 99.00 99.00 999 1021.0  20.7  23.1  16.3 99.0 99.00
2019 01 09 16 00   8  5.9  6.4 99.00 99.00 99.00 999 1020.4  21.4  23.2  16.3 99.0 99.00
2019 01 09 17 00   4  4.3  4.9 99.00 99.00 99.00 999 1019.4  21.9  23.5  16.5 99.0 99.00
2019 01 09 18 00 351  4.1  4.6 99.00 99.00 99.00 999 1018.3  22.5  23.7  16.0 99.0 99.00
2019 01 09 19 00   0  2.5  2.9 99.00 99.00 99.00 999 1017.4  22.9  23.9  16.0 99.0 99.00
2019 01 09 20 00 329  8.0  9.0 99.00 99.00 99.00 999 1017.3  22.3  23.9  17.1 99.0 99.00
2019 01 09 21 00 326  7.7  8.3 99.00 99.00 99.00 999 1017.1  22.4  23.8  16.9 99.0 99.00
2019 01 09 22 00 323  6.7  7.3 99.00 99.00 99.00 999 1017.3  21.9  23.8  17.6 99.0 99.00
2019 01 09 23 00 328  6.6  7.5 99.00 99.00 99.00 999 1017.5  21.8  23.7  17.6 99.0 99.00
2019 01 10 00 00 324  7.5  8.2 99.00 99.00 99.00 999 1017.4  21.6  23.6  17.8 99.0 99.00
2019 01 10 01 00 332  6.8  7.5 99.00 99.00 99.00 999 1017.4  21.9  23.5  17.4 99.0 99.00
2019 01 10 02 00 329  7.4  8.0 99.00 99.00 99.00 999 1017.4  21.7  23.5  16.6 99.0 99.00
2019 01 10 03 00 335  9.4 10.6 99.00 99.00 99.00 999 1017.4  21.6  23.4  15.6 99.0 99.00
2019 01 10 04 00 335  7.8  8.9 99.00 99.00 99.00 999 1017.4  21.4  23.3  15.7 99.0 99.00
2019 01 10 05 00 338  9.5 10.6 99.00 99.00 99.00 999 1017.0  21.0  23.2  14.2 99.0 99.00
2019 01 10 06 00 349  9.6 11.1 99.00 99.00 99.00 999 1017.0  20.4  23.0   9.2 99.0 99.00
2019 01 10 07 00 339  9.6 10.9 99.00 99.00 99.00 999 1017.3  20.0  22.8   9.8 99.0 99.00
2019 01 10 08 00 354 10.8 11.8 99.00 99.00 99.00 999 1017.2  18.0  22.6  11.2 99.0 99.00
2019 01 10 09 00 354 10.7 12.5 99.00 99.00 99.00 999 1017.3  16.7  22.2  10.3 99.0 99.00
2019 01 10 10 00 355 10.8 12.5 99.00 99.00 99.00 999 1017.4  16.1  21.9   7.4 99.0 99.00
2019 01 10 11 00 353 11.2 12.2 99.00 99.00 99.00 999 1017.7  15.4  21.7   5.7 99.0 99.00
2019 01 10 12 00   4 11.7 14.0 99.00 99.00 99.00 999 1018.1  15.1  21.5   3.8 99.0 99.00
2019 01 10 13 00   9 10.7 12.3 99.00 99.00 99.00 999 1018.7  14.7  21.3   5.0 99.0 99.00
2019 01 10 14 00   5 10.0 10.9 99.00 99.00 99.00 999 1019.3  14.4  21.2   4.1 99.0 99.00
2019 01 10 15 00 351  9.5 10.8 99.00 99.00 99.00 999 1019.6  14.4  21.0   3.1 99.0 99.00
2019 01 10 16 00 357  8.1  9.8 99.00 99.00 99.00 999 1019.4  14.7  21.0   3.5 99.0 99.00
2019 01 10 17 00 355  7.7  8.9 99.00 99.00 99.00 999 1018.4  15.0  21.0   1.3 99.0 99.00
2019 01 10 18 00 350  6.0  7.9 99.00 99.00 99.00 999 1017.5  15.5  21.0   0.5 99.0 99.00
2019 01 10 19 00 353  6.3  7.4 99.00 99.00 99.00 999 1017.0  16.3  21.1   1.7 99.0 99.00
2019 01 10 20 00 343  5.7  7.5 99.00 99.00 99.00 999 1016.8  16.8  21.2   4.1 99.0 99.00
2019 01 10 21 00 325  5.9  6.5 99.00 99.00 99.00 999 1017.0  16.8  21.2   5.4 99.0 99.00
