YYYY MM DD hh mm  WD  WSPD GST  WVHT  DPD   APD  MWD  BAR    ATMP  WTMP  DEWP  VIS  TIDE
2005 03 16 19 00 182  7.9  9.1 99.00 99.00 99.00 999 1011.3  24.6  25.0  22.1 99.0  0.46
2005 03 16 20 00 176  7.1  7.8 99.00 99.00 99.00 999 1010.1  24.8  25.2  22.4 99.0  0.42
2005 03 16 21 00 173  6.0  6.7 99.00 99.00 99.00 999 1009.6  25.0  25.3  22.6 99.0  0.51
2005 03 16 22 00 164  6.9  7.6 99.00 99.00 99.00 999 1009.6  25.0  25.3  22.6 99.0  0.42
2005 03 16 23 00 170  6.4  7.1 99.00 99.00 99.00 999 1010.0  24.7  25.4  23.0 99.0  0.34
2005 03 17 00 00 171  6.7  7.4 99.00 99.00 99.00 999 1010.1  24.5  25.4  23.1 99.0  0.25
2005 03 17 01 00 172  7.1  7.7 99.00 99.00 99.00 999 1010.2  24.4  25.5  23.2 99.0  0.17
2005 03 17 02 00 175  8.8  9.6 99.00 99.00 99.00 999 1009.8  24.3  25.5  23.3 99.0 -0.01
2005 03 17 03 00 176  6.9  7.8 99.00 99.00 99.00 999 1010.3  24.5  25.4  23.3 99.0 -0.21
2005 03 17 04 00 189  3.5  4.0 99.00 99.00 99.00 999 1011.0  24.6  25.3  23.4 99.0 -0.31
2005 03 17 05 00 199  3.9  4.3 99.00 99.00 99.00 999 1010.5  24.7  25.2  23.5 99.0 -0.27
2005 03 17 06 00 218  3.4  3.8 99.00 99.00 99.00 999 1010.6  24.6  25.2  23.5 99.0 -0.17
2005 03 17 07 00 208  3.1  3.7 99.00 99.00 99.00 999 1010.3  24.5  25.3  23.4 99.0 -0.09
2005 03 17 08 00 195  3.5  4.0 99.00 99.00 99.00 999 1010.2  24.4  25.2  23.2 99.0 -0.12
2005 03 17 09 00 199  4.5  4.9 99.00 99.00 99.00 999 1009.8  24.4  25.1  23.1 99.0 -0.19
2005 03 17 10 00 192  3.2  3.8 99.00 99.00 99.00 999 1010.3  24.2  25.0  23.2 99.0 -0.23
2005 03 17 11 00 162  3.4  3.8 99.00 99.00 99.00 999 1010.1  24.0  25.0  23.3 99.0 -0.16
2005 03 17 12 00 153  4.4  5.0 99.00 99.00 99.00 999 1009.9  24.1  24.9  23.4 99.0 -0.11
2005 03 17 13 00 174  5.9  6.6 99.00 99.00 99.00 999 1010.6  24.7  24.9  23.2 99.0 -0.03
2005 03 17 14 00 184  5.8  6.6 99.00 99.00 99.00 999 1011.0  24.7  25.0  23.3 99.0  0.00
2005 03 17 15 00 189  7.4  7.9 99.00 99.00 99.00 999 1011.5  25.0  25.2  23.2 99.0  0.01
2005 03 17 16 00 190  6.9  7.5 99.00 99.00 99.00 999 1011.3  24.9  25.4  23.0 99.0  0.13
2005 03 17 17 00 209  6.0  7.3 99.00 99.00 99.00 999 1011.1  25.0  25.5  22.9 99.0  0.28
2005 03 17 18 00 207  5.9  6.5 99.00 99.00 99.00 999 1009.8  25.0  25.7  23.2 99.0  0.42
2005 03 17 19 00 215  5.0  5.7 99.00 99.00 99.00 999 1009.0  25.2  25.8  23.4 99.0  0.51
2005 03 17 20 00 193  4.6  5.0 99.00 99.00 99.00 999 1008.3  25.3  26.0  23.4 99.0  0.58
2005 03 17 21 00 220  3.8  4.4 99.00 99.00 99.00 999 1007.7  25.3  26.2  23.8 99.0  0.67
2005 03 17 22 00 167  5.5  6.4 99.00 99.00 99.00 999 1007.2  25.0  26.2  23.8 99.0  0.59
2005 03 17 23 00 179  4.8  5.5 99.00 99.00 99.00 999 1007.5  25.5  26.2  22.8 99.0  0.51
2005 03 18 00 00 310 10.9 11.6 99.00 99.00 99.00 999 1009.1  23.3  26.3  21.9 99.0  0.54
2005 03 18 01 00 268  9.9 11.5 99.00 99.00 99.00 999 1009.6  21.7  26.2  21.6 99.0  0.56
2005 03 18 02 00 273  5.0  5.5 99.00 99.00 99.00 999 1009.9  22.0  26.1  21.9 99.0  0.52
2005 03 18 03 00 283  5.4  6.6 99.00 99.00 99.00 999 1010.1  22.4  26.2  21.4 99.0  0.32
2005 03 18 04 00 319  5.0  5.9 99.00 99.00 99.00 999 1010.0  22.0  26.0  21.4 99.0  0.08
2005 03 18 05 00 251  3.7  4.3 99.00 99.00 99.00 999 1009.8  22.1  25.9  20.4 99.0 -0.14
2005 03 18 06 00 224  6.7  7.2 99.00 99.00 99.00 999 1010.7  22.1  25.8  20.4 99.0 -0.24
2005 03 18 07 00 252  5.6  6.4 99.00 99.00 99.00 999 1010.0  21.6  25.7  19.6 99.0 -0.12
2005 03 18 08 00 277  7.6  8.5 99.00 99.00 99.00 999 1009.7  22.4  25.7  20.7 99.0 -0.05
2005 03 18 09 00 297  8.4  9.3 99.00 99.00 99.00 999 1010.2  21.9  25.6  19.5 99.0 -0.02
2005 03 18 10 00 293  8.9 10.0 99.00 99.00 99.00 999 1010.7  21.9  25.5  19.7 99.0 -0.08
2005 03 18 11 00 325  9.1 10.5 99.00 99.00 99.00 999 1011.5  21.3  25.4  19.4 99.0 -0.07
2005 03 18 12 00 312  9.7 11.3 99.00 99.00 99.00 999 1012.5  21.5  25.2  18.4 99.0 -0.03
2005 03 18 13 00 336  7.5  8.6 99.00 99.00 99.00 999 1013.2  20.8  25.0  17.2 99.0 -0.03
2005 03 18 14 00 327  6.6  7.1 99.00 99.00 99.00 999 1013.9  20.2  24.8  16.6 99.0 -0.03
2005 03 18 15 00 333  5.5  6.8 99.00 99.00 99.00 999 1014.5  20.5  24.8  16.8 99.0 -0.01
2005 03 18 16 00 343  5.0  5.7 99.00 99.00 99.00 999 1014.8  20.7  25.0  16.1 99.0  0.06
2005 03 18 17 00 301  3.7  4.4 99.00 99.00 99.00 999 1014.6  20.9  25.3  16.0 99.0  0.17
2005 03 18 18 00 297  4.4  5.3 99.00 99.00 99.00 999 1014.0  21.0  25.4  16.4 99.0  0.29
2005 03 18 19 00 304  5.2  6.0 99.00 99.00 99.00 999 1013.5  20.9  25.7  16.0 99.0  0.32
2005 03 18 20 00 301  5.1  6.0 99.00 99.00 99.00 999 1013.5  20.9  25.7  16.1 99.0  0.39
2005 03 18 21 00 306  4.4  5.7 99.00 99.00 99.00 999 1013.5  20.8  25.8  16.3 99.0  0.35
2005 03 18 22 00 306  6.3  7.1 99.00 99.00 99.00 999 1013.8  20.7  25.8  16.3 99.0  0.31
2005 03 18 23 00 312  5.1  6.0 99.00 99.00 99.00 999 1014.3  20.6  25.7  16.1 99.0  0.29
2005 03 19 00 00 324  6.6  7.5 99.00 99.00 99.00 999 1014.8  20.7  25.5  15.9 99.0  0.17
2005 03 19 01 00 347  6.8  8.2 99.00 99.00 99.00 999 1015.3  20.8  25.4  16.2 99.0  0.10
2005 03 19 02 00 338  6.3  7.7 99.00 99.00 99.00 999 1016.4  21.0  25.5  14.6 99.0  0.00
2005 03 19 03 00 346  6.2  7.9 99.00 99.00 99.00 999 1016.5  20.9  25.3  14.4 99.0 -0.09
2005 03 19 04 00 358  6.4  8.0 99.00 99.00 99.00 999 1016.5  20.8  25.0  13.4 99.0 -0.17
2005 03 19 05 00   9  5.5  6.7 99.00 99.00 99.00 999 1016.2  19.8  24.8  15.1 99.0 -0.28
2005 03 19 06 00  16  5.4  6.1 99.00 99.00 99.00 999 1016.2  19.2  24.6  14.4 99.0 -0.38
2005 03 19 07 00   9  6.1  7.4 99.00 99.00 99.00 999 1015.7  19.0  24.5  14.0 99.0 -0.39
2005 03 19 08 00  11  5.4  6.3 99.00 99.00 99.00 999 1015.6  18.6  24.3  13.6 99.0 -0.30
2005 03 19 09 00  10  6.3  6.9 99.00 99.00 99.00 999 1015.8  17.7  24.2  13.7 99.0 -0.24
2005 03 19 10 00   9  7.1  8.2 99.00 99.00 99.00 999 1016.7  17.1  24.0  12.7 99.0 -0.19
2005 03 19 11 00  26  7.1  8.1 99.00 99.00 99.00 999 1016.5  16.9  23.7  13.0 99.0 -0.21
2005 03 19 12 00  21  6.4  7.1 99.00 99.00 99.00 999 1017.5  17.2  23.6  12.1 99.0 -0.25
2005 03 19 13 00   8  6.3  7.5 99.00 99.00 99.00 999 1018.5  17.2  23.4  10.7 99.0 -0.27
2005 03 19 14 00   0  5.7  6.8 99.00 99.00 99.00 999 1018.8  16.9  23.4   9.8 99.0 -0.20
2005 03 19 15 00   2  5.1  6.0 99.00 99.00 99.00 999 1019.1  16.8  23.4  10.9 99.0 -0.17
2005 03 19 16 00   0  3.4  4.1 99.00 99.00 99.00 999 1018.9  17.4  23.5  10.4 99.0 -0.13
2005 03 19 17 00 338  2.2  3.1 99.00 99.00 99.00 999 1018.6  17.7  23.7  10.5 99.0  0.00
2005 03 19 18 00   4  1.0  1.7 99.00 99.00 99.00 999 1018.0  18.2  23.9  10.6 99.0  0.15
2005 03 19 19 00 136  0.2  0.5 99.00 99.00 99.00 999 1017.2  18.8  24.2  10.0 99.0  0.32
2005 03 19 20 00 267  2.1  2.8 99.00 99.00 99.00 999 1017.1  19.5  24.4  10.3 99.0  0.34
2005 03 19 21 00 308  2.8  3.9 99.00 99.00 99.00 999 1017.0  19.5  24.6  10.5 99.0  0.39
2005 03 19 22 00 307  4.1  4.6 99.00 99.00 99.00 999 1017.1  19.7  24.7  11.8 99.0  0.39
2005 03 19 23 00 309  5.0  5.6 99.00 99.00 99.00 999 1017.2  19.6  24.6  12.6 99.0  0.35
2005 03 20 00 00 312  5.4  6.2 99.00 99.00 99.00 999 1017.6  19.6  24.5  11.9 99.0  0.27
2005 03 20 01 00 320  6.9  8.4 99.00 99.00 99.00 999 1018.2  19.4  24.3  14.3 99.0  0.18
2005 03 20 02 00 340  6.1  6.8 99.00 99.00 99.00 999 1018.3  19.6  24.1  14.6 99.0  0.08
2005 03 20 03 00 348  5.9  7.1 99.00 99.00 99.00 999 1018.7  19.6  23.9  14.7 99.0 -0.01
2005 03 20 04 00 359  4.3  5.1 99.00 99.00 99.00 999 1018.5  19.5  23.8  14.7 99.0 -0.07
2005 03 20 05 00  20  2.7  4.3 99.00 99.00 99.00 999 1017.8  19.6  23.8  14.5 99.0 -0.14
2005 03 20 06 00  43  2.8  3.4 99.00 99.00 99.00 999 1017.3  19.7  23.6  14.4 99.0 -0.22
2005 03 20 07 00  41  2.3  2.9 99.00 99.00 99.00 999 1016.7  19.4  23.5  14.6 99.0 -0.32
2005 03 20 08 00  50  3.7  4.5 99.00 99.00 99.00 999 1016.2  19.5  23.4  14.2 99.0 -0.36
2005 03 20 09 00  76  3.0  3.7 99.00 99.00 99.00 999 1016.1  19.7  23.3  13.7 99.0 -0.26
2005 03 20 10 00  67  3.2  4.0 99.00 99.00 99.00 999 1016.8  20.0  23.2  13.8 99.0 -0.19
2005 03 20 11 00  61  4.6  5.3 99.00 99.00 99.00 999 1017.3  20.0  23.2  14.4 99.0 -0.14
2005 03 20 12 00  38  3.2  4.0 99.00 99.00 99.00 999 1017.9  20.2  23.1  14.1 99.0 -0.15
2005 03 20 13 00  26  3.8  4.7 99.00 99.00 99.00 999 1018.6  20.2  23.0  13.3 99.0 -0.17
2005 03 20 14 00  24  4.2  4.7 99.00 99.00 99.00 999 1019.2  20.3  23.0  13.3 99.0 -0.24
2005 03 20 15 00  33  3.6  4.2 99.00 99.00 99.00 999 1019.3  20.7  23.1  14.3 99.0 -0.21
2005 03 20 16 00  50  3.8  4.8 99.00 99.00 99.00 999 1019.1  21.1  23.3  14.7 99.0 -0.17
2005 03 20 17 00  74  3.8  4.5 99.00 99.00 99.00 999 1018.0  21.7  23.6  16.0 99.0 -0.13
2005 03 20 18 00  85  4.0  5.7 99.00 99.00 99.00 999 1017.4  22.4  23.9  14.9 99.0  0.01
2005 03 20 19 00  81  4.9  5.4 99.00 99.00 99.00 999 1016.6  22.3  24.2  15.4 99.0  0.20
2005 03 20 20 00  88  5.6  7.1 99.00 99.00 99.00 999 1015.4  22.4  24.3  16.0 99.0  0.25
2005 03 20 21 00 111  5.8  6.8 99.00 99.00 99.00 999 1015.1  22.6  24.3  16.9 99.0  0.29
2005 03 20 22 00 106  6.1  6.8 99.00 99.00 99.00 999 1014.6  22.9  24.3  17.3 99.0  0.34
2005 03 20 23 00 114  5.9  6.9 99.00 99.00 99.00 999 1015.0  22.9  24.2  17.5 99.0  0.37
2005 03 21 00 00  79  6.4  7.0 99.00 99.00 99.00 999 1015.4  22.7  24.2  17.3 99.0  0.30
2005 03 21 01 00  75  7.5  8.3 99.00 99.00 99.00 999 1015.6  22.5  24.2  17.6 99.0  0.19
2005 03 21 02 00  79  7.7  9.3 99.00 99.00 99.00 999 1015.8  22.3  24.0  17.4 99.0  0.08
2005 03 21 03 00  90  6.3  7.3 99.00 99.00 99.00 999 1016.4  22.3  23.8  17.5 99.0 -0.03
2005 03 21 04 00  94  6.2  7.6 99.00 99.00 99.00 999 1016.8  22.2  23.7  17.3 99.0 -0.12
2005 03 21 05 00  94  5.0  5.9 99.00 99.00 99.00 999 1017.0  22.2  23.6  17.8 99.0 -0.16
2005 03 21 06 00  59  3.4  4.2 99.00 99.00 99.00 999 1017.2  22.4  23.6  18.4 99.0 -0.17
2005 03 21 07 00 118  3.1  3.7 99.00 99.00 99.00 999 1016.6  22.4  23.6  18.2 99.0 -0.21
2005 03 21 08 00 121  3.7  4.0 99.00 99.00 99.00 999 1015.2  22.3  23.6  18.6 99.0 -0.31
2005 03 21 09 00 122  5.1  5.7 99.00 99.00 99.00 999 1014.1  22.4  23.5  19.1 99.0 -0.35
2005 03 21 10 00 135  6.5  7.1 99.00 99.00 99.00 999 1013.8  22.9  23.4  19.2 99.0 -0.22
2005 03 21 11 00 145  7.2  7.8 99.00 99.00 99.00 999 1013.7  23.3  23.4  19.9 99.0 -0.13
2005 03 21 12 00 159  7.3  8.9 99.00 99.00 99.00 999 1013.8  23.5  23.3  20.2 99.0 -0.07
2005 03 21 13 00 157  6.7  7.5 99.00 99.00 99.00 999 1014.3  23.9  23.2  20.5 99.0 -0.09
2005 03 21 14 00 157  7.1  8.0 99.00 99.00 99.00 999 1014.7  24.0  23.3  21.0 99.0 -0.16
2005 03 21 15 00 149  7.9  8.8 99.00 99.00 99.00 999 1014.6  24.2  23.4  20.9 99.0 -0.26
2005 03 21 16 00 150  6.9  7.6 99.00 99.00 99.00 999 1014.7  24.3  23.6  21.1 99.0 -0.23
2005 03 21 17 00 148  7.5  8.6 99.00 99.00 99.00 999 1014.1  24.4  23.9  21.1 99.0 -0.14
2005 03 21 18 00 144  6.9  8.1 99.00 99.00 99.00 999 1013.3  24.3  24.2  21.1 99.0 -0.05
2005 03 21 19 00 157  7.0  7.6 99.00 99.00 99.00 999 1012.5  24.3  24.6  21.0 99.0  0.09
2005 03 21 20 00 155  6.8  7.7 99.00 99.00 99.00 999 1012.2  24.7  24.9  21.4 99.0  0.26
2005 03 21 21 00 137  5.5  6.4 99.00 99.00 99.00 999 1012.2  24.8  25.1  21.7 99.0  0.33
2005 03 21 22 00 110  4.7  5.4 99.00 99.00 99.00 999 1012.5  24.9  25.0  21.4 99.0  0.39
2005 03 21 23 00  92  5.0  6.1 99.00 99.00 99.00 999 1012.6  24.4  24.8  21.7 99.0  0.42
2005 03 22 00 00 116  5.1  5.7 99.00 99.00 99.00 999 1013.2  24.2  24.8  22.1 99.0  0.42
2005 03 22 01 00 125  5.7  6.3 99.00 99.00 99.00 999 1013.6  24.1  24.8  22.0 99.0  0.36
2005 03 22 02 00 126  5.6  6.6 99.00 99.00 99.00 999 1014.3  24.1  24.7  22.4 99.0  0.25
2005 03 22 03 00 138  5.8  6.6 99.00 99.00 99.00 999 1014.7  24.2  24.7  22.7 99.0  0.20
2005 03 22 04 00 147  7.2  8.9 99.00 99.00 99.00 999 1014.4  24.2  24.6  22.9 99.0  0.14
2005 03 22 05 00 146  6.7  7.7 99.00 99.00 99.00 999 1014.2  24.3  24.5  23.0 99.0  0.09
2005 03 22 06 00 142  7.1  8.0 99.00 99.00 99.00 999 1013.8  24.2  24.5  23.1 99.0  0.07
2005 03 22 07 00 148  6.9  7.4 99.00 99.00 99.00 999 1013.5  24.1  24.6  22.9 99.0  0.06
2005 03 22 08 00 153  6.9  7.6 99.00 99.00 99.00 999 1012.7  24.1  24.7  23.1 99.0  0.01
2005 03 22 09 00 148  6.1  6.8 99.00 99.00 99.00 999 1012.6  24.1  24.8  23.3 99.0 -0.07
2005 03 22 10 00 151  5.7  6.7 99.00 99.00 99.00 999 1012.9  24.1  24.7  23.3 99.0 -0.01
2005 03 22 11 00 151  5.7  6.2 99.00 99.00 99.00 999 1013.2  24.0  24.5  23.3 99.0  0.12
2005 03 22 12 00 169  4.8  5.5 99.00 99.00 99.00 999 1013.8  24.2  24.3  23.5 99.0  0.21
2005 03 22 13 00 168  5.9  6.6 99.00 99.00 99.00 999 1014.3  24.6  24.3  23.7 99.0  0.24
2005 03 22 14 00 164  5.9  7.2 99.00 99.00 99.00 999 1014.6  24.8  24.4  23.7 99.0  0.21
2005 03 22 15 00 167  5.7  6.5 99.00 99.00 99.00 999 1015.0  25.1  24.6  23.8 99.0  0.09
2005 03 22 16 00 159  6.4  7.2 99.00 99.00 99.00 999 1015.2  25.1  24.8  23.6 99.0  0.01
2005 03 22 17 00 155  6.3  7.1 99.00 99.00 99.00 999 1014.8  25.0  25.1  23.4 99.0  0.06
2005 03 22 18 00 144  6.0  6.6 99.00 99.00 99.00 999 1014.6  25.2  25.5  23.7 99.0  0.09
2005 03 22 19 00 136  4.9  5.6 99.00 99.00 99.00 999 1014.2  25.2  25.9  23.6 99.0  0.19
2005 03 22 20 00 124  5.3  6.1 99.00 99.00 99.00 999 1013.5  25.6  26.2  23.9 99.0  0.33
2005 03 22 21 00 129  7.2  8.1 99.00 99.00 99.00 999 1012.9  25.7  26.4  23.9 99.0  0.37
2005 03 22 22 00 123  7.9  9.2 99.00 99.00 99.00 999 1012.2  25.6  26.5  23.8 99.0  0.35
2005 03 22 23 00 118  7.8  9.1 99.00 99.00 99.00 999 1012.0  25.3  26.4  23.9 99.0  0.46
2005 03 23 00 00 127  7.5  8.5 99.00 99.00 99.00 999 1012.2  25.0  26.2  23.9 99.0  0.51
2005 03 23 01 00 132  8.3  9.0 99.00 99.00 99.00 999 1012.8  24.9  26.0  23.8 99.0  0.51
2005 03 23 02 00 145  7.7  8.9 99.00 99.00 99.00 999 1013.6  24.9  25.9  23.9 99.0  0.42
2005 03 23 03 00 148  6.7  7.5 99.00 99.00 99.00 999 1014.5  25.0  25.9  24.0 99.0  0.23
2005 03 23 04 00 152  6.3  7.2 99.00 99.00 99.00 999 1014.6  25.0  25.9  24.1 99.0  0.11
2005 03 23 05 00 155  5.9  6.6 99.00 99.00 99.00 999 1014.3  25.0  25.8  24.2 99.0  0.07
2005 03 23 06 00 148  6.0  6.8 99.00 99.00 99.00 999 1013.7  24.7  25.8  24.1 99.0  0.05
2005 03 23 07 00 152  6.3  6.9 99.00 99.00 99.00 999 1013.2  24.6  25.8  24.1 99.0  0.07
2005 03 23 08 00 157  6.8  7.9 99.00 99.00 99.00 999 1012.5  24.6  25.8  24.2 99.0  0.08
2005 03 23 09 00 160  7.5  8.5 99.00 99.00 99.00 999 1012.0  24.6  25.8  24.2 99.0 -0.06
2005 03 23 10 00 168  6.0  6.6 99.00 99.00 99.00 999 1012.8  24.7  25.8  24.3 99.0 -0.10
2005 03 23 11 00 163  4.7  5.3 99.00 99.00 99.00 999 1013.6  24.7  25.7  24.2 99.0  0.02
2005 03 23 12 00 165  4.0  4.2 99.00 99.00 99.00 999 1014.5  24.7  25.6  24.2 99.0  0.15
2005 03 23 13 00 159  3.2  3.6 99.00 99.00 99.00 999 1015.8  25.1  25.5  23.9 99.0  0.22
2005 03 23 14 00 184  3.7  4.2 99.00 99.00 99.00 999 1016.1  25.7  25.6  23.8 99.0  0.21
2005 03 23 15 00 189  3.9  4.2 99.00 99.00 99.00 999 1016.4  25.7  25.7  23.5 99.0  0.09
2005 03 23 16 00 194  3.7  4.4 99.00 99.00 99.00 999 1016.7  25.6  26.0  23.6 99.0 -0.08
2005 03 23 17 00 174  3.2  3.6 99.00 99.00 99.00 999 1016.3  26.2  26.3  24.2 99.0 -0.07
2005 03 23 18 00 166  3.1  3.8 99.00 99.00 99.00 999 1016.3  26.2  26.7  23.7 99.0 -0.10
2005 03 23 19 00 190  3.8  4.3 99.00 99.00 99.00 999 1015.4  26.1  27.1  23.0 99.0 -0.02
2005 03 23 20 00 202  2.7  3.4 99.00 99.00 99.00 999 1014.8  26.5  27.4  23.7 99.0  0.09
2005 03 23 21 00 168  2.9  3.2 99.00 99.00 99.00 999 1014.6  26.8  27.5  23.9 99.0  0.17
2005 03 23 22 00   0  0.0  0.0 99.00 99.00 99.00 999 1014.8  28.4  27.6  24.1 99.0  0.13
2005 03 23 23 00 330  1.2  1.6 99.00 99.00 99.00 999 1015.2  26.4  27.7  22.8 99.0  0.21
2005 03 24 00 00 359  1.5  1.8 99.00 99.00 99.00 999 1015.3  26.1  27.7  23.1 99.0  0.31
2005 03 24 01 00 164  4.3  4.9 99.00 99.00 99.00 999 1015.3  26.1  27.6  24.0 99.0  0.37
2005 03 24 02 00 164  3.4  3.6 99.00 99.00 99.00 999 1015.9  25.7  27.3  24.1 99.0  0.40
2005 03 24 03 00 176  5.7  6.3 99.00 99.00 99.00 999 1016.8  25.7  27.1  24.3 99.0  0.22
2005 03 24 04 00 173  3.1  3.7 99.00 99.00 99.00 999 1016.8  25.3  27.0  24.0 99.0  0.08
2005 03 24 05 00 170  3.8  4.4 99.00 99.00 99.00 999 1016.9  25.5  27.1  23.4 99.0  0.12
2005 03 24 06 00 183  6.9  7.7 99.00 99.00 99.00 999 1015.8  25.1  27.1  24.0 99.0  0.02
2005 03 24 07 00 185  5.4  5.8 99.00 99.00 99.00 999 1014.9  25.6  27.1  23.3 99.0  0.03
2005 03 24 08 00 194  3.1  3.4 99.00 99.00 99.00 999 1014.4  25.9  27.1  22.9 99.0  0.06
2005 03 24 09 00 192  4.3  4.8 99.00 99.00 99.00 999 1014.4  26.1  27.0  22.0 99.0  0.06
2005 03 24 10 00 197  6.8  7.4 99.00 99.00 99.00 999 1014.0  25.8  26.8  22.0 99.0 -0.05
2005 03 24 11 00 199  7.3  8.3 99.00 99.00 99.00 999 1014.6  25.5  26.7  22.8 99.0 -0.03
2005 03 24 12 00 212  7.8  9.0 99.00 99.00 99.00 999 1015.0  25.5  26.7  23.0 99.0  0.15
2005 03 24 13 00 220  7.0  8.4 99.00 99.00 99.00 999 1016.5  25.7  26.7  22.7 99.0  0.29
2005 03 24 14 00 234  6.0  6.5 99.00 99.00 99.00 999 1017.2  26.1  26.7  22.7 99.0  0.31
2005 03 24 15 00 236  5.1  5.7 99.00 99.00 99.00 999 1017.7  26.2  26.7  23.3 99.0  0.24
2005 03 24 16 00 246  4.5  5.4 99.00 99.00 99.00 999 1017.8  26.6  26.9  22.1 99.0  0.07
2005 03 24 17 00 310  0.5  1.1 99.00 99.00 99.00 999 1017.7  26.5  27.2  21.9 99.0  0.01
2005 03 24 18 00 165  1.8  2.2 99.00 99.00 99.00 999 1017.3  27.6  27.6  23.1 99.0 -0.05
2005 03 24 19 00 323  0.4  0.6 99.00 99.00 99.00 999 1016.4  28.1  28.0  22.7 99.0 -0.04
2005 03 24 20 00   2  0.6  1.1 99.00 99.00 99.00 999 1015.5  26.5  28.3  22.3 99.0  0.03
2005 03 24 21 00  71  3.4  4.1 99.00 99.00 99.00 999 1015.2  26.5  28.4  23.1 99.0  0.12
2005 03 24 22 00  75  5.3  5.9 99.00 99.00 99.00 999 1015.0  26.0  28.4  23.2 99.0  0.12
2005 03 24 23 00  75  5.3  5.8 99.00 99.00 99.00 999 1015.2  25.6  28.2  22.8 99.0  0.12
2005 03 25 00 00 100  5.8  6.5 99.00 99.00 99.00 999 1015.6  25.4  28.4  22.9 99.0  0.27
2005 03 25 01 00 115  6.0  6.6 99.00 99.00 99.00 999 1016.2  25.3  28.4  22.8 99.0  0.39
2005 03 25 02 00 127  7.2  7.9 99.00 99.00 99.00 999 1016.8  25.2  28.2  23.1 99.0  0.45
2005 03 25 03 00 132  7.5  8.8 99.00 99.00 99.00 999 1017.1  25.4  27.9  23.1 99.0  0.41
2005 03 25 04 00 141  6.7  7.7 99.00 99.00 99.00 999 1016.9  25.3  27.8  23.2 99.0  0.25
2005 03 25 05 00 149  6.5  7.3 99.00 99.00 99.00 999 1016.8  25.5  27.7  23.5 99.0  0.11
2005 03 25 06 00 154  7.2  8.1 99.00 99.00 99.00 999 1016.2  25.5  27.6  23.2 99.0  0.09
2005 03 25 07 00 156  5.9  6.7 99.00 99.00 99.00 999 1015.4  25.6  27.6  23.4 99.0  0.05
2005 03 25 08 00 148  7.0  7.7 99.00 99.00 99.00 999 1014.8  25.5  27.5  23.7 99.0  0.08
2005 03 25 09 00 145  5.9  6.2 99.00 99.00 99.00 999 1014.9  25.4  27.3  24.2 99.0  0.10
2005 03 25 10 00 138  6.1  6.6 99.00 99.00 99.00 999 1015.1  25.4  27.3  24.4 99.0  0.06
2005 03 25 11 00 142  4.8  5.6 99.00 99.00 99.00 999 1015.7  25.4  27.3  24.6 99.0  0.04
2005 03 25 12 00 159  6.0  6.7 99.00 99.00 99.00 999 1016.0  25.4  27.2  24.5 99.0  0.18
2005 03 25 13 00 160  6.2  7.4 99.00 99.00 99.00 999 1016.3  25.7  27.2  24.3 99.0  0.32
2005 03 25 14 00 168  7.2  7.8 99.00 99.00 99.00 999 1016.1  25.9  27.2  24.1 99.0  0.41
2005 03 25 15 00 172  6.0  7.0 99.00 99.00 99.00 999 1016.4  25.6  27.3  23.9 99.0  0.39
2005 03 25 16 00 167  6.7  7.4 99.00 99.00 99.00 999 1016.0  25.7  27.5  24.1 99.0  0.23
2005 03 25 17 00 178  6.3  7.1 99.00 99.00 99.00 999 1015.4  25.8  27.7  24.6 99.0  0.02
2005 03 25 18 00 207  5.9  7.6 99.00 99.00 99.00 999 1014.4  25.8  28.0  23.9 99.0  0.01
2005 03 25 19 00 203  4.2  4.8 99.00 99.00 99.00 999 1013.9  26.1  28.3  24.2 99.0 -0.03
2005 03 25 20 00 226  3.7  4.8 99.00 99.00 99.00 999 1013.3  26.1  28.7  23.8 99.0  0.05
2005 03 25 21 00 257  1.2  2.2 99.00 99.00 99.00 999 1012.6  26.3  28.8  23.9 99.0  0.16
2005 03 25 22 00 198  1.6  2.1 99.00 99.00 99.00 999 1012.4  27.1  28.9  23.9 99.0  0.23
2005 03 25 23 00 324  0.6  1.0 99.00 99.00 99.00 999 1012.6  27.8  28.8  24.5 99.0  0.13
2005 03 26 00 00  56  0.5  0.6 99.00 99.00 99.00 999 1013.4  26.4  28.7  23.2 99.0  0.12
2005 03 26 01 00  31  1.7  2.1 99.00 99.00 99.00 999 1013.9  26.7  28.7  23.0 99.0  0.26
2005 03 26 02 00 112  2.0  2.2 99.00 99.00 99.00 999 1014.6  26.4  28.7  24.2 99.0  0.38
2005 03 26 03 00 118  2.6  2.9 99.00 99.00 99.00 999 1015.1  25.8  28.7  24.2 99.0  0.42
2005 03 26 04 00 138  3.9  4.4 99.00 99.00 99.00 999 1015.2  25.8  28.5  23.6 99.0  0.33
2005 03 26 05 00 138  3.0  3.4 99.00 99.00 99.00 999 1015.0  25.9  28.4  23.7 99.0  0.16
2005 03 26 06 00 150  4.0  4.8 99.00 99.00 99.00 999 1014.4  25.9  28.4  24.7 99.0  0.14
2005 03 26 07 00 156  4.8  5.5 99.00 99.00 99.00 999 1014.0  25.7  28.4  24.2 99.0  0.06
2005 03 26 08 00 138  4.4  4.7 99.00 99.00 99.00 999 1013.2  25.8  28.3  24.0 99.0  0.08
