YY MM DD hh WD   WSPD GST  WVHT  DPD   APD  MWD  BAR    ATMP  WTMP  DEWP  VIS
97 06 14 06 182  4.9  5.5 99.00 99.00 99.00 999 1015.5  27.9  29.8 999.0 99.0
97 06 14 07 179  4.0  4.6 99.00 99.00 99.00 999 1014.8  27.8  29.7 999.0 99.0
97 06 14 08 176  4.4  5.0 99.00 99.00 99.00 999 1014.6  27.7  29.6 999.0 99.0
97 06 14 09 190  3.8  4.2 99.00 99.00 99.00 999 1014.3  27.8  29.4 999.0 99.0
97 06 14 10 182  4.6  5.3 99.00 99.00 99.00 999 1014.6  27.9  29.4 999.0 99.0
97 06 14 11 192  4.5  4.9 99.00 99.00 99.00 999 1015.1  28.0  29.3 999.0 99.0
97 06 14 12 194  4.8  5.2 99.00 99.00 99.00 999 1015.9  28.3  29.2 999.0 99.0
97 06 14 13 201  4.1  4.8 99.00 99.00 99.00 999 1016.3  28.4  29.3 999.0 99.0
97 06 14 14 163  4.3  4.8 99.00 99.00 99.00 999 1016.5  28.4  29.4 999.0 99.0
97 06 14 15 229  1.0  2.7 99.00 99.00 99.00 999 1017.1  28.7  29.6 999.0 99.0
97 06 14 16 190  3.6  4.2 99.00 99.00 99.00 999 1017.2  28.8  29.9 999.0 99.0
97 06 14 17 193  5.1  5.8 99.00 99.00 99.00 999 1016.8  28.8  30.2 999.0 99.0
97 06 14 18 199  5.6  6.3 99.00 99.00 99.00 999 1015.9  28.7  30.4 999.0 99.0
97 06 14 19 190  5.2  6.3 99.00 99.00 99.00 999 1015.0  28.6  30.7 999.0 99.0
97 06 14 20 213  3.8  5.0 99.00 99.00 99.00 999 1014.6  28.7  30.8 999.0 99.0
97 06 14 21 192  3.8  4.5 99.00 99.00 99.00 999 1014.7  28.9  31.0 999.0 99.0
97 06 14 22 267  1.5  2.5 99.00 99.00 99.00 999 1014.7  29.2  31.0 999.0 99.0
97 06 14 23 255  2.2  3.0 99.00 99.00 99.00 999 1014.8  29.1  31.0 999.0 99.0
97 06 15 00 230  2.0  2.5 99.00 99.00 99.00 999 1014.9  28.9  30.9 999.0 99.0
97 06 15 01 191  2.1  2.5 99.00 99.00 99.00 999 1015.1  28.7  30.9 999.0 99.0
97 06 15 02 216  2.9  3.5 99.00 99.00 99.00 999 1016.1  28.5  30.8 999.0 99.0
97 06 15 03 193  3.7  4.3 99.00 99.00 99.00 999 1016.0  28.4  30.7 999.0 99.0
97 06 15 04 195  4.4  4.9 99.00 99.00 99.00 999 1015.7  28.6  30.6 999.0 99.0
97 06 15 05 187  3.8  4.3 99.00 99.00 99.00 999 1015.1  28.7  30.6 999.0 99.0
97 06 15 06 219  3.5  4.1 99.00 99.00 99.00 999 1014.9  28.5  30.6 999.0 99.0
97 06 15 07 197  5.1  6.0 99.00 99.00 99.00 999 1014.0  28.5  30.5 999.0 99.0
97 06 15 08 183  4.3  5.1 99.00 99.00 99.00 999 1013.5  28.5  30.4 999.0 99.0
97 06 15 09 345  6.8 11.9 99.00 99.00 99.00 999 1014.7  28.2  30.3 999.0 99.0
97 06 15 10  58  6.3  7.5 99.00 99.00 99.00 999 1014.4  24.5  30.1 999.0 99.0
97 06 15 11 118  2.8  3.3 99.00 99.00 99.00 999 1014.3  25.6  29.9 999.0 99.0
97 06 15 12 165  5.4  5.8 99.00 99.00 99.00 999 1014.8  27.1  29.8 999.0 99.0
97 06 15 13 191  5.3  6.1 99.00 99.00 99.00 999 1015.4  27.5  29.8 999.0 99.0
97 06 15 14 192  4.8  5.6 99.00 99.00 99.00 999 1015.9  27.8  29.9 999.0 99.0
97 06 15 15 199  7.2  7.9 99.00 99.00 99.00 999 1015.8  28.3  30.0 999.0 99.0
97 06 15 16 203  5.5  6.2 99.00 99.00 99.00 999 1015.6  28.4  30.3 999.0 99.0
97 06 15 17 242  5.4  6.6 99.00 99.00 99.00 999 1015.8  28.3  30.4 999.0 99.0
97 06 15 18 288  3.0  3.6 99.00 99.00 99.00 999 1016.0  25.4  30.2 999.0 99.0
97 06 15 19 293  6.4  6.9 99.00 99.00 99.00 999 1015.1  26.4  30.1 999.0 99.0
97 06 15 20 263  4.2  5.5 99.00 99.00 99.00 999 1014.7  28.2  30.2 999.0 99.0
97 06 15 21 293  5.9  6.9 99.00 99.00 99.00 999 1014.3  28.8  30.4 999.0 99.0
97 06 15 22 298  5.5  5.9 99.00 99.00 99.00 999 1013.8  28.6  30.4 999.0 99.0
97 06 15 23 292  5.7  6.2 99.00 99.00 99.00 999 1013.2  29.0  30.5 999.0 99.0
97 06 16 00 278  5.7  6.0 99.00 99.00 99.00 999 1013.6  28.8  30.5 999.0 99.0
97 06 16 01 294  5.7  6.2 99.00 99.00 99.00 999 1013.2  28.9  30.4 999.0 99.0
97 06 16 02 293  5.1  5.6 99.00 99.00 99.00 999 1013.5  29.1  30.3 999.0 99.0
97 06 16 03 289  3.9  4.3 99.00 99.00 99.00 999 1014.3  28.9  30.1 999.0 99.0
97 06 16 04 297  4.9  5.7 99.00 99.00 99.00 999 1014.1  28.8  30.0 999.0 99.0
97 06 16 05 260  3.9  4.3 99.00 99.00 99.00 999 1014.0  28.7  29.9 999.0 99.0
97 06 16 06 226  3.3  3.7 99.00 99.00 99.00 999 1013.6  28.5  29.8 999.0 99.0
97 06 16 07 229  3.9  4.6 99.00 99.00 99.00 999 1013.0  28.2  29.8 999.0 99.0
97 06 16 08 212  4.9  5.9 99.00 99.00 99.00 999 1012.4  27.9  29.7 999.0 99.0
97 06 16 09 209  5.7  6.2 99.00 99.00 99.00 999 1012.3  27.8  29.6 999.0 99.0
97 06 16 10 221  5.9  6.6 99.00 99.00 99.00 999 1012.7  27.9  29.5 999.0 99.0
97 06 16 11 232  6.7  7.4 99.00 99.00 99.00 999 1013.4  28.2  29.6 999.0 99.0
97 06 16 12 250  5.6  6.2 99.00 99.00 99.00 999 1013.9  28.3  29.6 999.0 99.0
97 06 16 13 264  4.7  5.4 99.00 99.00 99.00 999 1014.6  28.6  29.6 999.0 99.0
97 06 16 14 281  4.2  4.7 99.00 99.00 99.00 999 1014.9  28.7  29.6 999.0 99.0
97 06 16 15 274  4.5  4.8 99.00 99.00 99.00 999 1015.3  28.7  29.8 999.0 99.0
97 06 16 16 298  5.5  6.5 99.00 99.00 99.00 999 1015.2  28.7  30.1 999.0 99.0
97 06 16 17 293  4.7  5.4 99.00 99.00 99.00 999 1015.2  28.9  30.2 999.0 99.0
97 06 16 18 285  3.7  4.3 99.00 99.00 99.00 999 1014.8  29.2  30.5 999.0 99.0
97 06 16 19 308  3.5  4.6 99.00 99.00 99.00 999 1014.3  29.3  30.8 999.0 99.0
97 06 16 20 295  4.4  5.1 99.00 99.00 99.00 999 1014.0  29.5  31.0 999.0 99.0
97 06 16 21 296  3.1  3.9 99.00 99.00 99.00 999 1013.3  29.7  31.2 999.0 99.0
97 06 16 22 296  3.3  4.4 99.00 99.00 99.00 999 1013.6  29.8  31.3 999.0 99.0
97 06 16 23 276  3.0  3.7 99.00 99.00 99.00 999 1013.8  29.8  31.3 999.0 99.0
97 06 17 00 272  3.1  3.6 99.00 99.00 99.00 999 1014.5  29.6  31.2 999.0 99.0
97 06 17 01 255  2.1  2.5 99.00 99.00 99.00 999 1014.6  29.5  31.1 999.0 99.0
97 06 17 02 234  2.8  3.4 99.00 99.00 99.00 999 1015.2  29.3  31.0 999.0 99.0
97 06 17 03 206  2.2  2.7 99.00 99.00 99.00 999 1016.5  29.2  30.9 999.0 99.0
97 06 17 04 239  1.8  2.7 99.00 99.00 99.00 999 1016.4  29.2  30.8 999.0 99.0
97 06 17 05 216  2.0  2.7 99.00 99.00 99.00 999 1015.9  29.1  30.8 999.0 99.0
97 06 17 06 204  3.3  4.2 99.00 99.00 99.00 999 1015.2  28.9  30.7 999.0 99.0
97 06 17 07 202  4.1  4.7 99.00 99.00 99.00 999 1014.7  28.8  30.6 999.0 99.0
97 06 17 08 204  3.6  4.1 99.00 99.00 99.00 999 1014.2  28.7  30.6 999.0 99.0
97 06 17 09 214  3.8  4.2 99.00 99.00 99.00 999 1014.1  28.4  30.5 999.0 99.0
97 06 17 10 202  3.6  4.1 99.00 99.00 99.00 999 1014.4  28.4  30.4 999.0 99.0
97 06 17 11 184  4.7  5.3 99.00 99.00 99.00 999 1014.7  28.6  30.4 999.0 99.0
97 06 17 12 176  4.6  5.3 99.00 99.00 99.00 999 1015.3  28.8  30.4 999.0 99.0
97 06 17 13 177  3.3  3.8 99.00 99.00 99.00 999 1016.0  28.8  30.4 999.0 99.0
97 06 17 14 204  4.8  5.7 99.00 99.00 99.00 999 1016.1  28.9  30.5 999.0 99.0
97 06 17 15 223  3.8  4.4 99.00 99.00 99.00 999 1016.3  29.1  30.6 999.0 99.0
97 06 17 16 206  3.0  4.0 99.00 99.00 99.00 999 1016.4  29.3  30.9 999.0 99.0
97 06 17 17 196  2.9  4.1 99.00 99.00 99.00 999 1016.4  29.2  31.1 999.0 99.0
97 06 17 18 219  3.2  3.8 99.00 99.00 99.00 999 1016.0  29.3  31.3 999.0 99.0
97 06 17 19 229  1.8 99.0 99.00 99.00 99.00 999 1015.8  29.6  31.6 999.0 99.0
97 06 17 20 206  3.3  3.9 99.00 99.00 99.00 999 1015.5  29.6  31.8 999.0 99.0
97 06 17 21 193  3.7  4.3 99.00 99.00 99.00 999 1015.3  29.5  32.0 999.0 99.0
97 06 17 22 266   .4  1.6 99.00 99.00 99.00 999 1015.6  29.5  32.1 999.0 99.0
97 06 17 23 218  2.2  3.6 99.00 99.00 99.00 999 1015.8  29.3  32.1 999.0 99.0
97 06 18 00 192  2.0  2.5 99.00 99.00 99.00 999 1016.4  29.2  32.0 999.0 99.0
97 06 18 01 179  1.2  1.4 99.00 99.00 99.00 999 1017.2  29.1  31.9 999.0 99.0
97 06 18 02 166  1.6  2.0 99.00 99.00 99.00 999 1018.2  29.2  31.9 999.0 99.0
97 06 18 03 144  2.2  2.8 99.00 99.00 99.00 999 1018.9  29.1  31.8 999.0 99.0
97 06 18 04 128  2.8  3.2 99.00 99.00 99.00 999 1019.2  29.0  31.7 999.0 99.0
97 06 18 05 131  4.1  4.5 99.00 99.00 99.00 999 1018.9  29.1  31.5 999.0 99.0
97 06 18 06 126  3.7  4.5 99.00 99.00 99.00 999 1018.4  29.1  31.4 999.0 99.0
97 06 18 07 107  4.0  4.6 99.00 99.00 99.00 999 1017.6  29.3  31.3 999.0 99.0
97 06 18 08 118  3.7  4.1 99.00 99.00 99.00 999 1017.6  29.2  31.2 999.0 99.0
97 06 18 09 109  4.2  5.0 99.00 99.00 99.00 999 1017.5  29.3  31.2 999.0 99.0
97 06 18 10 115  4.4  4.8 99.00 99.00 99.00 999 1017.8  29.3  31.0 999.0 99.0
97 06 18 11 119  3.7  4.3 99.00 99.00 99.00 999 1018.3  28.9  30.9 999.0 99.0
97 06 18 12 126  4.7  5.1 99.00 99.00 99.00 999 1018.6  29.0  30.9 999.0 99.0
97 06 18 13 127  5.0  5.6 99.00 99.00 99.00 999 1019.1  29.1  31.0 999.0 99.0
97 06 18 14 132  5.7  6.5 99.00 99.00 99.00 999 1019.2  29.3  31.1 999.0 99.0
97 06 18 15 137  5.0  5.5 99.00 99.00 99.00 999 1019.7  29.2  31.2 999.0 99.0
97 06 18 16 155  5.0  5.8 99.00 99.00 99.00 999 1020.0  29.2  31.4 999.0 99.0
97 06 18 17 151  4.0  4.8 99.00 99.00 99.00 999 1019.9  29.4  31.6 999.0 99.0
97 06 18 18 163  3.0  3.6 99.00 99.00 99.00 999 1019.7  29.5  31.9 999.0 99.0
97 06 18 19 139  4.3  5.3 99.00 99.00 99.00 999 1019.1  29.5  32.0 999.0 99.0
97 06 18 20 173  3.0  3.8 99.00 99.00 99.00 999 1018.4  29.6  32.1 999.0 99.0
97 06 18 21 145  4.7  5.4 99.00 99.00 99.00 999 1018.0  29.7  32.2 999.0 99.0
97 06 18 22 148  3.8  4.7 99.00 99.00 99.00 999 1018.0  29.8  32.3 999.0 99.0
97 06 18 23 144  3.6  4.0 99.00 99.00 99.00 999 1018.4  29.7  32.3 999.0 99.0
97 06 19 00 121  3.9  4.3 99.00 99.00 99.00 999 1018.8  29.5  32.2 999.0 99.0
97 06 19 01 124  4.3  4.8 99.00 99.00 99.00 999 1019.1  29.3  32.2 999.0 99.0
97 06 19 02 119  3.8  4.3 99.00 99.00 99.00 999 1019.7  29.2  32.1 999.0 99.0
97 06 19 03 123  3.3  3.8 99.00 99.00 99.00 999 1020.3  29.1  31.9 999.0 99.0
97 06 19 04 114  3.4  4.2 99.00 99.00 99.00 999 1020.4  29.2  31.9 999.0 99.0
97 06 19 05  70  4.2  4.7 99.00 99.00 99.00 999 1020.6  29.4  31.7 999.0 99.0
97 06 19 06  48  8.5  9.1 99.00 99.00 99.00 999 1020.0  28.4  31.5 999.0 99.0
97 06 19 07  60  5.8  6.4 99.00 99.00 99.00 999 1019.1  29.5  31.3 999.0 99.0
97 06 19 08  70  5.7  6.4 99.00 99.00 99.00 999 1018.8  29.7  31.1 999.0 99.0
97 06 19 09  92  5.9  6.6 99.00 99.00 99.00 999 1018.7  29.5  31.0 999.0 99.0
97 06 19 10 108  4.5  5.0 99.00 99.00 99.00 999 1018.8  29.5  30.9 999.0 99.0
97 06 19 11  71  4.8  5.6 99.00 99.00 99.00 999 1019.5  29.0  30.7 999.0 99.0
97 06 19 12 104  4.4  5.1 99.00 99.00 99.00 999 1019.9  28.9  30.7 999.0 99.0
97 06 19 13 111  3.3  3.8 99.00 99.00 99.00 999 1020.4  29.2  30.9 999.0 99.0
97 06 19 14 113  3.3  4.1 99.00 99.00 99.00 999 1020.5  29.3  31.0 999.0 99.0
97 06 19 15  92  2.9  3.2 99.00 99.00 99.00 999 1020.8  29.3  31.2 999.0 99.0
97 06 19 16  98  3.0  3.8 99.00 99.00 99.00 999 1020.8  29.4  31.4 999.0 99.0
97 06 19 17 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
97 06 19 18  99  3.3  3.8 99.00 99.00 99.00 999 1020.2  29.6  31.9 999.0 99.0
97 06 19 19  95  3.7  4.6 99.00 99.00 99.00 999 1019.7  29.7  32.0 999.0 99.0
97 06 19 20  81  3.1  4.0 99.00 99.00 99.00 999 1019.0  29.7  32.1 999.0 99.0
97 06 19 21  93  3.3  3.7 99.00 99.00 99.00 999 1018.8  29.7  32.1 999.0 99.0
97 06 19 22 101  3.4  4.3 99.00 99.00 99.00 999 1018.2  29.6  32.1 999.0 99.0
97 06 19 23  96  2.7  3.0 99.00 99.00 99.00 999 1018.7  29.6  32.1 999.0 99.0
97 06 20 00  90  2.2  2.5 99.00 99.00 99.00 999 1018.8  29.6  32.0 999.0 99.0
97 06 20 01 107  2.8  3.7 99.00 99.00 99.00 999 1018.6  29.1  31.9 999.0 99.0
97 06 20 02 119  3.0  3.7 99.00 99.00 99.00 999 1019.0  29.1  31.9 999.0 99.0
97 06 20 03 113  1.1  1.6 99.00 99.00 99.00 999 1019.5  29.1  31.8 999.0 99.0
97 06 20 04  96  1.9  2.5 99.00 99.00 99.00 999 1019.6  29.1  31.7 999.0 99.0
97 06 20 05  84  2.9  3.1 99.00 99.00 99.00 999 1019.1  29.2  31.7 999.0 99.0
97 06 20 06  68  4.1  4.8 99.00 99.00 99.00 999 1018.8  29.2  31.5 999.0 99.0
97 06 20 07  25 13.0 14.9 99.00 99.00 99.00 999 1019.1  27.0  31.3 999.0 99.0
97 06 20 08  58  8.5  9.4 99.00 99.00 99.00 999 1018.1  27.7  31.1 999.0 99.0
97 06 20 09  92  6.0  6.8 99.00 99.00 99.00 999 1017.2  28.4  30.9 999.0 99.0
97 06 20 10  82  5.4  6.2 99.00 99.00 99.00 999 1017.0  28.7  30.7 999.0 99.0
97 06 20 11  92  4.1  4.7 99.00 99.00 99.00 999 1017.3  28.5  30.5 999.0 99.0
97 06 20 12 101  4.3  5.2 99.00 99.00 99.00 999 1017.7  28.8  30.5 999.0 99.0
97 06 20 13  84  3.5  4.2 99.00 99.00 99.00 999 1018.5  29.1  30.6 999.0 99.0
97 06 20 14  90  3.6  4.2 99.00 99.00 99.00 999 1019.0  28.9  30.8 999.0 99.0
97 06 20 15  94  3.0  3.5 99.00 99.00 99.00 999 1019.2  29.1  31.0 999.0 99.0
97 06 20 16 103  3.3  4.0 99.00 99.00 99.00 999 1019.2  29.2  31.2 999.0 99.0
97 06 20 17  73  3.2  4.0 99.00 99.00 99.00 999 1019.2  29.3  31.4 999.0 99.0
97 06 20 18  92  2.9  3.6 99.00 99.00 99.00 999 1018.6  29.7  31.7 999.0 99.0
97 06 20 19 108  3.6  4.8 99.00 99.00 99.00 999 1018.4  29.7  31.9 999.0 99.0
97 06 20 20 111  5.0  5.7 99.00 99.00 99.00 999 1017.1  29.6  31.9 999.0 99.0
97 06 20 21 128  5.6  6.7 99.00 99.00 99.00 999 1017.2  28.8  32.0 999.0 99.0
97 06 20 22  97  3.6  4.3 99.00 99.00 99.00 999 1017.9  28.9  31.9 999.0 99.0
97 06 20 23 107  1.8  3.0 99.00 99.00 99.00 999 1017.0  28.7  31.8 999.0 99.0
97 06 21 00 109  3.9  4.6 99.00 99.00 99.00 999 1017.1  29.0  31.7 999.0 99.0
97 06 21 01  71  2.8  3.4 99.00 99.00 99.00 999 1017.4  29.0  31.6 999.0 99.0
97 06 21 02 108  4.4  5.3 99.00 99.00 99.00 999 1017.3  29.1  31.6 999.0 99.0
97 06 21 03 110  4.3  5.2 99.00 99.00 99.00 999 1018.1  28.8  31.6 999.0 99.0
97 06 21 04  96  5.6  6.3 99.00 99.00 99.00 999 1018.1  28.8  31.5 999.0 99.0
97 06 21 05  79  4.2  4.9 99.00 99.00 99.00 999 1018.2  28.8  31.4 999.0 99.0
97 06 21 06  65  4.2  4.9 99.00 99.00 99.00 999 1017.8  28.8  31.3 999.0 99.0
97 06 21 07  59  5.0  6.2 99.00 99.00 99.00 999 1016.7  28.9  31.1 999.0 99.0
97 06 21 08  95  5.2  5.7 99.00 99.00 99.00 999 1015.6  28.7  30.9 999.0 99.0
97 06 21 09  93  4.1  4.9 99.00 99.00 99.00 999 1015.6  28.2  30.8 999.0 99.0
97 06 21 10  86  3.7  4.5 99.00 99.00 99.00 999 1016.0  28.4  30.7 999.0 99.0
97 06 21 11  98  4.3  4.8 99.00 99.00 99.00 999 1016.4  28.6  30.6 999.0 99.0
97 06 21 12  67  3.7  4.3 99.00 99.00 99.00 999 1016.8  28.8  30.4 999.0 99.0
97 06 21 13  57  3.1  3.8 99.00 99.00 99.00 999 1017.4  29.0  30.5 999.0 99.0
97 06 21 14  32  4.0  4.6 99.00 99.00 99.00 999 1017.8  28.6  30.8 999.0 99.0
97 06 21 15  80  4.4  5.1 99.00 99.00 99.00 999 1018.2  29.1  31.0 999.0 99.0
97 06 21 16 107  5.4  6.3 99.00 99.00 99.00 999 1018.4  29.1  31.1 999.0 99.0
97 06 21 17 130  3.2  3.8 99.00 99.00 99.00 999 1018.1  28.8  31.0 999.0 99.0
97 06 21 18 170  4.1  4.8 99.00 99.00 99.00 999 1017.8  28.1  31.0 999.0 99.0
97 06 21 19 116  3.2  4.1 99.00 99.00 99.00 999 1017.3  29.0  31.1 999.0 99.0
97 06 21 20  89  3.9  5.1 99.00 99.00 99.00 999 1016.9  29.6  31.2 999.0 99.0
97 06 21 21 113  5.0  5.6 99.00 99.00 99.00 999 1016.9  29.5  31.3 999.0 99.0
97 06 21 22 129  6.6  7.3 99.00 99.00 99.00 999 1017.2  28.5  31.2 999.0 99.0
97 06 21 23 148  6.7  7.2 99.00 99.00 99.00 999 1016.7  28.5  31.0 999.0 99.0
97 06 22 00 133  5.2  5.9 99.00 99.00 99.00 999 1016.6  28.5  30.9 999.0 99.0
97 06 22 01 115  1.1  1.4 99.00 99.00 99.00 999 1017.2  28.5  30.8 999.0 99.0
97 06 22 02 107  2.8  3.5 99.00 99.00 99.00 999 1017.9  28.3  30.7 999.0 99.0
97 06 22 03 122  5.1  5.6 99.00 99.00 99.00 999 1018.0  28.7  30.7 999.0 99.0
97 06 22 04 106  4.0  4.5 99.00 99.00 99.00 999 1018.3  28.5  30.6 999.0 99.0
97 06 22 05 116  4.6  4.9 99.00 99.00 99.00 999 1017.9  28.4  30.5 999.0 99.0
97 06 22 06 112  3.7  4.4 99.00 99.00 99.00 999 1017.3  28.3  30.4 999.0 99.0
97 06 22 07 126  2.0  2.5 99.00 99.00 99.00 999 1017.2  28.2  30.3 999.0 99.0
97 06 22 08  96  3.8  4.3 99.00 99.00 99.00 999 1017.3  28.4  30.2 999.0 99.0
97 06 22 09  81  4.0  4.7 99.00 99.00 99.00 999 1016.7  28.3  30.1 999.0 99.0
97 06 22 10  81  2.4  2.8 99.00 99.00 99.00 999 1017.4  28.5  30.0 999.0 99.0
97 06 22 11  20  2.7  3.0 99.00 99.00 99.00 999 1018.1  28.0  29.9 999.0 99.0
97 06 22 12 260  6.7 16.6 99.00 99.00 99.00 999 1020.6  23.0  29.8 999.0 99.0
97 06 22 13  23  5.8  6.5 99.00 99.00 99.00 999 1019.4  23.7  29.5 999.0 99.0
97 06 22 14 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
97 06 22 15  14  6.1  6.7 99.00 99.00 99.00 999 1019.3  25.8  29.7 999.0 99.0
97 06 22 16  19  6.9  8.0 99.00 99.00 99.00 999 1020.2  24.7  29.7 999.0 99.0
97 06 22 17  71  7.7  8.5 99.00 99.00 99.00 999 1019.6  25.2  29.5 999.0 99.0
97 06 22 18  63  5.4  6.5 99.00 99.00 99.00 999 1018.4  26.2  29.5 999.0 99.0
97 06 22 19  78  4.4  4.9 99.00 99.00 99.00 999 1018.3  27.0  29.7 999.0 99.0
97 06 22 20  97  6.8  7.5 99.00 99.00 99.00 999 1017.9  26.9  29.6 999.0 99.0
97 06 22 21  87  5.0  6.2 99.00 99.00 99.00 999 1017.1  26.9  29.6 999.0 99.0
97 06 22 22 107  4.6  5.2 99.00 99.00 99.00 999 1016.8  26.7  29.5 999.0 99.0
97 06 22 23 125  4.2  5.0 99.00 99.00 99.00 999 1016.7  26.9  29.5 999.0 99.0
97 06 23 00 118  4.2  4.9 99.00 99.00 99.00 999 1017.4  26.9  29.4 999.0 99.0
97 06 23 01 117  4.9  5.6 99.00 99.00 99.00 999 1017.6  27.1  29.3 999.0 99.0
97 06 23 02 105  4.7  5.3 99.00 99.00 99.00 999 1018.0  27.1  29.2 999.0 99.0
97 06 23 03  99  4.3  4.9 99.00 99.00 99.00 999 1018.1  27.3  29.2 999.0 99.0
97 06 23 04  63  4.6  5.3 99.00 99.00 99.00 999 1018.1  27.3  29.1 999.0 99.0
97 06 23 05  76  3.8  4.1 99.00 99.00 99.00 999 1017.8  27.3  29.0 999.0 99.0
97 06 23 06  97  2.1  2.7 99.00 99.00 99.00 999 1017.2  27.4  28.9 999.0 99.0
97 06 23 07  92  3.4  3.8 99.00 99.00 99.00 999 1017.0  27.3  28.9 999.0 99.0
97 06 23 08  81  3.2  3.7 99.00 99.00 99.00 999 1016.9  27.2  28.7 999.0 99.0
97 06 23 09  52  4.0  4.5 99.00 99.00 99.00 999 1016.6  27.2  28.7 999.0 99.0
97 06 23 10  62  5.5  5.8 99.00 99.00 99.00 999 1016.6  26.9  28.6 999.0 99.0
97 06 23 11  79  4.6  5.7 99.00 99.00 99.00 999 1017.2  27.2  28.6 999.0 99.0
97 06 23 12  91  4.2  5.1 99.00 99.00 99.00 999 1017.5  27.7  28.5 999.0 99.0
97 06 23 13 107  4.2  4.9 99.00 99.00 99.00 999 1018.1  28.0  28.5 999.0 99.0
97 06 23 14  96  3.8  4.3 99.00 99.00 99.00 999 1018.3  28.1  28.6 999.0 99.0
97 06 23 15 119  5.7  6.5 99.00 99.00 99.00 999 1018.8  28.2  28.7 999.0 99.0
97 06 23 16 137  6.7  7.4 99.00 99.00 99.00 999 1018.6  27.2  28.9 999.0 99.0
97 06 23 17 130  6.9  7.7 99.00 99.00 99.00 999 1018.1  28.0  29.0 999.0 99.0
97 06 23 18 120  4.6  5.5 99.00 99.00 99.00 999 1017.7  28.5  29.2 999.0 99.0
97 06 23 19 130  3.3  4.2 99.00 99.00 99.00 999 1017.4  28.5  29.5 999.0 99.0
97 06 23 20 129  4.5  5.4 99.00 99.00 99.00 999 1017.3  28.3  29.7 999.0 99.0
97 06 23 21 114  5.4  6.1 99.00 99.00 99.00 999 1017.2  28.2  29.8 999.0 99.0
97 06 23 22  99  3.9  4.6 99.00 99.00 99.00 999 1016.7  28.4  29.8 999.0 99.0
97 06 23 23 111  3.6  4.3 99.00 99.00 99.00 999 1017.1  28.6  29.9 999.0 99.0
97 06 24 00  99  3.4  4.2 99.00 99.00 99.00 999 1017.3  28.4  29.7 999.0 99.0
97 06 24 01 121  5.0  5.6 99.00 99.00 99.00 999 1017.1  28.2  29.6 999.0 99.0
97 06 24 02 112  5.4  6.1 99.00 99.00 99.00 999 1017.3  28.2  29.5 999.0 99.0
97 06 24 03 106  6.3  7.0 99.00 99.00 99.00 999 1017.7  28.4  29.4 999.0 99.0
97 06 24 04 115  6.1  6.8 99.00 99.00 99.00 999 1017.9  28.3  29.4 999.0 99.0
97 06 24 05 103  6.6  7.8 99.00 99.00 99.00 999 1017.5  28.2  29.2 999.0 99.0
97 06 24 06  97  5.6  6.3 99.00 99.00 99.00 999 1017.3  27.8  29.1 999.0 99.0
97 06 24 07 107  5.7  6.4 99.00 99.00 99.00 999 1016.6  27.9  29.0 999.0 99.0
97 06 24 08 114  6.4  6.8 99.00 99.00 99.00 999 1016.2  28.0  29.0 999.0 99.0
97 06 24 09 125  6.1  6.9 99.00 99.00 99.00 999 1016.3  28.0  28.9 999.0 99.0
97 06 24 10 110  4.7  5.2 99.00 99.00 99.00 999 1016.6  28.1  28.7 999.0 99.0
97 06 24 11 121  3.8  4.2 99.00 99.00 99.00 999 1016.6  28.0  28.7 999.0 99.0
97 06 24 12 114  3.3  3.6 99.00 99.00 99.00 999 1017.1  27.4  28.6 999.0 99.0
97 06 24 13  82  4.0  4.5 99.00 99.00 99.00 999 1017.5  27.3  28.6 999.0 99.0
97 06 24 14  88  5.4  6.0 99.00 99.00 99.00 999 1017.8  28.5  28.6 999.0 99.0
97 06 24 15 111  5.6  6.2 99.00 99.00 99.00 999 1017.8  28.8  28.7 999.0 99.0
97 06 24 16 100  6.5  7.5 99.00 99.00 99.00 999 1017.9  28.6  29.0 999.0 99.0
97 06 24 17 110  5.5  6.3 99.00 99.00 99.00 999 1017.6  28.9  29.3 999.0 99.0
97 06 24 18 105  5.5  6.0 99.00 99.00 99.00 999 1017.7  28.9  29.5 999.0 99.0
97 06 24 19 102  6.7  7.5 99.00 99.00 99.00 999 1016.9  28.9  29.7 999.0 99.0
97 06 24 20 117  7.0  8.2 99.00 99.00 99.00 999 1016.1  28.9  29.9 999.0 99.0
97 06 24 21 110  7.2  8.0 99.00 99.00 99.00 999 1015.9  28.9  30.0 999.0 99.0
97 06 24 22 116  6.7  7.5 99.00 99.00 99.00 999 1016.0  29.2  30.1 999.0 99.0
97 06 24 23 111  5.9  7.2 99.00 99.00 99.00 999 1016.3  29.2  30.0 999.0 99.0
97 06 25 00 108  6.9  7.8 99.00 99.00 99.00 999 1017.0  28.9  29.9 999.0 99.0
97 06 25 01 107  5.8  6.7 99.00 99.00 99.00 999 1017.7  28.8  29.8 999.0 99.0
97 06 25 02 145 12.5 14.9 99.00 99.00 99.00 999 1018.8  27.5  29.7 999.0 99.0
97 06 25 03  53  7.8  8.9 99.00 99.00 99.00 999 1018.9  25.9  29.5 999.0 99.0
97 06 25 04  82  5.9  6.7 99.00 99.00 99.00 999 1018.1  26.7  29.4 999.0 99.0
