#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2012 01 03 06 00 346 11.1 12.2 99.00 99.00 99.00 999 1022.7  16.0  21.5 999.0 99.0 99.00
2012 01 03 07 00 354 12.8 13.9 99.00 99.00 99.00 999 1023.1  15.3  21.3 999.0 99.0 99.00
2012 01 03 08 00 349 12.5 14.2 99.00 99.00 99.00 999 1023.2  15.4  21.0 999.0 99.0 99.00
2012 01 03 09 00   0 11.8 13.1 99.00 99.00 99.00 999 1023.5  15.0  20.7 999.0 99.0 99.00
2012 01 03 10 00 358 10.9 12.4 99.00 99.00 99.00 999 1023.7  15.1  20.4 999.0 99.0 99.00
2012 01 03 11 00 358 10.8 11.7 99.00 99.00 99.00 999 1024.5  15.0  20.2 999.0 99.0 99.00
2012 01 03 12 00   1  9.2 11.0 99.00 99.00 99.00 999 1024.9  14.8  20.0 999.0 99.0 99.00
2012 01 03 13 00 355  9.5 10.5 99.00 99.00 99.00 999 1025.6  15.1  19.8 999.0 99.0 99.00
2012 01 03 14 00 357  7.8  8.8 99.00 99.00 99.00 999 1026.3  15.2  19.6 999.0 99.0 99.00
2012 01 03 15 00 353  8.6  9.6 99.00 99.00 99.00 999 1026.4  15.9  19.5 999.0 99.0 99.00
2012 01 03 16 00 353  8.5 10.3 99.00 99.00 99.00 999 1026.4  14.9  19.6 999.0 99.0 99.00
2012 01 03 17 00   0  9.6 11.1 99.00 99.00 99.00 999 1025.8  14.3  19.6 999.0 99.0 99.00
2012 01 03 18 00   2  8.4 10.0 99.00 99.00 99.00 999 1025.2  13.3  19.7 999.0 99.0 99.00
2012 01 03 19 00 349  6.7  8.3 99.00 99.00 99.00 999 1024.9  13.3  19.7 999.0 99.0 99.00
2012 01 03 20 00 359  8.1  9.4 99.00 99.00 99.00 999 1025.3  12.6  19.7 999.0 99.0 99.00
2012 01 03 21 00   9  7.1  8.6 99.00 99.00 99.00 999 1025.7  12.6  19.7 999.0 99.0 99.00
2012 01 03 22 00  15  5.8  7.2 99.00 99.00 99.00 999 1026.3  12.5  19.5 999.0 99.0 99.00
2012 01 03 23 00  30  5.0  6.5 99.00 99.00 99.00 999 1026.6  12.2  19.4 999.0 99.0 99.00
2012 01 04 00 00  28  6.4  7.1 99.00 99.00 99.00 999 1027.0  11.9  19.2 999.0 99.0 99.00
2012 01 04 01 00  25  6.5  7.8 99.00 99.00 99.00 999 1027.5  11.4  19.0 999.0 99.0 99.00
2012 01 04 02 00  31  8.2  9.1 99.00 99.00 99.00 999 1028.0  11.0  18.7 999.0 99.0 99.00
2012 01 04 03 00  18  8.0  9.4 99.00 99.00 99.00 999 1028.3  10.7  18.4 999.0 99.0 99.00
2012 01 04 04 00  14  8.8 10.2 99.00 99.00 99.00 999 1028.3  10.7  18.0 999.0 99.0 99.00
2012 01 04 05 00  14  9.5 10.9 99.00 99.00 99.00 999 1028.0  10.5  17.7 999.0 99.0 99.00
2012 01 04 06 00   7  9.0 10.3 99.00 99.00 99.00 999 1027.8  10.1  17.6 999.0 99.0 99.00
2012 01 04 07 00  16  9.8 10.7 99.00 99.00 99.00 999 1027.7   9.5  17.3 999.0 99.0 99.00
2012 01 04 08 00   7  9.3 10.6 99.00 99.00 99.00 999 1027.2   9.5  17.1 999.0 99.0 99.00
2012 01 04 09 00  13 10.3 11.4 99.00 99.00 99.00 999 1027.0   8.9  16.7 999.0 99.0 99.00
2012 01 04 10 00  12  9.5 10.7 99.00 99.00 99.00 999 1027.1   8.7  16.4 999.0 99.0 99.00
2012 01 04 11 00   6 11.0 11.7 99.00 99.00 99.00 999 1027.3   8.4  16.2 999.0 99.0 99.00
2012 01 04 12 00   9 10.4 11.5 99.00 99.00 99.00 999 1027.9   8.2  15.9 999.0 99.0 99.00
2012 01 04 13 00   4 10.5 11.2 99.00 99.00 99.00 999 1028.6   8.1  15.7 999.0 99.0 99.00
2012 01 04 14 00  18  8.9 10.1 99.00 99.00 99.00 999 1029.1   8.3  15.6 999.0 99.0 99.00
2012 01 04 15 00   3  5.6  6.2 99.00 99.00 99.00 999 1029.5   9.0  15.6 999.0 99.0 99.00
2012 01 04 16 00   6  5.9  6.8 99.00 99.00 99.00 999 1028.9  10.3  15.6 999.0 99.0 99.00
2012 01 04 17 00  11  5.2  5.9 99.00 99.00 99.00 999 1027.8  11.8  15.7 999.0 99.0 99.00
2012 01 04 18 00   1  4.5  5.0 99.00 99.00 99.00 999 1026.6  13.2  15.8 999.0 99.0 99.00
2012 01 04 19 00   2  4.2  5.0 99.00 99.00 99.00 999 1025.6  14.2  16.0 999.0 99.0 99.00
2012 01 04 20 00   2  3.8  4.4 99.00 99.00 99.00 999 1025.3  15.3  16.2 999.0 99.0 99.00
2012 01 04 21 00 351  3.3  3.7 99.00 99.00 99.00 999 1025.3  15.9  16.3 999.0 99.0 99.00
2012 01 04 22 00 358  2.1  2.4 99.00 99.00 99.00 999 1025.6  16.2  16.4 999.0 99.0 99.00
2012 01 04 23 00  27  2.3  2.7 99.00 99.00 99.00 999 1025.7  16.3  16.5 999.0 99.0 99.00
2012 01 05 00 00  10  3.6  4.1 99.00 99.00 99.00 999 1025.9  16.1  16.4 999.0 99.0 99.00
2012 01 05 01 00  10  4.9  5.6 99.00 99.00 99.00 999 1026.1  16.0  16.4 999.0 99.0 99.00
2012 01 05 02 00   1  6.6  7.5 99.00 99.00 99.00 999 1026.6  15.8  16.3 999.0 99.0 99.00
2012 01 05 03 00   4  7.5  8.9 99.00 99.00 99.00 999 1026.7  15.6  16.2 999.0 99.0 99.00
2012 01 05 04 00  13  8.2  9.1 99.00 99.00 99.00 999 1026.1  15.1  16.0 999.0 99.0 99.00
2012 01 05 05 00  11  6.6  7.6 99.00 99.00 99.00 999 1025.6  14.8  16.0 999.0 99.0 99.00
2012 01 05 06 00   9  8.2  9.0 99.00 99.00 99.00 999 1025.2  14.1  16.1 999.0 99.0 99.00
2012 01 05 07 00  17  9.0 10.5 99.00 99.00 99.00 999 1024.7  13.7  15.9 999.0 99.0 99.00
2012 01 05 08 00  15  9.7 10.5 99.00 99.00 99.00 999 1024.7  13.4  15.8 999.0 99.0 99.00
2012 01 05 09 00  16  9.1 10.0 99.00 99.00 99.00 999 1024.3  13.6  15.6 999.0 99.0 99.00
2012 01 05 10 00  18  7.7  8.6 99.00 99.00 99.00 999 1024.5  13.4  15.5 999.0 99.0 99.00
2012 01 05 11 00  12  7.6  8.6 99.00 99.00 99.00 999 1025.2  13.2  15.3 999.0 99.0 99.00
2012 01 05 12 00  23  6.4  6.9 99.00 99.00 99.00 999 1025.2  12.9  15.3 999.0 99.0 99.00
2012 01 05 13 00  15  6.6  7.3 99.00 99.00 99.00 999 1025.8  12.8  15.2 999.0 99.0 99.00
2012 01 05 14 00  14  6.0  6.6 99.00 99.00 99.00 999 1026.2  12.7  15.2 999.0 99.0 99.00
2012 01 05 15 00  13  5.3  5.6 99.00 99.00 99.00 999 1026.9  12.7  15.3 999.0 99.0 99.00
2012 01 05 16 00 355  6.1  6.9 99.00 99.00 99.00 999 1026.6  13.6  15.5 999.0 99.0 99.00
2012 01 05 17 00 351  5.1  5.5 99.00 99.00 99.00 999 1025.7  14.9  15.6 999.0 99.0 99.00
2012 01 05 18 00 342  4.3  5.1 99.00 99.00 99.00 999 1024.5  15.8  15.9 999.0 99.0 99.00
2012 01 05 19 00 332  2.7  3.0 99.00 99.00 99.00 999 1023.6  16.4  16.1 999.0 99.0 99.00
2012 01 05 20 00 311  3.2  3.6 99.00 99.00 99.00 999 1023.4  16.4  16.3 999.0 99.0 99.00
2012 01 05 21 00 312  4.5  5.1 99.00 99.00 99.00 999 1023.3  16.6  16.5 999.0 99.0 99.00
2012 01 05 22 00 318  4.7  5.1 99.00 99.00 99.00 999 1023.3  16.7  16.5 999.0 99.0 99.00
2012 01 05 23 00 326  4.4  4.8 99.00 99.00 99.00 999 1023.4  16.6  16.4 999.0 99.0 99.00
2012 01 06 00 00 337  4.9  5.4 99.00 99.00 99.00 999 1023.9  16.6  16.3 999.0 99.0 99.00
2012 01 06 01 00  46  3.4  3.7 99.00 99.00 99.00 999 1024.4  16.6  16.2 999.0 99.0 99.00
2012 01 06 02 00  11  3.4  3.8 99.00 99.00 99.00 999 1024.5  16.2  16.1 999.0 99.0 99.00
2012 01 06 03 00  21  3.8  4.0 99.00 99.00 99.00 999 1024.7  16.1  16.1 999.0 99.0 99.00
2012 01 06 04 00  23  4.1  4.5 99.00 99.00 99.00 999 1024.4  15.6  16.0 999.0 99.0 99.00
2012 01 06 05 00  42  3.2  3.6 99.00 99.00 99.00 999 1024.2  15.5  16.0 999.0 99.0 99.00
2012 01 06 06 00  39  2.9  3.1 99.00 99.00 99.00 999 1023.5  15.5  16.1 999.0 99.0 99.00
2012 01 06 07 00  40  1.6  1.9 99.00 99.00 99.00 999 1023.2  15.2  16.0 999.0 99.0 99.00
2012 01 06 08 00  30  2.2  2.4 99.00 99.00 99.00 999 1022.6  15.0  15.9 999.0 99.0 99.00
2012 01 06 09 00  10  1.8  2.0 99.00 99.00 99.00 999 1022.5  15.2  15.9 999.0 99.0 99.00
2012 01 06 10 00  26  2.3  2.6 99.00 99.00 99.00 999 1022.8  15.2  15.9 999.0 99.0 99.00
2012 01 06 11 00  15  3.5  3.8 99.00 99.00 99.00 999 1022.8  14.9  15.8 999.0 99.0 99.00
2012 01 06 12 00  17  4.3  4.5 99.00 99.00 99.00 999 1023.0  14.9  15.7 999.0 99.0 99.00
2012 01 06 13 00  21  3.6  3.8 99.00 99.00 99.00 999 1023.5  14.5  15.6 999.0 99.0 99.00
2012 01 06 14 00   4  4.0  4.5 99.00 99.00 99.00 999 1024.3  14.4  15.6 999.0 99.0 99.00
2012 01 06 15 00 359  3.3  3.7 99.00 99.00 99.00 999 1024.9  14.5  15.7 999.0 99.0 99.00
2012 01 06 16 00   0  3.3  3.7 99.00 99.00 99.00 999 1024.7  15.2  15.8 999.0 99.0 99.00
2012 01 06 17 00 341  2.9  3.4 99.00 99.00 99.00 999 1023.8  15.6  16.0 999.0 99.0 99.00
2012 01 06 18 00 327  2.9  3.2 99.00 99.00 99.00 999 1022.8  16.4  16.3 999.0 99.0 99.00
2012 01 06 19 00 319  2.4  2.7 99.00 99.00 99.00 999 1022.0  16.8  16.6 999.0 99.0 99.00
2012 01 06 20 00 314  1.8  1.9 99.00 99.00 99.00 999 1021.4  17.7  16.9 999.0 99.0 99.00
2012 01 06 21 00 322  1.6  1.8 99.00 99.00 99.00 999 1021.3  17.5  17.1 999.0 99.0 99.00
2012 01 06 22 00 354  1.9  2.1 99.00 99.00 99.00 999 1021.3  17.4  17.2 999.0 99.0 99.00
2012 01 06 23 00 357  2.2  2.4 99.00 99.00 99.00 999 1021.3  17.1  17.2 999.0 99.0 99.00
2012 01 07 00 00 355  2.6  2.8 99.00 99.00 99.00 999 1021.4  17.1  17.0 999.0 99.0 99.00
2012 01 07 01 00   8  2.7  2.9 99.00 99.00 99.00 999 1021.8  17.3  16.8 999.0 99.0 99.00
2012 01 07 02 00  44  3.9  4.2 99.00 99.00 99.00 999 1021.9  17.2  16.7 999.0 99.0 99.00
2012 01 07 03 00  46  3.8  4.2 99.00 99.00 99.00 999 1022.3  17.2  16.7 999.0 99.0 99.00
2012 01 07 04 00  43  3.0  3.2 99.00 99.00 99.00 999 1022.1  17.3  16.8 999.0 99.0 99.00
2012 01 07 05 00  25  3.4  3.7 99.00 99.00 99.00 999 1022.0  17.0  16.9 999.0 99.0 99.00
2012 01 07 06 00  22  3.2  3.4 99.00 99.00 99.00 999 1021.6  16.6  16.9 999.0 99.0 99.00
2012 01 07 07 00  23  4.7  5.1 99.00 99.00 99.00 999 1021.1  16.6  16.7 999.0 99.0 99.00
2012 01 07 08 00  20  4.0  4.4 99.00 99.00 99.00 999 1020.6  16.6  16.7 999.0 99.0 99.00
2012 01 07 09 00  23  4.6  5.1 99.00 99.00 99.00 999 1020.5  16.4  16.7 999.0 99.0 99.00
2012 01 07 10 00  27  4.7  5.3 99.00 99.00 99.00 999 1020.5  16.3  16.7 999.0 99.0 99.00
2012 01 07 11 00  34  4.6  5.0 99.00 99.00 99.00 999 1020.8  16.3  16.6 999.0 99.0 99.00
2012 01 07 12 00  45  4.1  4.4 99.00 99.00 99.00 999 1021.1  16.4  16.6 999.0 99.0 99.00
2012 01 07 13 00  44  4.0  4.3 99.00 99.00 99.00 999 1021.7  16.5  16.5 999.0 99.0 99.00
2012 01 07 14 00  36  3.6  4.0 99.00 99.00 99.00 999 1022.4  16.5  16.5 999.0 99.0 99.00
2012 01 07 15 00  43  3.3  3.5 99.00 99.00 99.00 999 1023.1  16.7  16.6 999.0 99.0 99.00
2012 01 07 16 00   9  1.9  2.3 99.00 99.00 99.00 999 1022.9  17.1  16.8 999.0 99.0 99.00
2012 01 07 17 00   7  2.1  2.4 99.00 99.00 99.00 999 1022.4  17.6  17.0 999.0 99.0 99.00
2012 01 07 18 00  38  2.8  3.0 99.00 99.00 99.00 999 1021.6  18.0  17.3 999.0 99.0 99.00
2012 01 07 19 00  43  2.1  2.2 99.00 99.00 99.00 999 1020.8  18.5  17.6 999.0 99.0 99.00
2012 01 07 20 00   2  1.1  1.4 99.00 99.00 99.00 999 1020.6  18.9  17.9 999.0 99.0 99.00
2012 01 07 21 00  31  2.2  2.5 99.00 99.00 99.00 999 1020.5  19.0  18.2 999.0 99.0 99.00
2012 01 07 22 00  51  2.8  3.0 99.00 99.00 99.00 999 1020.7  19.1  18.3 999.0 99.0 99.00
2012 01 07 23 00  53  2.7  2.9 99.00 99.00 99.00 999 1020.8  18.9  18.1 999.0 99.0 99.00
2012 01 08 00 00  56  2.6  2.8 99.00 99.00 99.00 999 1021.2  18.9  17.8 999.0 99.0 99.00
2012 01 08 01 00  69  2.4  2.6 99.00 99.00 99.00 999 1021.6  19.0  17.6 999.0 99.0 99.00
2012 01 08 02 00  55  2.6  2.7 99.00 99.00 99.00 999 1021.9  18.9  17.6 999.0 99.0 99.00
2012 01 08 03 00  34  2.2  2.3 99.00 99.00 99.00 999 1022.3  18.8  17.6 999.0 99.0 99.00
2012 01 08 04 00  16  3.6  3.8 99.00 99.00 99.00 999 1022.2  18.2  17.6 999.0 99.0 99.00
2012 01 08 05 00  33  3.6  4.0 99.00 99.00 99.00 999 1022.0  18.3  17.5 999.0 99.0 99.00
2012 01 08 06 00  27  4.0  4.3 99.00 99.00 99.00 999 1021.9  18.3  17.5 999.0 99.0 99.00
2012 01 08 07 00  17  4.9  5.5 99.00 99.00 99.00 999 1021.9  18.0  17.7 999.0 99.0 99.00
2012 01 08 08 00  20  4.7  5.1 99.00 99.00 99.00 999 1021.5  18.1  17.9 999.0 99.0 99.00
2012 01 08 09 00  26  4.6  5.0 99.00 99.00 99.00 999 1021.5  17.9  17.8 999.0 99.0 99.00
2012 01 08 10 00  34  4.0  4.3 99.00 99.00 99.00 999 1021.5  18.0  17.7 999.0 99.0 99.00
2012 01 08 11 00  41  3.9  4.3 99.00 99.00 99.00 999 1021.9  17.8  17.6 999.0 99.0 99.00
2012 01 08 12 00  41  3.7  4.0 99.00 99.00 99.00 999 1022.2  17.7  17.6 999.0 99.0 99.00
2012 01 08 13 00  43  3.8  4.2 99.00 99.00 99.00 999 1022.8  17.8  17.6 999.0 99.0 99.00
2012 01 08 14 00  39  4.0  4.5 99.00 99.00 99.00 999 1023.6  17.9  17.6 999.0 99.0 99.00
2012 01 08 15 00  16  4.0  4.4 99.00 99.00 99.00 999 1024.2  18.2  17.7 999.0 99.0 99.00
2012 01 08 16 00  21  3.3  3.6 99.00 99.00 99.00 999 1024.2  18.3  17.9 999.0 99.0 99.00
2012 01 08 17 00  12  2.5  3.1 99.00 99.00 99.00 999 1023.4  18.7  18.1 999.0 99.0 99.00
2012 01 08 18 00  16  2.9  3.3 99.00 99.00 99.00 999 1022.3  19.2  18.3 999.0 99.0 99.00
2012 01 08 19 00  13  2.9  3.1 99.00 99.00 99.00 999 1021.5  19.7  18.6 999.0 99.0 99.00
2012 01 08 20 00  34  1.6  2.2 99.00 99.00 99.00 999 1021.3  20.4  18.8 999.0 99.0 99.00
2012 01 08 21 00  68  2.7  3.5 99.00 99.00 99.00 999 1021.2  20.9  19.0 999.0 99.0 99.00
2012 01 08 22 00 358  0.9  1.2 99.00 99.00 99.00 999 1021.5  20.3  19.1 999.0 99.0 99.00
2012 01 08 23 00  56  3.2  3.6 99.00 99.00 99.00 999 1021.8  19.9  19.2 999.0 99.0 99.00
2012 01 09 00 00  52  3.9  4.3 99.00 99.00 99.00 999 1022.0  20.0  19.3 999.0 99.0 99.00
2012 01 09 01 00  43  3.9  4.2 99.00 99.00 99.00 999 1022.4  19.7  19.1 999.0 99.0 99.00
2012 01 09 02 00  38  4.1  4.4 99.00 99.00 99.00 999 1022.7  19.6  18.9 999.0 99.0 99.00
2012 01 09 03 00  36  3.9  4.6 99.00 99.00 99.00 999 1022.8  19.5  18.8 999.0 99.0 99.00
2012 01 09 04 00  41  4.5  4.8 99.00 99.00 99.00 999 1022.6  19.4  18.8 999.0 99.0 99.00
2012 01 09 05 00  48  4.8  5.5 99.00 99.00 99.00 999 1021.9  19.5  18.8 999.0 99.0 99.00
2012 01 09 06 00  58  4.5  4.8 99.00 99.00 99.00 999 1021.4  19.8  18.9 999.0 99.0 99.00
2012 01 09 07 00 101  5.0  5.5 99.00 99.00 99.00 999 1020.7  21.1  18.9 999.0 99.0 99.00
2012 01 09 08 00 105  5.8  6.1 99.00 99.00 99.00 999 1020.2  21.2  18.8 999.0 99.0 99.00
2012 01 09 09 00 106  5.1  5.7 99.00 99.00 99.00 999 1020.0  20.9  18.8 999.0 99.0 99.00
2012 01 09 10 00 109  5.1  5.8 99.00 99.00 99.00 999 1020.0  21.1  18.7 999.0 99.0 99.00
2012 01 09 11 00 113  5.7  6.1 99.00 99.00 99.00 999 1020.7  21.0  18.7 999.0 99.0 99.00
2012 01 09 12 00 105  5.1  5.9 99.00 99.00 99.00 999 1021.3  20.9  18.6 999.0 99.0 99.00
2012 01 09 13 00 110  5.3  6.0 99.00 99.00 99.00 999 1021.7  21.0  18.6 999.0 99.0 99.00
2012 01 09 14 00 108  6.9  7.6 99.00 99.00 99.00 999 1022.1  21.7  18.7 999.0 99.0 99.00
2012 01 09 15 00 107  7.1  8.1 99.00 99.00 99.00 999 1022.6  21.7  18.8 999.0 99.0 99.00
2012 01 09 16 00 120  7.7  8.3 99.00 99.00 99.00 999 1022.4  22.0  18.9 999.0 99.0 99.00
2012 01 09 17 00 100  7.0  7.9 99.00 99.00 99.00 999 1021.7  21.9  19.0 999.0 99.0 99.00
2012 01 09 18 00 100  5.7  6.6 99.00 99.00 99.00 999 1020.6  21.9  19.3 999.0 99.0 99.00
2012 01 09 19 00 106  6.0  6.6 99.00 99.00 99.00 999 1020.1  21.9  19.5 999.0 99.0 99.00
2012 01 09 20 00  98  5.2  5.7 99.00 99.00 99.00 999 1019.7  21.9  19.7 999.0 99.0 99.00
2012 01 09 21 00  90  4.4  4.7 99.00 99.00 99.00 999 1019.7  21.6  19.9 999.0 99.0 99.00
2012 01 09 22 00  90  4.3  4.7 99.00 99.00 99.00 999 1019.7  21.6  20.0 999.0 99.0 99.00
2012 01 09 23 00  81  3.3  3.5 99.00 99.00 99.00 999 1019.9  21.0  20.0 999.0 99.0 99.00
2012 01 10 00 00  70  2.7  2.8 99.00 99.00 99.00 999 1019.9  20.9  20.2 999.0 99.0 99.00
2012 01 10 01 00  62  2.9  3.2 99.00 99.00 99.00 999 1019.9  20.6  20.2 999.0 99.0 99.00
2012 01 10 02 00  64  2.3  2.4 99.00 99.00 99.00 999 1020.0  20.5  20.1 999.0 99.0 99.00
2012 01 10 03 00  69  1.9  2.1 99.00 99.00 99.00 999 1020.0  20.4  19.9 999.0 99.0 99.00
2012 01 10 04 00 103  2.3  2.4 99.00 99.00 99.00 999 1019.7  21.0  19.8 999.0 99.0 99.00
2012 01 10 05 00 100  2.4  2.6 99.00 99.00 99.00 999 1019.4  21.2  19.7 999.0 99.0 99.00
2012 01 10 06 00 114  3.4  3.8 99.00 99.00 99.00 999 1018.9  21.4  19.7 999.0 99.0 99.00
2012 01 10 07 00 110  2.6  2.9 99.00 99.00 99.00 999 1018.6  21.5  19.8 999.0 99.0 99.00
2012 01 10 08 00  87  1.4  1.5 99.00 99.00 99.00 999 1018.4  21.2  19.9 999.0 99.0 99.00
2012 01 10 09 00  51  2.1  2.8 99.00 99.00 99.00 999 1018.2  20.6  19.9 999.0 99.0 99.00
2012 01 10 10 00  39  1.1  1.1 99.00 99.00 99.00 999 1018.1  20.7  19.7 999.0 99.0 99.00
2012 01 10 11 00  21  2.8  2.9 99.00 99.00 99.00 999 1018.3  20.2  19.6 999.0 99.0 99.00
2012 01 10 12 00  48  3.0  3.3 99.00 99.00 99.00 999 1018.4  20.1  19.6 999.0 99.0 99.00
2012 01 10 13 00   0  0.0  0.1 99.00 99.00 99.00 999 1018.9  20.1  19.6 999.0 99.0 99.00
2012 01 10 14 00 357  0.3  0.7 99.00 99.00 99.00 999 1019.2  20.6  19.6 999.0 99.0 99.00
